37;3,342842;CWIP;Estacionario;0;9,677459E-08;0,225;0;0,004049299;0,225;0,2270612;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489276;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;9,677459E-08;True;0;1;0;3;0,2119983;0,2709835;0
38;3,54388;CWIP;Estacionario;0;5,154911E-08;0,225;0;0,002955356;0,225;0,2265043;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489281;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;5,154911E-08;True;0;1;0;3;0,2119987;0,270988;0
40;3,745249;CWIP;Estacionario;0;1,462651E-08;0,45;0,45;0,1231445;0,45;0,2865865;0,45;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489286;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;1,462651E-08;True;0;2;0;2;0,2119993;0,2709936;0
41;3,846514;CWIP;Estacionario;0;7,791134E-09;0,225;0;0,08987627;0,225;0,2699485;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489286;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;7,791134E-09;True;0;1;0;3;0,2119995;0,2709953;0
42;3,945795;CWIP;Estacionario;0;4,150118E-09;0,225;0;0,06559563;0,225;0,2578054;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;4,150118E-09;True;0;1;0;3;0,2119996;0,2709966;0
43;4,029765;CWIP;Estacionario;0;2,210652E-09;0,225;0;0,04787457;0,225;0,2489428;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;2,210652E-09;True;0;1;0;3;0,2119997;0,2709975;0
44;4,142685;CWIP;Estacionario;0;1,177552E-09;0,225;0;0,03494095;0,225;0,2424745;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;1,177552E-09;True;0;1;0;3;0,2119998;0,2709982;0
45;4,181394;CWIP;Estacionario;0;6,27249E-10;0,225;0;0,02550144;0,225;0,2377537;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;6,27249E-10;True;0;1;0;3;0,2119999;0,2709987;0
46;4,247435;CWIP;Estacionario;0;3,34118E-10;0,225;0;0,01861207;0,225;0,2343082;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;3,34118E-10;True;0;1;0;3;0,2119999;0,270999;0
47;4,348375;CWIP;Estacionario;0;1,779753E-10;0,225;0;0,0135839;0,225;0,2317935;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;1,779753E-10;True;0;1;0;3;0,2119999;0,2709993;0
48;4,401122;CWIP;Estacionario;0;9,480244E-11;0,225;0;0,009914126;0,225;0,2299582;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;9,480244E-11;True;0;1;0;3;0,2119999;0,2709995;0
49;4,431815;CWIP;Estacionario;0;5,04986E-11;0,225;0;0,007235764;0,225;0,2286187;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;5,04986E-11;True;0;1;0;3;0,212;0,2709996;0
50;4,53223;CWIP;Estacionario;0;2,689919E-11;0,225;0;0,005280977;0,225;0,2276411;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;2,689919E-11;True;0;1;0;3;0,212;0,2709997;0
51;4,561455;CWIP;Estacionario;0;1,432844E-11;0,225;0;0,003854288;0,225;0,2269276;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;1,432844E-11;True;0;1;0;3;0,212;0,2709998;0
52;4,666369;CWIP;Estacionario;0;7,63236E-12;0,225;0;0,002813028;0,225;0,2264068;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489287;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810448;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154022;1;1;03_Sc_CWIP_Passthrough;Event;7,63236E-12;True;0;1;0;3;0,212;0,2709998;0
