Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
1239;104,256318;CWIP;WIP;0,04444106;0,009947836;0,2607144;0,07142872;0,07413615;0,2607144;0,260238;0,2607144;0,01508597;0,057864;( 1.457f, 0.186f );( 1.547f, 0.817f, 0.468f );-0,282;-0,153;0;0,129;0,129;0,05541418;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,02280267;0,02280267;1,930107;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,01847108;False;0;1;0;3;-0,2843533;-0,1522839;0,2607144
1240;104,322939;CWIP;WIP;0,03483114;0,008879757;0,2607144;0,07142872;0,07340472;0,2607144;0,2603667;0,2607144;0,0170382;0,065352;( 1.457f, 0.185f );( 1.547f, 0.819f, 0.465f );-0,28;-0,153;0;0,127;0,127;0,0545584;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,0258038;0,0258038;1,926089;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,01670674;False;0;1;0;3;-0,2831772;-0,1524774;0,2607144
1241;104,38557;CWIP;WIP;0;0,003452159;0,2607144;0,07142872;0,07287089;0,2607144;0,2604606;0,2607144;0,01589575;0,06097;( 1.457f, 0.185f );( 1.546f, 0.823f, 0.462f );-0,278;-0,153;0;0,125;0,125;0,05370821;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,02380402;0,02380402;1,918447;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,008899215;False;0;1;0;3;-0,2817786;-0,1526186;0,2607144
1242;104,455666;CWIP;WIP;0,04791177;0,008236812;0,2607144;0,07142872;0,07248127;0,2607144;0,2605292;0,2607144;0,0166135;0,063723;( 1.458f, 0.184f );( 1.545f, 0.825f, 0.459f );-0,276;-0,152;0;0,124;0,124;0,05305816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,02403004;0,02403004;1,915508;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,01418721;False;0;1;0;3;-0,2802174;-0,1524515;0,2607144
1243;104,553085;CWIP;WIP;0;0,003202203;0,2607144;0,07142872;0,07219692;0,2607144;0,2605792;0,2607144;0,02526505;0,096907;( 1.458f, 0.184f );( 1.545f, 0.827f, 0.458f );-0,274;-0,151;0;0,123;0,123;0,05251473;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,05060048;0,05060048;1,912282;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,00755713;False;0;1;0;3;-0,2785378;-0,1520593;0,2607144
1244;104,592657;CWIP;WIP;0;0,001244912;0,2607144;0,07142872;0,07198939;0,2607144;0,2606157;0,2607144;0,007356837;0,028218;( 1.458f, 0.184f );( 1.545f, 0.828f, 0.457f );-0,273;-0,151;0;0,122;0,122;0,05202809;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,4203099;0;0,007356864;0,007356864;1,910966;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,004025471;False;0;1;0;3;-0,2770417;-0,1517731;0,2607144
1245;104,804102;CWIP;Estacionario;0,04432242;0,009402262;0,2607144;0;0,05254101;0,2607144;0,2606423;0,2607144;0,05623243;0,215686;( 1.459f, 0.184f );( 1.545f, 0.828f, 0.457f );-0,273;-0,151;0;0,122;0,122;0,05176887;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0,6463176;0,007356864;0;0,2316393;1,910645;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,01088339;False;0;0;0;3;-0,2759498;-0,1515643;0
1246;104,894141;CWIP;Estacionario;0;0,005008322;0;0;0,03834673;0;0,1902282;0;0;0,215686;( 1.459f, 0.184f );( 1.545f, 0.829f, 0.457f );-0,272;-0,151;0;0,121;0,121;0,05143362;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0,0009999275;0,007356864;0;0,0009999275;1,911379;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142739;1;21;03_Sc_CWIP_Passthrough;Event;0,005797276;False;0;0;0;3;-0,2748828;-0,1514118;0
1247;104,992733;CWIP;Estacionario;0;0,002667792;0;0;0,02798712;0;0,1388369;0;0;0,215686;( 1.459f, 0.184f );( 1.545f, 0.829f, 0.457f );-0,271;-0,15;0;0,121;0,121;0,05125504;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,007356864;0;0;1,913067;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,003088046;False;0;0;0;3;-0,2738338;-0,1510304;0
1248;105,059298;CWIP;WIP;0;0,001037151;0,45;0,45;0,1419965;0,45;0,2228995;0,45;0,09705869;0,215686;( 1.459f, 0.184f );( 1.545f, 0.828f, 0.458f );-0,271;-0,15;0;0,121;0,121;0,05115991;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0,2307162;0;1,914386;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,001644916;False;0;2;0;2;-0,2730682;-0,150752;0,45
1249;105,111416;CWIP;WIP;0,05635019;0,008512263;0,2346155;0,01923109;0,1088307;0,2346155;0,2260647;0,2346155;0,01410907;0,060137;( 1.460f, 0.184f );( 1.546f, 0.828f, 0.459f );-0,272;-0,15;0;0,122;0,122;0,05130642;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,0414875;0,0414875;1,915634;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,01198687;False;0;1;0;3;-0,2727796;-0,1505489;0,2346155
1250;105,21018;CWIP;WIP;0;0,00330929;0,2346155;0,01923109;0,08462479;0,2346155;0,2283747;0,2346155;0,01852595;0,078963;( 1.460f, 0.184f );( 1.546f, 0.827f, 0.460f );-0,272;-0,15;0;0,122;0,122;0,05138445;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,0345295;0,0345295;1,917885;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,006385069;False;0;1;0;3;-0,272569;-0,1504006;0,2346155
1251;105,276482;CWIP;WIP;0;0,001286544;0,2346155;0,01923109;0,06695828;0,2346155;0,2300607;0,2346155;0,01566176;0,066755;( 1.460f, 0.184f );( 1.546f, 0.826f, 0.461f );-0,272;-0,15;0;0,122;0,122;0,05142602;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02401886;0,02401886;1,921235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,003401147;False;0;1;0;3;-0,2724153;-0,1502924;0,2346155
1252;105,33998;CWIP;WIP;0;0,0005001661;0,2346155;0,01923109;0,05406448;0,2346155;0,2312912;0,2346155;0,0148704;0,063382;( 1.460f, 0.184f );( 1.547f, 0.826f, 0.462f );-0,273;-0,15;0;0,123;0,123;0,05164533;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02224068;0,02224068;1,921875;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,001811696;False;0;1;0;3;-0,2725733;-0,1502134;0,2346155
1255;105,578;CWIP;WIP;0;0,0007873271;0,2346155;0,01923109;0,03277318;0,2346155;0,2333232;0,2346155;0,01487838;0,063416;( 1.460f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,0520547;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02154127;0,02154127;1,92629;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,002223413;False;0;1;0;3;-0,2731043;-0,150083;0,2346155
1256;105,644732;CWIP;WIP;0;0,0003060871;0,2346155;0,01923109;0,0291147;0,2346155;0,2336723;0,2346155;0,01437982;0,061291;( 1.460f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05217738;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02109573;0,02109573;1,925254;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,00118435;False;0;1;0;3;-0,2733462;-0,1500605;0,2346155
1257;105,696015;CWIP;WIP;0,05888863;0,008593343;0,2346155;0,01923109;0,02644458;0,2346155;0,2339271;0,2346155;0,01377287;0,058704;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05224273;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02077229;0,02077229;1,926222;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,01224205;False;0;1;0;3;-0,2735229;-0,1500442;0,2346155
1258;105,798661;CWIP;WIP;0;0,003340811;0,2346155;0,01923109;0,02449581;0,2346155;0,2341131;0,2346155;0,01866531;0,079557;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05227754;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,03467898;0,03467898;1,925041;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,006520996;False;0;1;0;3;-0,2736517;-0,1500323;0,2346155
1259;105,879602;CWIP;WIP;0;0,001298798;0,2346155;0,01923109;0,02307352;0,2346155;0,2342488;0,2346155;0,01998479;0,085181;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05229608;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,02900918;0,02900918;1,925298;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,003473552;False;0;1;0;3;-0,2737458;-0,1500235;0,2346155
1260;105,912975;CWIP;WIP;0;0,0005049303;0,2346155;0,01923109;0,02203546;0,2346155;0,2343479;0,2346155;0,007020635;0,029924;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05230596;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0,007020809;0,007020809;1,925298;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142740;1;21;03_Sc_CWIP_Passthrough;Event;0,001850264;False;0;1;0;3;-0,2738145;-0,1500172;0,2346155
1261;106,382399;CWIP;Estacionario;0;0,0002689622;0,2346155;0;0,01608245;0,2346155;0,2344202;0,2346155;0,1080566;0,460569;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05231122;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;1,249832;0,007020809;0;0,9279217;1,925869;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;0,0009855835;False;0;0;0;3;-0,2738646;-0,1500125;0
1262;106,432957;CWIP;WIP;0;0,0001045637;0,45;0,45;0,133308;0,45;0,2926604;0,45;0,207256;0,460569;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.464f );-0,274;-0,15;0;0,124;0,124;0,05231402;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;1,249832;0;0,9279217;0;1,92584;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;0,0005249927;False;0;2;0;2;-0,2739012;-0,1500092;0,45
1263;106,48617;CWIP;Estacionario;0;5,569816E-05;0,225;0;0,09729399;0,225;0,2743815;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231552;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,02262935;0,9279217;0;0,02262935;1,923577;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;0,0002796489;False;0;1;0;3;-0,2739279;-0,1500067;0
1264;106,566092;CWIP;Estacionario;0;2,966885E-05;0,225;0;0,07100941;0,225;0,2610408;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231631;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922872;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;0,0001489611;False;0;1;0;3;-0,2739474;-0,1500049;0
1265;106,616054;CWIP;Estacionario;0;1,580376E-05;0,225;0;0,05182578;0,225;0,2513041;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231674;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,923194;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;7,934741E-05;False;0;1;0;3;-0,2739616;-0,1500036;0
1266;106,716027;CWIP;Estacionario;0;8,418221E-06;0,225;0;0,03782472;0,225;0,2441979;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231696;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,921504;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;4,226614E-05;False;0;1;0;3;-0,2739719;-0,1500026;0
1267;106,783725;CWIP;Estacionario;0;4,48415E-06;0,225;0;0,02760614;0,225;0,2390115;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231708;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,92235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;2,251399E-05;False;0;1;0;3;-0,2739795;-0,1500019;0
1268;106,850943;CWIP;Estacionario;0;2,388581E-06;0,225;0;0,02014817;0,225;0,2352262;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231715;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,92235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;1,199257E-05;False;0;1;0;3;-0,2739851;-0,1500014;0
1269;106,901028;CWIP;Estacionario;0;1,27233E-06;0,225;0;0,01470502;0,225;0,2324635;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231718;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,92235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142741;1;21;03_Sc_CWIP_Passthrough;Event;6,388106E-06;False;0;1;0;3;-0,2739891;-0,150001;0
1270;106,98478;CWIP;Estacionario;0;6,777346E-07;0,225;0;0,01073236;0,225;0,2304472;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,0523172;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,92235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;3,402765E-06;False;0;1;0;3;-0,273992;-0,1500007;0
1271;107,048126;CWIP;Estacionario;0;3,610102E-07;0,225;0;0,00783295;0,225;0,2289756;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231721;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,92235;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;1,812557E-06;False;0;1;0;3;-0,2739942;-0,1500005;0
1272;107,118512;CWIP;Estacionario;0;1,923E-07;0,225;0;0,00571683;0,225;0,2279016;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231721;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922029;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;9,654984E-07;False;0;1;0;3;-0,2739958;-0,1500004;0
1273;107,185387;CWIP;Estacionario;0;1,024328E-07;0,225;0;0,004172393;0,225;0,2271177;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922029;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;5,14294E-07;False;0;1;0;3;-0,2739969;-0,1500003;0
1274;107,269828;CWIP;Estacionario;0;5,456309E-08;0,225;0;0,003045195;0,225;0,2265456;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922029;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;2,7395E-07;False;0;1;0;3;-0,2739977;-0,1500002;0
1275;107,353441;CWIP;Estacionario;0;2,906423E-08;0,225;0;0,002222517;0,225;0,226128;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;1,459255E-07;False;0;1;0;3;-0,2739983;-0,1500002;0
1276;107,436456;CWIP;Estacionario;0;1,54817E-08;0,225;0;0,00162209;0,225;0,2258233;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;7,773041E-08;False;0;1;0;3;-0,2739988;-0,1500001;0
1277;107,520267;CWIP;Estacionario;0;8,246667E-09;0,225;0;0,001183872;0,225;0,2256009;0,225;0,01131435;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,9279217;0;0;1,922997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;4,140481E-08;False;0;0;0;3;-0,2739991;-0,1500001;0
1278;107,604258;CWIP;WIP;0;3,206035E-09;0,45;0,45;0,1224343;0,45;0,2862237;0,45;0,0226287;0,050286;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0,02262935;0;1,922997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;2,205518E-08;False;0;2;0;2;-0,2739994;-0,1500001;0,45
1279;107,672085;CWIP;Estacionario;0;1,707765E-09;0,225;0;0,08935793;0,225;0,2696837;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,04138432;0,02262935;0;0,04138432;1,922997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;1,174817E-08;False;0;1;0;3;-0,2739995;-0,1500001;0
1280;107,772297;CWIP;Estacionario;0;9,096784E-10;0,225;0;0,06521734;0,225;0,2576121;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;6,257924E-09;False;0;1;0;3;-0,2739997;-0,15;0
1281;107,801903;CWIP;Estacionario;0;4,845602E-10;0,225;0;0,04759847;0,225;0,2488018;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;3,33342E-09;False;0;1;0;3;-0,2739998;-0,15;0
1282;107,872938;CWIP;Estacionario;0;2,581116E-10;0,225;0;0,03473945;0,225;0,2423716;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;1,77562E-09;False;0;1;0;3;-0,2739998;-0,15;0
1283;107,939082;CWIP;Estacionario;0;1,374888E-10;0,225;0;0,02535437;0,225;0,2376785;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142742;1;21;03_Sc_CWIP_Passthrough;Event;9,458228E-10;False;0;1;0;3;-0,2739999;-0,15;0
1284;108,022776;CWIP;Estacionario;0;7,323644E-11;0,225;0;0,01850473;0,225;0,2342533;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142743;1;21;03_Sc_CWIP_Passthrough;Event;5,038132E-10;False;0;1;0;3;-0,2739999;-0,15;0
1285;108,086746;CWIP;Estacionario;0;3,9011E-11;0,225;0;0,01350556;0,225;0,2317535;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142743;1;21;03_Sc_CWIP_Passthrough;Event;2,683672E-10;False;0;1;0;3;-0,2739999;-0,15;0
1286;108,140256;CWIP;Estacionario;0;2,078006E-11;0,225;0;0,00985695;0,225;0,229929;0,225;0,01353982;0,060177;( 1.459f, 0.185f );( 1.547f, 0.824f, 0.463f );-0,274;-0,15;0;0,124;0,124;0,05231722;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,02262935;0;0;1,922151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142743;1;21;03_Sc_CWIP_Passthrough;Event;1,429517E-10;False;0;1;0;3;-0,2739999;-0,15;0
