Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
329;78,646051;CWIP;Estacionario;0;0,003635762;0,225;0;0,06067624;0,225;0,2570613;0,225;0,07631302;0,339169;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.256f );0,463;0,383;0,08000001;0;0,08000001;0,03389152;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,0009999871;0,06143927;0;0,0009999871;1,591145;0,8;0;0,05;0,035;0,45;4;20170201T122718;7;03_Sc_CWIP_Passthrough;0,004815785;False;0
330;78,901273;CWIP;Estacionario;0;0,001936669;0,225;0;0,04428417;0,225;0,2483997;0,225;0,07631302;0,339169;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,383;0,07900003;0;0,07900003;0,03362964;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,06143927;0;0;1,590593;0,8;0;0,05;0,035;0,45;4;20170201T122719;7;03_Sc_CWIP_Passthrough;0,002565234;False;0
331;79,125412;CWIP;Estacionario;0;0,001031609;0,225;0;0,03232053;0,225;0,2420782;0,225;0,07631302;0,339169;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,383;0,07900003;0;0,07900003;0,03349015;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0,06143927;0;3,814697E-06;1,590197;0,8;0;0,05;0,035;0,45;4;20170201T122719;7;03_Sc_CWIP_Passthrough;0,001366428;False;0
332;79,344595;CWIP;Estacionario;0,01497547;0,00350225;0,225;0;0,02358894;0,225;0,2374644;0,225;0,07631302;0,339169;( 0.631f, -0.216f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03361301;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0,06143927;0;3,814697E-06;1,589666;0,8;0;0,05;0,035;0,45;4;20170201T122719;7;03_Sc_CWIP_Passthrough;0,003680599;False;0
333;79,564363;CWIP;WIP;0;0,001361561;0,45;0,45;0,1387865;0,45;0,2948822;0,45;0,152626;0,339169;( 0.631f, -0.216f );( 0.676f, 1.477f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03367846;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;3,814697E-06;0;0,1540377;0,0009999871;1,590513;0,8;0;0,05;0,035;0,45;4;20170201T122719;7;03_Sc_CWIP_Passthrough;0,001960552;False;0,45
334;79,798483;CWIP;WIP;0;0,0005293302;0,2271367;0,004273449;0,102447;0,2271367;0,2765803;0,2271367;0,06812262;0,299919;( 0.631f, -0.216f );( 0.676f, 1.477f, -0.255f );0,463;0,382;0,081;0;0,081;0,03391049;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0,1349625;0,1349625;1,591198;0,8;0;0,05;0,035;0,45;4;20170201T122720;7;03_Sc_CWIP_Passthrough;0,001044331;False;0,2271367
335;80,005809;CWIP;WIP;0,01865961;0,002890991;0,2271367;0,004273449;0,0759248;0,2271367;0,2632228;0,2271367;0,06416044;0,282475;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,463;0,382;0,081;0;0,081;0,03403408;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0,06416165;0,06416165;1,59035;0,8;0;0,05;0,035;0,45;4;20170201T122720;7;03_Sc_CWIP_Passthrough;0,004235435;False;0,2271367
336;80,238735;CWIP;WIP;0;0,001123923;0,2271367;0,004273449;0,05656774;0,2271367;0,2534739;0,2271367;0,06474759;0,28506;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,463;0,382;0,081;0;0,081;0,03409992;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0,06474584;0,06474584;1,59035;0,8;0;0,05;0,035;0,45;4;20170201T122720;7;03_Sc_CWIP_Passthrough;0,002256098;False;0,2271367
337;80,458499;CWIP;WIP;0;0,0004369444;0,2271367;0,004273449;0,04244011;0,2271367;0,2463588;0,2271367;0,06797929;0,299288;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03393782;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0,06798115;0,06798115;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122720;7;03_Sc_CWIP_Passthrough;0,00120176;False;0,2271367
338;80,721092;CWIP;WIP;0;0,0001698697;0,2271367;0,004273449;0,03212915;0,2271367;0,2411658;0,2271367;0,07103723;0,312751;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03385147;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0,07103761;0,07103761;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122721;7;03_Sc_CWIP_Passthrough;0,0006401438;False;0,2271367
339;80,937015;CWIP;Estacionario;0,01709204;0,003460554;0,2271367;0;0,02344926;0,2271367;0,2373758;0,2271367;0,06662283;0,293316;( 0.631f, -0.216f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03380548;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,4687783;0,07103761;0;0,06662066;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122721;7;03_Sc_CWIP_Passthrough;0,003711056;False;0
340;81,176862;CWIP;WIP;0;0,00134535;0,45;0,45;0,1386846;0,45;0,2948175;0,45;0,1319922;0,293316;( 0.631f, -0.216f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03378098;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0,4687783;0;0,06589262;0,001000017;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122721;7;03_Sc_CWIP_Passthrough;0,001976775;False;0,45
341;81,405765;CWIP;Estacionario;0;0,0007166304;0,225;0;0,1012181;0,225;0,2759559;0,225;0,06981368;0,310283;( 0.631f, -0.216f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03376793;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,1389;0,06589262;0;0,1396298;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122721;7;03_Sc_CWIP_Passthrough;0,001052973;False;0
342;81,606733;CWIP;Estacionario;0;0,000381729;0,225;0;0,07387339;0,225;0,2621898;0,225;0,06981368;0,310283;( 0.631f, -0.216f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03376098;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;5,960464E-08;0,06589262;0;5,960464E-08;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122721;7;03_Sc_CWIP_Passthrough;0,0005608891;False;0
343;81,797696;CWIP;Estacionario;0,0308343;0,006282991;0,225;0;0,05391604;0,225;0,2521428;0,225;0,06981368;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375728;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,06589262;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122722;7;03_Sc_CWIP_Passthrough;0,006378425;False;0
344;82,005362;CWIP;Estacionario;0;0,003346773;0,225;0;0,03935028;0,225;0,24481;0,225;0,06981368;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,0337553;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,0009999871;0,06589262;0;0,0009999871;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122722;7;03_Sc_CWIP_Passthrough;0,003397608;False;0
345;82,207403;CWIP;Estacionario;0;0,001782732;0,225;0;0,02871956;0,225;0,2394582;0,225;0,06981368;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375425;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,06589262;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122722;7;03_Sc_CWIP_Passthrough;0,001809811;False;0
346;82,383382;CWIP;Estacionario;0;0,0009496115;0,225;0;0,02096079;0,225;0,2355522;0,225;0,06981368;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375369;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,06589262;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122722;7;03_Sc_CWIP_Passthrough;0,0009640353;False;0
347;82,568679;CWIP;Estacionario;0;0,0005058314;0,225;0;0,0152981;0,225;0,2327015;0,225;0,06981368;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,0337534;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,06589262;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122722;7;03_Sc_CWIP_Passthrough;0,0005135146;False;0
348;82,786255;CWIP;WIP;0;0,0001966507;0,45;0,45;0,1327355;0,45;0,291406;0,45;0,1396274;0,310283;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375323;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,1403629;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122723;7;03_Sc_CWIP_Passthrough;0,0002735348;False;0,45
349;83,017094;CWIP;Estacionario;0;0,0001047503;0,225;0;0,0968762;0,225;0,273466;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375315;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,1177943;0,1403629;0;0,1177943;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122723;7;03_Sc_CWIP_Passthrough;0,0001457043;False;0
350;83,206811;CWIP;Estacionario;0;5,579756E-05;0,225;0;0,07070449;0,225;0,2603726;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375311;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1403629;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122723;7;03_Sc_CWIP_Passthrough;7,761261E-05;False;0
351;83,389188;CWIP;Estacionario;0;2,97218E-05;0,225;0;0,05160323;0,225;0,2508165;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375308;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1403629;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122723;7;03_Sc_CWIP_Passthrough;4,134206E-05;False;0
352;83,581463;CWIP;Estacionario;0;1,583197E-05;0,225;0;0,0376623;0,225;0,243842;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375307;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1403629;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122723;7;03_Sc_CWIP_Passthrough;2,202176E-05;False;0
353;83,811969;CWIP;Estacionario;0;8,433245E-06;0,225;0;0,02748759;0,225;0,2387517;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1403629;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122724;7;03_Sc_CWIP_Passthrough;1,173037E-05;False;0
354;84,018037;CWIP;Estacionario;0;4,492153E-06;0,225;0;0,02006165;0,225;0,2350366;0,225;0,05889712;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1403629;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122724;7;03_Sc_CWIP_Passthrough;6,24844E-06;False;0
355;84,21228;CWIP;WIP;0;1,746402E-06;0,45;0,45;0,1362122;0,45;0,2931103;0,45;0,1177942;0,261765;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,1177943;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122724;7;03_Sc_CWIP_Passthrough;3,328369E-06;False;0,45
356;84,417279;CWIP;Estacionario;0;9,302595E-07;0,225;0;0,0994136;0,225;0,2747099;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,1068696;0,1177943;0;0,1068696;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122724;7;03_Sc_CWIP_Passthrough;1,772929E-06;False;0
357;84,624093;CWIP;Estacionario;0;4,955231E-07;0,225;0;0,0725564;0,225;0,2612804;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122724;7;03_Sc_CWIP_Passthrough;9,443894E-07;False;0
358;84,813929;CWIP;Estacionario;0;2,639513E-07;0,225;0;0,05295484;0,225;0,2514791;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122725;7;03_Sc_CWIP_Passthrough;5,030498E-07;False;0
359;84,996218;CWIP;Estacionario;0;1,405995E-07;0,225;0;0,03864876;0,225;0,2443256;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122725;7;03_Sc_CWIP_Passthrough;2,679605E-07;False;0
360;85,180568;CWIP;Estacionario;0;7,489339E-08;0,225;0;0,02820756;0,225;0,2391046;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122725;7;03_Sc_CWIP_Passthrough;1,42735E-07;False;0
361;85,39821;CWIP;Estacionario;0;3,98936E-08;0,225;0;0,02058711;0,225;0,2352942;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122725;7;03_Sc_CWIP_Passthrough;7,603095E-08;False;0
362;85,599671;CWIP;Estacionario;0;2,125021E-08;0,225;0;0,01502537;0,225;0,2325131;0,225;0,0534357;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1177943;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122725;7;03_Sc_CWIP_Passthrough;4,049956E-08;False;0
363;85,80504;CWIP;WIP;0;8,261385E-09;0,45;0,45;0,1325365;0,45;0,2912686;0,45;0,1068714;0,237492;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,1068696;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122726;7;03_Sc_CWIP_Passthrough;2,157298E-08;False;0,45
364;86,031185;CWIP;Estacionario;0;4,400608E-09;0,225;0;0,09673092;0,225;0,2733657;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,1269629;0,1068696;0;0,1269629;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122726;7;03_Sc_CWIP_Passthrough;1,149132E-08;False;0
365;86,229518;CWIP;Estacionario;0;2,34408E-09;0,225;0;0,07059846;0,225;0,2602994;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;5,960464E-08;0,1068696;0;5,960464E-08;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122726;7;03_Sc_CWIP_Passthrough;6,121104E-09;False;0
366;86,456715;CWIP;Estacionario;0;1,248626E-09;0,225;0;0,05152585;0,225;0,2507631;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1068696;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122726;7;03_Sc_CWIP_Passthrough;3,260541E-09;False;0
367;86,67622;CWIP;Estacionario;0;6,65108E-10;0,225;0;0,03760582;0,225;0,243803;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1068696;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122727;7;03_Sc_CWIP_Passthrough;1,736798E-09;False;0
368;86,914719;CWIP;Estacionario;0;3,542844E-10;0,225;0;0,02744637;0,225;0,2387232;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1068696;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122727;7;03_Sc_CWIP_Passthrough;9,251439E-10;False;0
369;87,116476;CWIP;Estacionario;0;1,887174E-10;0,225;0;0,02003157;0,225;0,2350158;0,225;0,06348082;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,1068696;0;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122727;7;03_Sc_CWIP_Passthrough;4,927982E-10;False;0
370;87,324461;CWIP;WIP;0;7,336714E-11;0,45;0,45;0,1361902;0,45;0,2930951;0,45;0,1269616;0,282137;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,1269629;0;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122727;7;03_Sc_CWIP_Passthrough;2,624998E-10;False;0,45
371;87,508638;CWIP;Estacionario;0;3,908062E-11;0,225;0;0,09939758;0,225;0,2746988;0,225;0,0508752;0,226112;( 0.631f, -0.217f );( 0.676f, 1.476f, -0.255f );0,462;0,382;0,08000001;0;0,08000001;0,03375306;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,1017494;0,1269629;0;0,1017494;1,590298;0,8;0;0,05;0,035;0,45;4;20170201T122727;7;03_Sc_CWIP_Passthrough;1,398263E-10;False;0
372;88,629656;CWIP;WIP;1,677495;0,2413994;0,225;0,07142858;0,09184158;0,225;0,2612724;0,225;0,0508752;0,226112;( 0.604f, -0.306f );( 0.613f, 1.495f, -0.334f );0,362;0,45;0;0,088;0,088;0,06191602;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;1;0;0,1017494;0;0,1017494;5,960464E-08;1,667879;0,8;0;0,05;0,035;0,45;4;20170201T122728;8;03_Sc_CWIP_Passthrough;0,3307548;False;0,225
373;88,859335;CWIP;WIP;1,41641;0,2976762;0,225;0,07142858;0,08632688;0,225;0,2514732;0,225;0,06416257;0,285167;( 0.504f, -0.262f );( 0.519f, 1.515f, -0.279f );0,373;0,438;0;0,065;0,065;0,04579709;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;1;0;0,1017494;0;0,06416281;0,06416281;1,68057;0,8;0;0,05;0,035;0,45;4;20170201T122729;8;03_Sc_CWIP_Passthrough;0,45546;False;0,225
374;89,102919;CWIP;Estacionario;0,9838824;0,3525577;0,225;0,07142858;0,08230201;0,225;0,2443213;0,225;0,07114972;0,316221;( 0.430f, -0.229f );( 0.445f, 1.506f, -0.255f );0,39;0,433;0;0,04300001;0,04300001;0,03287322;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;1;0;0,1350414;0,06416281;0;0,07114986;1,66987;0,8;0;0,05;0,035;0,45;4;20170201T122729;8;03_Sc_CWIP_Passthrough;0,4366047;False;0
375;89,329581;CWIP;Estacionario;0,6702529;0,3199525;0,225;0,07142858;0,07936449;0,225;0,2391015;0,225;0,07114972;0,316221;( 0.397f, -0.262f );( 0.415f, 1.442f, -0.339f );0,421;0,46;0;0,039;0,039;0,02520034;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;1;0;0,0810224;0,06416281;0;0,0810224;1,669357;0,8;0;0,05;0,035;0,45;4;20170201T122729;8;03_Sc_CWIP_Passthrough;0,364722;False;0
376;89,536229;CWIP;Estacionario;1,982762;0,5613745;0,225;0;0,05792368;0,225;0,2352919;0,225;0,07114972;0,316221;( 0.410f, -0.361f );( 0.436f, 1.400f, -0.457f );0,426;0,456;0;0,03;0,03;0,01933867;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,04667241;0,06416281;0;0,04667241;1,648854;0,8;0;0,05;0,035;0,45;4;20170201T122729;8;03_Sc_CWIP_Passthrough;0,585222;False;0
377;89,764509;CWIP;Direct;2,376706;1,051798;0;0;0,05792368;0;0,2352919;0;0;0,316221;( 0.445f, -0.535f );( 0.480f, 1.386f, -0.628f );0,426;0,445;0;0;0;0,01411421;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,06416281;0,06416281;0,09985042;1,62692;0,8;0;0,05;0,035;0,45;4;20170201T122730;8;03_Sc_CWIP_Passthrough;1,069202;False;0
378;89,998685;CWIP;Direct;2,022665;1,314083;0;0;0,05792368;0;0,2352919;0;0;0,316221;( 0.478f, -0.687f );( 0.517f, 1.404f, -0.766f );0,432;0,439;0;0;0;0,01030117;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,06416281;0,06416281;0,1774845;1,545986;0,8;0;0,05;0,035;0,45;4;20170201T122730;8;03_Sc_CWIP_Passthrough;1,326786;False;0
379;90,234562;CWIP;Direct;1,652162;1,405417;0;0;0,05792368;0;0,2352919;0;0;0,316221;( 0.494f, -0.809f );( 0.535f, 1.429f, -0.879f );0,452;0,441;0;0;0;0,007518244;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,06416281;0,06416281;0,1555411;1,449314;0,8;0;0,05;0,035;0,45;4;20170201T122730;8;03_Sc_CWIP_Passthrough;1,414688;False;0
380;90,44049;CWIP;Direct;2,616546;1,732611;0;0;0,05792368;0;0,2352919;0;0;0,316221;( 0.452f, -0.931f );( 0.487f, 1.441f, -0.984f );0,457;0,438;0;0;0;0,005487144;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,06416281;0,06416281;0,1230451;1,593566;0,8;0;0,05;0,035;0,45;4;20170201T122730;8;03_Sc_CWIP_Passthrough;1,739378;False;0
381;90,691947;CWIP;Direct;1,562538;1,686665;0;0;0,05792368;0;0,2352919;0;0;0,316221;( 0.380f, -1.024f );( 0.408f, 1.448f, -1.056f );0,453;0,436;0;0;0;0,004004757;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,06416281;0,06416281;0,1290271;1,626965;0,8;0;0,05;0,035;0,45;4;20170201T122731;8;03_Sc_CWIP_Passthrough;1,691603;False;0
