Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
115;27,282101;CWIP;Estacionario;0;1,146518E-05;0;0;0,0001137711;0;0,0008530084;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531588;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;1,146518E-05;True;0;0;3;3;-0,06934063;-0,07542833;0
116;27,349376;CWIP;Estacionario;0;6,107178E-06;0;0;8,303515E-05;0;0,0006225629;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531537;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;6,107178E-06;True;0;0;3;3;-0,06951877;-0,07558277;0
117;27,516437;CWIP;Estacionario;0;3,253122E-06;0;0;6,060269E-05;0;0,0004543737;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531509;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;3,253122E-06;True;0;0;3;3;-0,06964877;-0,07569548;0
118;27,668286;CWIP;Estacionario;0;1,732847E-06;0;0;4,42305E-05;0;0,0003316218;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531494;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;1,732847E-06;True;0;0;3;3;-0,06974366;-0,07577775;0
119;27,697207;CWIP;Estacionario;0;9,230391E-07;0;0;3,228135E-05;0;0,0002420321;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531487;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;9,230391E-07;True;0;0;3;3;-0,06981291;-0,07583779;0
120;27,801276;CWIP;Estacionario;0;4,91677E-07;0;0;2,356034E-05;0;0,0001766456;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531482;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164746;1;78;03_Sc_CWIP_Passthrough;Event;4,91677E-07;True;0;0;3;3;-0,06986345;-0,07588162;0
121;27,902117;CWIP;Estacionario;0;2,619026E-07;0;0;1,719537E-05;0;0,0001289237;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,00253148;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;2,619026E-07;True;0;0;3;3;-0,06990034;-0,07591359;0
122;28,002164;CWIP;Estacionario;0;1,395081E-07;0;0;1,254993E-05;0;9,409418E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531479;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;1,395081E-07;True;0;0;3;3;-0,06992727;-0,07593694;0
123;28,102986;CWIP;Estacionario;0;7,431208E-08;0;0;9,159492E-06;0;6,867405E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531478;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;7,431208E-08;True;0;0;3;3;-0,06994691;-0,07595398;0
124;28,200458;CWIP;Estacionario;0;3,958396E-08;0;0;6,684998E-06;0;5,012133E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531478;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;3,958396E-08;True;0;0;3;3;-0,06996126;-0,07596641;0
125;28,48888;CWIP;Estacionario;0;2,108527E-08;0;0;4,879004E-06;0;3,658074E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531478;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;2,108527E-08;True;0;0;3;3;-0,06997173;-0,07597549;0
126;28,53996;CWIP;Estacionario;0;1,123153E-08;0;0;3,560911E-06;0;2,669822E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531478;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;1,123153E-08;True;0;0;3;3;-0,06997936;-0,0759821;0
127;28,639889;CWIP;Estacionario;0;5,982721E-09;0;0;2,598909E-06;0;1,948553E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531478;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;5,982721E-09;True;0;0;3;3;-0,06998494;-0,07598694;0
128;28,702401;CWIP;Estacionario;0;3,186828E-09;0;0;1,896797E-06;0;1,42214E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;3,186828E-09;True;0;0;3;3;-0,06998901;-0,07599047;0
129;28,82329;CWIP;Estacionario;0;1,697534E-09;0;0;1,384366E-06;0;1,03794E-05;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164747;1;78;03_Sc_CWIP_Passthrough;Event;1,697534E-09;True;0;0;3;3;-0,06999198;-0,07599304;0
130;28,877399;CWIP;Estacionario;0;9,042286E-10;0;0;1,010371E-06;0;7,575339E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;9,042286E-10;True;0;0;3;3;-0,06999414;-0,07599492;0
131;28,923655;CWIP;Estacionario;0;4,816572E-10;0;0;7,374128E-07;0;5,528814E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;4,816572E-10;True;0;0;3;3;-0,06999572;-0,07599629;0
132;29,023803;CWIP;Estacionario;0;2,565653E-10;0;0;5,381962E-07;0;4,035171E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;2,565653E-10;True;0;0;3;3;-0,06999688;-0,07599729;0
133;29,238224;CWIP;Estacionario;0;1,366651E-10;0;0;3,927991E-07;0;2,945044E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;1,366651E-10;True;0;0;3;3;-0,06999772;-0,07599802;0
134;29,322231;CWIP;Estacionario;0;7,279768E-11;0;0;2,86682E-07;0;2,149422E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;7,279768E-11;True;0;0;3;3;-0,06999834;-0,07599856;0
135;29,442832;CWIP;Estacionario;0;3,877728E-11;0;0;2,092331E-07;0;1,568742E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;3,877728E-11;True;0;0;3;3;-0,06999879;-0,07599895;0
136;29,740991;CWIP;Estacionario;0;2,065557E-11;0;0;1,527075E-07;0;1,144937E-06;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;2,065557E-11;True;0;0;3;3;-0,06999911;-0,07599923;0
137;29,862067;CWIP;Estacionario;0;1,100264E-11;0;0;1,114526E-07;0;8,356251E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164748;1;78;03_Sc_CWIP_Passthrough;Event;1,100264E-11;True;0;0;3;3;-0,06999935;-0,07599944;0
138;29,931769;CWIP;Estacionario;0;5,8608E-12;0;0;8,134299E-08;0;6,098758E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;5,8608E-12;True;0;0;3;3;-0,06999953;-0,07599959;0
139;29,978327;CWIP;Estacionario;0;3,121884E-12;0;0;5,936767E-08;0;4,45114E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;3,121884E-12;True;0;0;3;3;-0,06999966;-0,0759997;0
140;30,096254;CWIP;Estacionario;0;1,66294E-12;0;0;4,332913E-08;0;3,248637E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;1,66294E-12;True;0;0;3;3;-0,06999975;-0,07599978;0
141;30,129092;CWIP;Estacionario;0;8,858015E-13;0;0;3,162349E-08;0;2,370998E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;8,858015E-13;True;0;0;3;3;-0,06999981;-0,07599984;0
142;30,159938;CWIP;Estacionario;0;4,718416E-13;0;0;2,308021E-08;0;1,730458E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;4,718416E-13;True;0;0;3;3;-0,06999987;-0,07599988;0
143;30,246787;CWIP;Estacionario;0;2,513368E-13;0;0;1,684495E-08;0;1,262964E-07;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;2,513368E-13;True;0;0;3;3;-0,0699999;-0,07599992;0
144;30,3305;CWIP;Estacionario;0;1,338801E-13;0;0;1,229418E-08;0;9,217664E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;1,338801E-13;True;0;0;3;3;-0,06999993;-0,07599994;0
145;30,481129;CWIP;Estacionario;0;7,131415E-14;0;0;8,972831E-09;0;6,727455E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;7,131415E-14;True;0;0;3;3;-0,06999995;-0,07599995;0
146;30,532136;CWIP;Estacionario;0;3,798705E-14;0;0;6,548766E-09;0;4,909991E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;3,798705E-14;True;0;0;3;3;-0,06999996;-0,07599997;0
147;30,58491;CWIP;Estacionario;0;2,023464E-14;0;0;4,779576E-09;0;3,583527E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;2,023464E-14;True;0;0;3;3;-0,06999997;-0,07599998;0
148;30,64875;CWIP;Estacionario;0;1,077842E-14;0;0;3,488344E-09;0;2,615415E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;1,077842E-14;True;0;0;3;3;-0,06999998;-0,07599998;0
149;30,715726;CWIP;Estacionario;0;5,741363E-15;0;0;2,545946E-09;0;1,908844E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;5,741363E-15;True;0;0;3;3;-0,06999999;-0,07599998;0
150;30,778694;CWIP;Estacionario;0;3,058263E-15;0;0;1,858143E-09;0;1,393158E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;3,058263E-15;True;0;0;3;3;-0,06999999;-0,07599999;0
151;30,867116;CWIP;Estacionario;0;1,629051E-15;0;0;1,356154E-09;0;1,016788E-08;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164749;1;78;03_Sc_CWIP_Passthrough;Event;1,629051E-15;True;0;0;3;3;-0,06999999;-0,07599999;0
152;30,90023;CWIP;Estacionario;0;8,677498E-16;0;0;9,897806E-10;0;7,420962E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;8,677498E-16;True;0;0;3;3;-0,06999999;-0,07599999;0
153;30,966467;CWIP;Estacionario;0;4,62226E-16;0;0;7,223852E-10;0;5,416143E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;4,62226E-16;True;0;0;3;3;-0,06999999;-0,076;0
154;31,066967;CWIP;Estacionario;0;2,462148E-16;0;0;5,272284E-10;0;3,952938E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;2,462148E-16;True;0;0;3;3;-0,07;-0,076;0
155;31,185857;CWIP;Estacionario;0;1,311517E-16;0;0;3,847943E-10;0;2,885028E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;1,311517E-16;True;0;0;3;3;-0,07;-0,076;0
156;31,281317;CWIP;Estacionario;0;6,986085E-17;0;0;2,808398E-10;0;2,105619E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;6,986085E-17;True;0;0;3;3;-0,07;-0,076;0
157;31,403883;CWIP;Estacionario;0;3,721292E-17;0;0;2,049692E-10;0;1,536773E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;3,721292E-17;True;0;0;3;3;-0,07;-0,076;0
158;31,511746;CWIP;Estacionario;0;1,982228E-17;0;0;1,495955E-10;0;1,121604E-09;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;1,982228E-17;True;0;0;3;3;-0,07;-0,076;0
159;31,569866;CWIP;Estacionario;0;1,055877E-17;0;0;1,091813E-10;0;8,18596E-10;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;1,055877E-17;True;0;0;3;3;-0,07;-0,076;0
160;31,699998;CWIP;Estacionario;0;5,624361E-18;0;0;7,968531E-11;0;5,974472E-10;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;5,624361E-18;True;0;0;3;3;-0,07;-0,076;0
161;31,820632;CWIP;Estacionario;0;2,995939E-18;0;0;5,815783E-11;0;4,360431E-10;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164750;1;78;03_Sc_CWIP_Passthrough;Event;2,995939E-18;True;0;0;3;3;-0,07;-0,076;0
162;31,9221;CWIP;Estacionario;0;1,595853E-18;0;0;4,244613E-11;0;3,182434E-10;0;0;0;( 0.352f, -0.200f );( 0.275f, 0.846f, -0.277f );-0,07;-0,076;0,005999997;0;0,005999997;0,002531477;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;MAX_REACHED;0;0;0;0;0;0;0;1,470523;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164751;1;78;03_Sc_CWIP_Passthrough;Event;1,595853E-18;True;0;0;3;3;-0,07;-0,076;0
