Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
121;18,133897;CWIP;Estacionario;0;0,009354268;0;0;0,009375676;0;0,1678807;0;0;0;( 1.443f, -0.795f );( 1.437f, 1.538f, -0.695f );0,651;0,521;0,13;0;0,13;0,05497744;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,0009999871;0;0;0,0009999871;1,492823;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164558;1;58;03_Sc_CWIP_Passthrough;Event;0,009354268;True;0;0;3;2;0,6527121;0,5233251;0
122;18,19214;CWIP;Estacionario;0;0,004982756;0,45;0,45;0,1284131;0,45;0,244097;0,45;0;0;( 1.443f, -0.795f );( 1.432f, 1.532f, -0.689f );0,652;0,521;0,131;0;0,131;0,05511444;RAISED_UP;ON_THE_FLOOR;ELEVATING;ELEVATING;0;0;0;0;0;0;0;1,50427;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164558;1;58;03_Sc_CWIP_Passthrough;Event;0,004982756;True;2;0;2;2;0,6525197;0,522697;0
123;18,243845;CWIP;Estacionario;0,04971128;0,01245584;0,2442311;0,03846219;0,1041123;0,2442311;0,2441332;0,2442311;0;0;( 1.443f, -0.793f );( 1.426f, 1.523f, -0.680f );0,653;0,52;0,133;0;0,133;0,05558177;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0;0;0;0;1,512751;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164558;1;58;03_Sc_CWIP_Passthrough;Event;0,01245584;True;1;0;3;2;0,6526495;0,5219684;0
124;18,342624;CWIP;Estacionario;0,0626578;0,01898923;0,2442311;0,03846219;0,0863765;0,2442311;0,2441597;0,2442311;0;0;( 1.443f, -0.791f );( 1.419f, 1.513f, -0.672f );0,655;0,519;0,136;0;0,136;0,05642222;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002000034;0;0;0,002000034;1,513197;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164558;1;58;03_Sc_CWIP_Passthrough;Event;0,01898923;True;1;0;3;2;0,6532845;0,5211664;0
125;18,396479;CWIP;Estacionario;0,09719469;0,02927909;0,2442311;0,03846219;0,07343215;0,2442311;0,244179;0,2442311;0;0;( 1.442f, -0.787f );( 1.413f, 1.505f, -0.664f );0,657;0,519;0,138;0;0,138;0,05726425;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,001999974;0;0;0,001999974;1,508721;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,02927909;True;1;0;3;2;0,6542882;0,5205812;0
126;18,495014;CWIP;Estacionario;0,05423264;0,0262893;0,2442311;0,03846219;0,0639848;0,2442311;0,244193;0,2442311;0;0;( 1.441f, -0.785f );( 1.409f, 1.501f, -0.660f );0,657;0,52;0,137;0;0,137;0,05751561;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004123096;0;0;0,004123096;1,504601;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,0262893;True;1;0;3;2;0,6550208;0,5204242;0
127;18,547698;CWIP;Estacionario;0,1044798;0,03460404;0,2442311;0,03846219;0,05708971;0,2442311;0,2442033;0,2442311;0;0;( 1.441f, -0.781f );( 1.404f, 1.495f, -0.654f );0,657;0,518;0,139;0;0,139;0,05804383;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002235586;0;0;0,002235586;1,493202;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,03460404;True;1;0;3;2;0,6555555;0,5197693;0
128;18,672297;CWIP;Estacionario;0,06248567;0,03075301;0,2442311;0,03846219;0,05205737;0,2442311;0,2442108;0,2442311;0;0;( 1.440f, -0.778f );( 1.400f, 1.492f, -0.650f );0,657;0,519;0,138;0;0,138;0,05812804;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004000008;0;0;0,004000008;1,484937;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,03075301;True;1;0;3;2;0,6559458;0,5195614;0
129;18,728328;CWIP;Estacionario;0,04923135;0,0260883;0,2442311;0,03846219;0,04838454;0,2442311;0,2442163;0,2442311;0;0;( 1.440f, -0.776f );( 1.397f, 1.489f, -0.646f );0,656;0,518;0,138;0;0,138;0,05817289;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,003162124;0;0;0,003162124;1,473436;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,0260883;True;1;0;3;2;0,6559604;0,5191396;0
130;18,778954;CWIP;Estacionario;0,05729095;0,02519267;0,2442311;0,03846219;0,04570396;0,2442311;0,2442203;0,2442311;0;0;( 1.441f, -0.774f );( 1.395f, 1.488f, -0.644f );0,655;0,517;0,138;0;0,138;0,05819677;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,001999978;0;0;0,001999978;1,464852;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,02519267;True;1;0;3;2;0,6557009;0,5185616;0
131;18,896013;CWIP;Estacionario;0,05940278;0,02513198;0,2442311;0,03846219;0,04374755;0,2442311;0,2442232;0,2442311;0;0;( 1.443f, -0.773f );( 1.393f, 1.487f, -0.642f );0,654;0,517;0,137;0;0,137;0,05801232;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002235853;0;0;0,002235853;1,4584;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,02513198;True;1;0;3;2;0,6552414;0,5181397;0
132;19,003452;CWIP;Estacionario;0,02140969;0,01760849;0,2442311;0,03846219;0,04231968;0,2442311;0,2442253;0,2442311;0;0;( 1.444f, -0.773f );( 1.393f, 1.487f, -0.642f );0,653;0,517;0,136;0;0,136;0,0577169;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002238492;0;0;0,002238492;1,452315;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,01760849;True;1;0;3;2;0,6546359;0,5178318;0
133;19,080216;CWIP;Estacionario;0,08517052;0,02617278;0,2442311;0,03846219;0,04127755;0,2442311;0,2442269;0,2442311;0;0;( 1.446f, -0.773f );( 1.393f, 1.486f, -0.642f );0,653;0,517;0,136;0;0,136;0,05755954;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,0009994507;0;0;0,0009994507;1,446929;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,02617278;True;1;0;3;2;0,6541939;0,5176071;0
134;19,147414;CWIP;Estacionario;0,09390388;0,0324567;0,2442311;0,03846219;0,04051697;0,2442311;0,244228;0,2442311;0;0;( 1.448f, -0.774f );( 1.394f, 1.485f, -0.643f );0,654;0,516;0,138;0;0,138;0,05787007;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002002716;0;0;0,002002716;1,438265;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,0324567;True;1;0;3;2;0,6541415;0,5171729;0
135;19,197319;CWIP;Estacionario;0,0845065;0,03395108;0,2442311;0,03846219;0,03996185;0,2442311;0,2442289;0,2442311;0;0;( 1.450f, -0.776f );( 1.395f, 1.484f, -0.644f );0,653;0,515;0,138;0;0,138;0,05803548;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002231669;0;0;0,002231669;1,437106;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164559;1;58;03_Sc_CWIP_Passthrough;Event;0,03395108;True;1;0;3;2;0,6538332;0,5165859;0
136;19,347831;CWIP;Estacionario;0,09127669;0,03608198;0,2442311;0;0,02916591;0,2442311;0,2442295;0,2442311;0;0;( 1.452f, -0.778f );( 1.396f, 1.483f, -0.645f );0,651;0,515;0,136;0;0,136;0,05772925;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002830456;0;0;0,002830456;1,377591;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,03608198;True;0;0;3;2;0,6530678;0,5161574;0
137;19,414921;CWIP;Estacionario;0,09794614;0,03853208;0;0;0,02128656;0;0,1782494;0;0;0;( 1.453f, -0.780f );( 1.396f, 1.478f, -0.647f );0,649;0,514;0,135;0;0,135;0,05736895;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002827548;0;0;0,002827548;1,37826;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,03853208;True;0;0;3;2;0,6519688;0,5155746;0
138;19,464989;CWIP;Estacionario;0,06361634;0,03306831;0,45;0,45;0,1371062;0,45;0,2516645;0,45;0;0;( 1.453f, -0.782f );( 1.396f, 1.473f, -0.649f );0,653;0,514;0,139;0;0,139;0,05796571;RAISED_UP;ON_THE_FLOOR;ELEVATING;ELEVATING;0;0;0;0,002235799;0;0;0,002235799;1,381242;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,03306831;True;2;0;2;2;0,6522474;0,5151492;0
139;19,61226;CWIP;Estacionario;0,1265003;0,04255686;0,235204;0,0204079;0,1055794;0,235204;0,2472176;0,235204;0;0;( 1.455f, -0.783f );( 1.396f, 1.464f, -0.650f );0,654;0,512;0,142;0;0,142;0,0588751;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002000038;0;0;0,002000038;1,377286;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,04255686;True;1;0;3;2;0,6527209;0,5142984;0
140;19,696429;CWIP;Estacionario;0,1000397;0,04239385;0,235204;0,0204079;0,08256979;0,235204;0,243972;0,235204;0;0;( 1.453f, -0.783f );( 1.395f, 1.457f, -0.649f );0,655;0,512;0,1429999;0;0,1429999;0,05955668;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,00223508;0;0;0,00223508;1,377467;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,04239385;True;1;0;3;2;0,6533366;0,5136775;0
141;19,7516;CWIP;Estacionario;0,09627759;0,04156524;0,235204;0,0204079;0,06577637;0,235204;0,2416033;0,235204;0;0;( 1.451f, -0.783f );( 1.393f, 1.447f, -0.648f );0,657;0,509;0,148;0;0,148;0,0609056;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,001998901;0;0;0,001998901;1,381227;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,04156524;True;1;0;3;2;0,6543263;0,5124139;0
142;19,818985;CWIP;Estacionario;0,04198173;0,03041825;0,235204;0,0204079;0,05351979;0,235204;0,2398745;0,235204;0;0;( 1.452f, -0.783f );( 1.391f, 1.440f, -0.647f );0,658;0,506;0,152;0;0,152;0,06241283;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,00200212;0;0;0,00200212;1,381884;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,03041825;True;1;0;3;2;0,6553187;0,5106811;0
143;19,934634;CWIP;Estacionario;0,06832147;0,02967402;0,235204;0,0204079;0,04457441;0,235204;0,2386127;0,235204;0;0;( 1.454f, -0.783f );( 1.389f, 1.430f, -0.646f );0,658;0,501;0,157;0;0,157;0,06420154;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,0009988546;0;0;0,0009988546;1,385424;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,02967402;True;1;0;3;2;0,6560431;0,5080657;0
144;20,315724;CWIP;Estacionario;0,7239287;0,1585449;0,235204;0,0204079;0,03804568;0,235204;0,2376918;0,235204;0;0;( 1.468f, -0.783f );( 1.387f, 1.393f, -0.631f );0,656;0,498;0,158;0;0,158;0,06535152;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002002716;0;0;0,002002716;1,265396;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164600;1;58;03_Sc_CWIP_Passthrough;Event;0,1585449;True;1;0;3;2;0,6560315;0,5053464;0
145;20,400226;CWIP;Estacionario;0,2267544;0,129162;0,235204;0,0204079;0,03328072;0,235204;0,2370197;0,235204;0;0;( 1.472f, -0.783f );( 1.391f, 1.387f, -0.628f );0,654;0,497;0,157;0;0,157;0,06576689;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01399612;0;0;0,01399612;1,279314;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,129162;True;1;0;3;2;0,6554826;0,5030916;0
146;20,48383;CWIP;Estacionario;0,2465724;0,1174181;0,235204;0,0204079;0,02980305;0,235204;0,2365292;0,235204;0;0;( 1.477f, -0.783f );( 1.403f, 1.379f, -0.622f );0,648;0,494;0,154;0;0,154;0,06539664;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004001617;0;0;0,004001617;1,276695;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,1174181;True;1;0;3;2;0,6534612;0,5006354;0
147;20,620821;CWIP;Estacionario;0,3442792;0,1304275;0,235204;0;0,02175157;0,235204;0,2361711;0,235204;0;0;( 1.485f, -0.783f );( 1.419f, 1.372f, -0.619f );0,642;0,492;0,15;0;0,15;0,06441073;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,00500071;0;0;0,00500071;1,277202;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,1304275;True;0;0;3;2;0,6503649;0,4983025;0
148;20,689146;CWIP;Estacionario;0,3350086;0,1355293;0;0;0,01587525;0;0,172368;0;0;0;( 1.493f, -0.785f );( 1.435f, 1.363f, -0.617f );0,635;0,487;0,148;0;0,148;0,06349123;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,008000016;0;0;0,008000016;1,280963;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,1355293;True;0;0;3;2;0,6462139;0,4952491;0
149;20,788651;CWIP;Estacionario;0,5145525;0,1736479;0;0;0,01158645;0;0,1258017;0;0;0;( 1.505f, -0.786f );( 1.459f, 1.348f, -0.615f );0,625;0,481;0,144;0;0,144;0,06221274;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,008249126;0;0;0,008249126;1,311608;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,1736479;True;0;0;3;2;0,6404828;0,4913996;0
150;20,855348;CWIP;Estacionario;0,5298453;0,196968;0;0;0,0084563;0;0,09181562;0;0;0;( 1.514f, -0.789f );( 1.481f, 1.334f, -0.615f );0,616;0,478;0,138;0;0,138;0,0603487;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01203859;0;0;0,01203859;1,326703;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,196968;True;0;0;3;2;0,6338687;0,4877796;0
151;20,92214;CWIP;Estacionario;0,2201629;0,1483292;0;0;0,006171778;0;0,06701106;0;0;0;( 1.517f, -0.785f );( 1.501f, 1.331f, -0.600f );0,615;0,482;0,133;0;0,133;0,05836992;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,009485976;0;0;0,009485976;1,358754;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,1483292;True;0;0;3;2;0,6287712;0,4862182;0
152;20,986721;CWIP;Estacionario;0,7326;0,2234589;0;0;0,004504434;0;0,04890761;0;0;0;( 1.502f, -0.785f );( 1.509f, 1.323f, -0.593f );0,618;0,489;0,129;0;0,129;0,05652718;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,00499897;0;0;0,00499897;1,416876;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,2234589;True;0;0;3;2;0,6258613;0,4869697;0
153;21,15398;CWIP;Direct;2,60973;0,868125;0;0;0,004504434;0;0,04890761;0;0;0;( 1.458f, -0.805f );( 1.529f, 1.321f, -0.575f );0,723;0,57;0;0;0;0,04125601;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0;0;0;0,01499939;1,540179;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,868125;True;0;0;3;2;0,6521039;0,5094008;0
154;21,207317;CWIP;Direct;1,026349;0,9108702;0;0;0,004504434;0;0,04890761;0;0;0;( 1.435f, -0.815f );( 1.536f, 1.324f, -0.568f );0,786;0,625;0;0;0;0,03011044;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0;0;0;0,04833101;1,614999;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164601;1;58;03_Sc_CWIP_Passthrough;Event;0,9108702;True;0;0;3;2;0,6882768;0,5406307;0
155;21,3576;CWIP;Direct;0,7796317;0,8754153;0;0;0,004504434;0;0,04890761;0;0;0;( 1.415f, -0.822f );( 1.541f, 1.326f, -0.562f );0,84;0,67;0;0;0;0,02197592;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0;0;0;0,02507932;1,594;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,8754153;True;0;0;3;2;0,7292657;0,5755806;0
157;21,542643;CWIP;Direct;0,2933509;0,942127;0;0;0,004504434;0;0,04890761;0;0;0;( 1.375f, -0.831f );( 1.533f, 1.325f, -0.559f );0,931;0,727;0;0;0;0,01170596;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0;0;0;0,03478583;1,596036;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,942127;True;0;0;3;2;0,8207814;0,6441743;0
158;21,676315;CWIP;Estacionario;0,2586279;0,5528388;0,45;0,45;0,1248578;0,45;0,1572652;0,45;0;0;( 1.368f, -0.827f );( 1.531f, 1.325f, -0.558f );0,944;0,739;0,205;0;0,205;0,04665566;RAISED_UP;ON_THE_FLOOR;ELEVATING;ELEVATING;0;0;0;0,00728009;0;0;0,00728009;1,582605;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,5528388;True;2;0;2;2;0,8540697;0,669792;0
159;21,759788;CWIP;Estacionario;0,1446601;0,3230046;0,2666665;0,08333297;0,1136396;0,2666665;0,1868206;0,2666665;0;0;( 1.364f, -0.830f );( 1.529f, 1.316f, -0.563f );0,945;0,747;0,198;0;0,198;0,06389219;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,008062206;0;0;0,008062206;1,546203;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,3230046;True;1;0;3;2;0,878635;0,6906502;0
160;21,826864;CWIP;Estacionario;0,09860266;0,1914972;0,2666665;0,08333297;0,1054521;0,2666665;0,2083915;0,2666665;0;0;( 1.363f, -0.828f );( 1.529f, 1.316f, -0.566f );0,94;0,732;0,208;0;0,208;0,07504532;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004998219;0;0;0,004998219;1,503182;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,1914972;True;1;0;3;2;0,8952132;0,7018211;0
161;21,893798;CWIP;Estacionario;0,3492076;0,1708591;0,2666665;0,08333297;0,09947648;0,2666665;0,2241348;0,2666665;0;0;( 1.362f, -0.821f );( 1.522f, 1.320f, -0.562f );0,928;0,712;0,216;0;0,216;0,08256365;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002235799;0;0;0,002235799;1,485252;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,1708591;True;1;0;3;2;0,9040707;0,704571;0
162;22,011909;CWIP;Estacionario;0,1342251;0,1174772;0,2666665;0,08333297;0,09511521;0,2666665;0,235625;0,2666665;0;0;( 1.365f, -0.817f );( 1.517f, 1.324f, -0.562f );0,915;0,706;0,2090001;0;0,2090001;0,08518826;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,007071019;0;0;0,007071019;1,458733;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,1174772;True;1;0;3;2;0,9070234;0,7049571;0
163;22,095063;CWIP;Estacionario;0,4011052;0,1416635;0,2666665;0,08333297;0,09193216;0,2666665;0,2440111;0,2666665;0;0;( 1.376f, -0.809f );( 1.509f, 1.326f, -0.567f );0,875;0,668;0,207;0;0,207;0,08619197;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004999018;0;0;0,004999018;1,42417;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,1416635;True;1;0;3;2;0,8983721;0,6949729;0
164;22,162064;CWIP;Estacionario;0,8253912;0,238204;0,2666665;0,08333297;0,08960904;0,2666665;0,2501315;0,2666665;0;0;( 1.387f, -0.794f );( 1.501f, 1.341f, -0.572f );0,836;0,62;0,216;0;0,216;0,08850116;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01360273;0;0;0,01360273;1,380097;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,238204;True;1;0;3;2;0,8815219;0,6747185;0
165;22,275774;CWIP;Estacionario;0,1442753;0,1553316;0,2666665;0,08333297;0,08791352;0,2666665;0,2545986;0,2666665;0;0;( 1.389f, -0.792f );( 1.495f, 1.346f, -0.573f );0,815;0,606;0,209;0;0,209;0,088351;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01859961;0;0;0,01859961;1,361991;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164602;1;58;03_Sc_CWIP_Passthrough;Event;0,1553316;True;1;0;3;2;0,8635505;0,6561537;0
166;22,359701;CWIP;Estacionario;0,2879021;0,139507;0,2666665;0,08333297;0,08667605;0,2666665;0,2578588;0,2666665;0;0;( 1.389f, -0.797f );( 1.492f, 1.348f, -0.576f );0,816;0,613;0,203;0;0,203;0,08708798;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,002830541;0;0;0,002830541;1,373796;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164603;1;58;03_Sc_CWIP_Passthrough;Event;0,139507;True;1;0;3;2;0,8507045;0,6444955;0
167;22,413641;CWIP;Estacionario;0,4393498;0,1609389;0,2666665;0,08333297;0,0857729;0,2666665;0,2602382;0,2666665;0;0;( 1.392f, -0.807f );( 1.492f, 1.349f, -0.581f );0,821;0,628;0,193;0;0,193;0,08444348;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,004999997;0;0;0,004999997;1,39764;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164603;1;58;03_Sc_CWIP_Passthrough;Event;0,1609389;True;1;0;3;2;0,8426796;0,6400391;0
168;22,480416;CWIP;Estacionario;0,5810181;0,200288;0,2666665;0,08333297;0,08511374;0,2666665;0,2619749;0,2666665;0;0;( 1.393f, -0.817f );( 1.494f, 1.352f, -0.584f );0,828;0,645;0,183;0;0,183;0,08106313;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01043982;0;0;0,01043982;1,43113;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164603;1;58;03_Sc_CWIP_Passthrough;Event;0,200288;True;1;0;3;2;0,8387138;0,6413794;0
169;22,514208;CWIP;Estacionario;0,3672518;0,1790995;0,2666665;0,08333297;0,08463265;0,2666665;0,2632423;0,2666665;0;0;( 1.394f, -0.825f );( 1.500f, 1.361f, -0.588f );0,837;0,662;0,175;0;0,175;0,07768513;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;ELEVATING;0;0;0;0,01005019;0;0;0,01005019;1,436383;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164603;1;58;03_Sc_CWIP_Passthrough;Event;0,1790995;True;1;0;3;2;0,8382508;0,6469501;0
