Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
141;32,996422;CWIP;Estacionario;0,06096629;0,04587423;0;0;4,816748E-10;0;1,299608E-08;0;0;0;( 1.105f, 0.112f );( 1.151f, 1.548f, 0.116f );0,451;0,456;0;0,004999995;0,004999995;0,00365016;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007810932;0;0;0,007810932;1,611021;0,8;0;0,05;0,035;0,45;4;20170202T123214;4;03_Sc_CWIP_Passthrough;0,04587423;True;0
142;33,191683;CWIP;Estacionario;0,04936717;0,03416973;0;0;3,515473E-10;0;9,48511E-09;0;0;0;( 1.104f, 0.114f );( 1.152f, 1.548f, 0.118f );0,45;0,456;0;0,006000012;0,006000012;0,003127371;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003160906;0;0;0,003160906;1,6087;0,8;0;0,05;0,035;0,45;4;20170202T123214;4;03_Sc_CWIP_Passthrough;0,03416973;True;0
143;33,39606;CWIP;Estacionario;0,0303038;0,02417631;0;0;2,565746E-10;0;6,922648E-09;0;0;0;( 1.105f, 0.115f );( 1.158f, 1.546f, 0.118f );0,446;0,456;0;0,00999999;0,00999999;0,00363758;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002237527;0;0;0,002237527;1,608445;0,8;0;0,05;0,035;0,45;4;20170202T123214;4;03_Sc_CWIP_Passthrough;0,02417631;True;0
144;33,586652;CWIP;Estacionario;0,04624775;0,0219968;0;0;1,872594E-10;0;5,052452E-09;0;0;0;( 1.106f, 0.114f );( 1.161f, 1.546f, 0.117f );0,444;0,456;0;0,01199999;0,01199999;0,004303697;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413827;0;0;0,001413827;1,60895;0,8;0;0,05;0,035;0,45;4;20170202T123214;4;03_Sc_CWIP_Passthrough;0,0219968;True;0
145;33,798709;CWIP;Estacionario;0,01918395;0,01549961;0;0;1,366701E-10;0;3,687501E-09;0;0;0;( 1.106f, 0.113f );( 1.163f, 1.545f, 0.115f );0,443;0,456;0;0,01300001;0,01300001;0,004855695;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416526;0;0;0,001416526;1,609802;0,8;0;0,05;0,035;0,45;4;20170202T123214;4;03_Sc_CWIP_Passthrough;0,01549961;True;0
146;34,015507;CWIP;Estacionario;0;0,008256209;0;0;9,974783E-11;0;2,691299E-09;0;0;0;( 1.106f, 0.113f );( 1.162f, 1.545f, 0.114f );0,444;0,456;0;0,01199999;0,01199999;0,004952554;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000009;0;0;0,001000009;1,608988;0,8;0;0,05;0,035;0,45;4;20170202T123215;4;03_Sc_CWIP_Passthrough;0,008256209;True;0
147;34,207991;CWIP;Estacionario;0,03256144;0,01081805;0;0;7,280034E-11;0;1,964228E-09;0;0;0;( 1.106f, 0.112f );( 1.162f, 1.545f, 0.114f );0,444;0,456;0;0,01199999;0,01199999;0,005004147;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,609578;0,8;0;0,05;0,035;0,45;4;20170202T123215;4;03_Sc_CWIP_Passthrough;0,01081805;True;0
148;34,417347;CWIP;Estacionario;0,02312982;0,01032302;0;0;5,313287E-11;0;1,43358E-09;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.114f );0,445;0,456;0;0,01100001;0,01100001;0,004834461;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000002;0;0;0,001000002;1,609411;0,8;0;0,05;0,035;0,45;4;20170202T123215;4;03_Sc_CWIP_Passthrough;0,01032302;True;0
149;34,632875;CWIP;Estacionario;0;0,005498784;0;0;3,87787E-11;0;1,046289E-09;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004744073;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000002;0;0;0,001000002;1,609311;0,8;0;0,05;0,035;0,45;4;20170202T123215;4;03_Sc_CWIP_Passthrough;0,005498784;True;0
150;34,847113;CWIP;Estacionario;0;0,002929048;0;0;2,830239E-11;0;7,636277E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004695926;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123216;4;03_Sc_CWIP_Passthrough;0,002929048;True;0
151;35,045223;CWIP;Estacionario;0;0,001560222;0;0;2,065632E-11;0;5,57329E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,00467028;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123216;4;03_Sc_CWIP_Passthrough;0,001560222;True;0
152;35,23829;CWIP;Estacionario;0;0,0008310863;0;0;1,507589E-11;0;4,067631E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004656619;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123216;4;03_Sc_CWIP_Passthrough;0,0008310863;True;0
153;35,454936;CWIP;Estacionario;0;0,0004426964;0;0;1,100304E-11;0;2,968735E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004649342;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123216;4;03_Sc_CWIP_Passthrough;0,0004426964;True;0
154;35,653413;CWIP;Estacionario;0;0,0002358119;0;0;8,030503E-12;0;2,166713E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004645465;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123216;4;03_Sc_CWIP_Passthrough;0,0002358119;True;0
155;35,872882;CWIP;Estacionario;0;0,0001256104;0;0;5,861013E-12;0;1,581362E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004643401;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123217;4;03_Sc_CWIP_Passthrough;0,0001256104;True;0
156;36,076528;CWIP;Estacionario;0;6,690914E-05;0;0;4,277624E-12;0;1,154147E-10;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004642301;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123217;4;03_Sc_CWIP_Passthrough;6,690914E-05;True;0
157;36,276252;CWIP;Estacionario;0;3,564062E-05;0;0;3,121997E-12;0;8,423471E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641715;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123217;4;03_Sc_CWIP_Passthrough;3,564062E-05;True;0
158;36,468543;CWIP;Estacionario;0;1,898476E-05;0;0;2,27857E-12;0;6,147818E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641403;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123217;4;03_Sc_CWIP_Passthrough;1,898476E-05;True;0
159;36,678011;CWIP;Estacionario;0;1,011265E-05;0;0;1,663E-12;0;4,486947E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641237;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123217;4;03_Sc_CWIP_Passthrough;1,011265E-05;True;0
160;36,872577;CWIP;Estacionario;0;5,386725E-06;0;0;1,213731E-12;0;3,27477E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641148;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;5,386725E-06;True;0
161;37,096537;CWIP;Estacionario;0;2,869357E-06;0;0;8,858337E-13;0;2,390071E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641101;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;2,869357E-06;True;0
162;37,255034;CWIP;Estacionario;0;1,528426E-06;0;0;6,465202E-13;0;1,744378E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641076;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;1,528426E-06;True;0
163;37,438931;CWIP;Estacionario;0;8,141497E-07;0;0;4,718588E-13;0;1,273124E-11;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641063;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;8,141497E-07;True;0
164;37,623029;CWIP;Estacionario;0;4,336747E-07;0;0;3,443832E-13;0;9,291814E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641056;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;4,336747E-07;True;0
165;37,80741;CWIP;Estacionario;0;2,310064E-07;0;0;2,513459E-13;0;6,781573E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641052;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123218;4;03_Sc_CWIP_Passthrough;2,310064E-07;True;0
166;38,000457;CWIP;Estacionario;0;1,230506E-07;0;0;1,834433E-13;0;4,949489E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,00464105;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123219;4;03_Sc_CWIP_Passthrough;1,230506E-07;True;0
167;38,17747;CWIP;Estacionario;0;6,554561E-08;0;0;1,338849E-13;0;3,612354E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641049;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123219;4;03_Sc_CWIP_Passthrough;6,554561E-08;True;0
168;38,364365;CWIP;Estacionario;0;3,491431E-08;0;0;9,771508E-14;0;2,636454E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123219;4;03_Sc_CWIP_Passthrough;3,491431E-08;True;0
169;38,543929;CWIP;Estacionario;0;1,859787E-08;0;0;7,131675E-14;0;1,9242E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123219;4;03_Sc_CWIP_Passthrough;1,859787E-08;True;0
170;38,740334;CWIP;Estacionario;0;9,906565E-09;0;0;5,205008E-14;0;1,404365E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123219;4;03_Sc_CWIP_Passthrough;9,906565E-09;True;0
171;38,939468;CWIP;Estacionario;0;5,27695E-09;0;0;3,798843E-14;0;1,024967E-12;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123220;4;03_Sc_CWIP_Passthrough;5,27695E-09;True;0
172;39,130489;CWIP;Estacionario;0;2,810883E-09;0;0;2,772562E-14;0;7,480658E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123220;4;03_Sc_CWIP_Passthrough;2,810883E-09;True;0
173;39,340959;CWIP;Estacionario;0;1,497279E-09;0;0;2,023537E-14;0;5,459712E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641048;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123220;4;03_Sc_CWIP_Passthrough;1,497279E-09;True;0
174;39,575973;CWIP;Estacionario;0;7,975583E-10;0;0;1,476866E-14;0;3,984737E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123220;4;03_Sc_CWIP_Passthrough;7,975583E-10;True;0
175;39,790818;CWIP;Estacionario;0;4,248369E-10;0;0;1,077882E-14;0;2,908235E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123220;4;03_Sc_CWIP_Passthrough;4,248369E-10;True;0
176;40,014134;CWIP;Estacionario;0;2,262987E-10;0;0;7,866852E-15;0;2,122558E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123221;4;03_Sc_CWIP_Passthrough;2,262987E-10;True;0
177;40,202595;CWIP;Estacionario;0;1,20543E-10;0;0;5,741573E-15;0;1,549136E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123221;4;03_Sc_CWIP_Passthrough;1,20543E-10;True;0
178;40,386395;CWIP;Estacionario;0;6,420987E-11;0;0;4,190451E-15;0;1,130627E-13;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123221;4;03_Sc_CWIP_Passthrough;6,420987E-11;True;0
179;40,580148;CWIP;Estacionario;0;3,420279E-11;0;0;3,058375E-15;0;8,251811E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123221;4;03_Sc_CWIP_Passthrough;3,420279E-11;True;0
180;40,803897;CWIP;Estacionario;0;1,821887E-11;0;0;2,232136E-15;0;6,022532E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123221;4;03_Sc_CWIP_Passthrough;1,821887E-11;True;0
181;41,340667;CWIP;Estacionario;0;9,704681E-12;0;0;1,62911E-15;0;4,395508E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123222;4;03_Sc_CWIP_Passthrough;9,704681E-12;True;0
182;41,588598;CWIP;Estacionario;0;5,169411E-12;0;0;1,188996E-15;0;3,208034E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123222;4;03_Sc_CWIP_Passthrough;5,169411E-12;True;0
183;41,924731;CWIP;Estacionario;0;2,7536E-12;0;0;8,677814E-16;0;2,341364E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123223;4;03_Sc_CWIP_Passthrough;2,7536E-12;True;0
184;42,204949;CWIP;Estacionario;0;1,466766E-12;0;0;6,333449E-16;0;1,70883E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123223;4;03_Sc_CWIP_Passthrough;1,466766E-12;True;0
185;42,406411;CWIP;Estacionario;0;7,813049E-13;0;0;4,622428E-16;0;1,247179E-14;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123223;4;03_Sc_CWIP_Passthrough;7,813049E-13;True;0
186;42,599392;CWIP;Estacionario;0;4,161792E-13;0;0;3,37365E-16;0;9,102457E-15;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123223;4;03_Sc_CWIP_Passthrough;4,161792E-13;True;0
187;42,774227;CWIP;Estacionario;0;2,21687E-13;0;0;2,462238E-16;0;6,643372E-15;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123223;4;03_Sc_CWIP_Passthrough;2,21687E-13;True;0
188;42,98219;CWIP;Estacionario;0;1,180864E-13;0;0;1,797049E-16;0;4,848624E-15;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123224;4;03_Sc_CWIP_Passthrough;1,180864E-13;True;0
189;43,175923;CWIP;Estacionario;0;6,290134E-14;0;0;1,311565E-16;0;3,538738E-15;0;0;0;( 1.106f, 0.113f );( 1.161f, 1.545f, 0.115f );0,445;0,456;0;0,01100001;0,01100001;0,004641047;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,609391;0,8;0;0,05;0,035;0,45;4;20170202T123224;4;03_Sc_CWIP_Passthrough;6,290134E-14;True;0
