Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
48;6,092008;CWIP;Estacionario;0,1909058;0,05276147;0;0;0;0;0;0;0;0;( 1.005f, -0.100f );( 0.990f, 1.611f, -0.169f );0,482;0,506;0;0,02399999;0,02399999;0,00981042;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003607058;0;0;0,003607058;1,744505;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164507;1;29;03_Sc_CWIP_Passthrough;Event;0,05276147;True;0;0;0;0;0,4745702;0,4960584;0
49;6,221303;CWIP;Estacionario;0,3577131;0,0986355;0;0;0;0;0;0;0;0;( 1.011f, -0.096f );( 1.006f, 1.608f, -0.161f );0,481;0,505;0;0,02399999;0,02399999;0,009957857;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004999012;0;0;0,004999012;1,722576;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,0986355;True;0;0;0;0;0,4763073;0,4984741;0
50;6,308426;CWIP;Estacionario;0,3069256;0,1130574;0;0;0;0;0;0;0;0;( 1.018f, -0.093f );( 1.019f, 1.606f, -0.158f );0,477;0,503;0;0,02600002;0,02600002;0,01043074;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007211535;0;0;0,007211535;1,710461;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1130574;True;0;0;0;0;0,4764944;0,4996968;0
51;6,425228;CWIP;Estacionario;0,1396548;0,08775853;0;0;0;0;0;0;0;0;( 1.024f, -0.092f );( 1.026f, 1.605f, -0.156f );0,474;0,501;0;0,02699998;0,02699998;0,0108798;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,007615745;0;0;0,007615745;1,706828;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,08775853;True;0;0;0;0;0,4758205;0,5000488;0
52;6,487713;CWIP;Estacionario;0,1932199;0,08484403;0;0;0;0;0;0;0;0;( 1.033f, -0.090f );( 1.034f, 1.608f, -0.155f );0,471;0,497;0;0,02600002;0,02600002;0,01092184;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006083275;0;0;0,006083275;1,714608;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,08484403;True;0;0;0;0;0,4745182;0,4992252;0
53;6,543303;CWIP;Estacionario;0,3090922;0,1061383;0;0;0;0;0;0;0;0;( 1.044f, -0.087f );( 1.042f, 1.614f, -0.156f );0,468;0,493;0;0,02500001;0,02500001;0,01074705;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,009218441;0;0;0,009218441;1,729562;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1061383;True;0;0;0;0;0,4727573;0,4975434;0
54;6,627076;CWIP;Estacionario;0,2701401;0,1098009;0;0;0;0;0;0;0;0;( 1.053f, -0.082f );( 1.048f, 1.625f, -0.167f );0,465;0,49;0;0,02500001;0,02500001;0,01065395;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01140329;0;0;0,01140329;1,753995;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1098009;True;0;0;0;0;0,4706616;0,4955055;0
55;6,714045;CWIP;Estacionario;0,3776318;0,1329462;0;0;0;0;0;0;0;0;( 1.046f, -0.068f );( 1.037f, 1.662f, -0.168f );0,471;0,501;0;0,03;0,03;0,01159022;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01029131;0;0;0,01029131;1,788912;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1329462;True;0;0;0;0;0,470753;0,4969899;0
56;6,761439;CWIP;Estacionario;0,3035324;0,1306648;0;0;0;0;0;0;0;0;( 1.040f, -0.059f );( 1.044f, 1.645f, -0.158f );0,48;0,51;0;0,03;0,03;0,01208894;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01565075;0;0;0,01565075;1,784285;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1306648;True;0;0;0;0;0,4732512;0,5005046;0
57;6,827862;CWIP;Estacionario;0,1211415;0,09348714;0;0;0;0;0;0;0;0;( 1.042f, -0.060f );( 1.067f, 1.596f, -0.147f );0,487;0,517;0;0,03000003;0,03000003;0,0123546;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01081694;0;0;0,01081694;1,777682;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,09348714;True;0;0;0;0;0,4769655;0,504961;0
58;6,925001;CWIP;Estacionario;0,1997005;0,08917329;0;0;0;0;0;0;0;0;( 1.043f, -0.063f );( 1.081f, 1.568f, -0.140f );0,49;0,522;0;0,03200001;0,03200001;0,01289045;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235085;0;0;0,002235085;1,800926;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,08917329;True;0;0;0;0;0,4804868;0,5095642;0
59;7,029739;CWIP;Estacionario;0,3209566;0,1107837;0;0;0;0;0;0;0;0;( 1.046f, -0.072f );( 1.111f, 1.496f, -0.125f );0,495;0,53;0;0,03499997;0,03499997;0,01376739;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003162106;0;0;0,003162106;1,857183;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164508;1;29;03_Sc_CWIP_Passthrough;Event;0,1107837;True;0;0;0;0;0,4844077;0,515085;0
60;7,264682;CWIP;Estacionario;0;0,05901138;0;0;0;0;0;0;0;0;( 1.046f, -0.072f );( 1.111f, 1.496f, -0.125f );0,495;0,53;0;0,03499997;0,03499997;0,01423451;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,009486308;0;0;0,009486308;1,857183;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,05901138;True;0;0;0;0;0,4872693;0,5191144;0
61;7,386494;CWIP;Estacionario;0,1078196;0,0526927;0,45;0,45;0,1215703;0,45;0,1215703;0,45;0;0;( 1.046f, -0.076f );( 1.123f, 1.443f, -0.108f );0,488;0,525;0;0,03699997;0,03699997;0,01487768;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;3,814697E-06;0;0;3,814697E-06;1,8305;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,0526927;True;0;2;0;2;0,4874667;0,5207044;0
62;7,553972;CWIP;Estacionario;0,1046149;0,04869504;0,2250002;3,485652E-07;0,08872741;0,2250002;0,1495125;0,2250002;0;0;( 1.044f, -0.081f );( 1.117f, 1.447f, -0.094f );0,471;0,508;0;0,03700003;0,03700003;0,01522028;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,004000003;0;0;0,004000003;1,803217;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,04869504;True;0;1;0;3;0,4830181;0,5172722;0
63;7,620105;CWIP;Estacionario;0,05185455;0,03616274;0,2250002;3,485652E-07;0,06475725;0,2250002;0,169906;0,2250002;0;0;( 1.042f, -0.083f );( 1.112f, 1.458f, -0.089f );0,464;0,502;0;0,03799999;0,03799999;0,01559995;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,005383344;0;0;0,005383344;1,796924;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,03616274;True;0;1;0;3;0,4778802;0,5131463;0
64;7,704191;CWIP;Estacionario;0,09009239;0,03702656;0,2250002;3,485652E-07;0,04726277;0,2250002;0,18479;0,2250002;0;0;( 1.037f, -0.085f );( 1.104f, 1.471f, -0.108f );0,462;0,506;0;0,04399997;0,04399997;0,01698521;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,002830346;0;0;0,002830346;1,757778;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,03702656;True;0;1;0;3;0,4735901;0,5112157;0
65;7,922627;CWIP;Estacionario;0;0,01972301;0,2250002;3,485652E-07;0,03449453;0,2250002;0,195653;0,2250002;0;0;( 1.037f, -0.085f );( 1.104f, 1.471f, -0.108f );0,462;0,506;0;0,04399997;0,04399997;0,0177231;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,005382616;0;0;0,005382616;1,757778;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164509;1;29;03_Sc_CWIP_Passthrough;Event;0,01972301;True;0;1;0;3;0,470459;0,5098066;0
66;8,408567;CWIP;Estacionario;0,4855777;0,1062481;0,2250002;0,004672941;0,02643804;0,2250002;0,2035813;0,2250002;0;0;( 1.016f, -0.106f );( 1.080f, 1.487f, -0.178f );0,468;0,501;0;0,03299999;0,03299999;0,01594727;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;3,814697E-06;0;0;3,814697E-06;1,613164;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164510;1;29;03_Sc_CWIP_Passthrough;Event;0,1062481;True;0;0;0;0;0,4697947;0,5074275;0
67;8,627754;CWIP;Estacionario;0,3226134;0,1202057;0,2250002;0,004672941;0,02055807;0,2250002;0,2093678;0,2250002;0;0;( 1.023f, -0.123f );( 1.089f, 1.481f, -0.198f );0,458;0,488;0;0,03;0,03;0,01440982;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0,02969842;0;0;0,02969842;1,6053;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164510;1;29;03_Sc_CWIP_Passthrough;Event;0,1202057;True;0;0;0;0;0,4666083;0,502179;0
68;8,692579;CWIP;Estacionario;0,2268094;0,1087506;0,2250002;0,004672941;0,0162666;0,2250002;0,213591;0,2250002;0;0;( 1.028f, -0.134f );( 1.097f, 1.477f, -0.210f );0,45;0,474;0;0,02400002;0,02400002;0,01240783;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0,01838622;0;0;0,01838622;1,614912;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164510;1;29;03_Sc_CWIP_Passthrough;Event;0,1087506;True;0;0;0;0;0,4621214;0,4945663;0
69;9,027362;CWIP;Estacionario;0,652761;0,1866345;0,2250002;0,004672941;0,0131345;0,2250002;0,2166732;0,2250002;0;0;( 1.040f, -0.155f );( 1.091f, 1.533f, -0.233f );0,445;0,438;0,006999999;0;0,006999999;0,02445468;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0,01208349;0;0;0,01208349;1,687026;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164510;1;29;03_Sc_CWIP_Passthrough;Event;0,1866345;True;0;0;0;0;0,457496;0,4792846;0
70;9,126096;CWIP;Estacionario;0,08453534;0,1160829;0,2250002;0,004672941;0,01084856;0,2250002;0,2189228;0,2250002;0;0;( 1.041f, -0.158f );( 1.087f, 1.549f, -0.237f );0,447;0,434;0,01300001;0;0,01300001;0,01558956;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0,0241835;0;0;0,0241835;1,709662;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,1160829;True;0;0;0;0;0,4546604;0,4670506;0
71;9,2246;CWIP;Estacionario;0,0738423;0,07639375;0,2250002;0,004672941;0,009180177;0,2250002;0,2205646;0,2250002;0;0;( 1.041f, -0.161f );( 1.081f, 1.562f, -0.241f );0,448;0,431;0,01700002;0;0,01700002;0,01165605;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0,003163318;0;0;0,003163318;1,724107;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,07639375;True;0;0;0;0;0,4528611;0,4573113;0
72;9,309316;CWIP;Estacionario;0,03715057;0,04801786;0,2250002;0;0,006700095;0,2250002;0,2217629;0,2250002;0;0;( 1.040f, -0.162f );( 1.071f, 1.577f, -0.244f );0,449;0,43;0,01899999;0;0,01899999;0,009955113;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002999991;0;0;0,002999991;1,736547;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,04801786;True;0;0;0;0;0,451818;0,449933;0
73;9,529719;CWIP;Estacionario;0,177979;0,06067021;0;0;0,004890023;0;0,1618523;0;0;0;( 1.034f, -0.160f );( 1.052f, 1.593f, -0.244f );0,457;0,449;0,007999986;0;0,007999986;0,006880181;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413827;0;0;0,001413827;1,738078;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,06067021;True;0;0;0;0;0,4532179;0,449681;0
74;9,598682;CWIP;Estacionario;0,06441841;0,04501881;0;0;0,003568953;0;0,1181269;0;0;0;( 1.031f, -0.158f );( 1.047f, 1.595f, -0.242f );0,459;0,454;0,004999995;0;0,004999995;0,004650738;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006325049;0;0;0,006325049;1,737512;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,04501881;True;0;0;0;0;0,45478;0,4508478;0
75;9,643018;CWIP;Estacionario;0,1151894;0,04669236;0;0;0,002604778;0;0,08621418;0;0;0;( 1.029f, -0.155f );( 1.041f, 1.595f, -0.239f );0,459;0,458;0,0009999871;0;0,0009999871;0,002674487;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003604174;0;0;0,003604174;1,734391;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,04669236;True;0;0;0;0;0,45592;0,45278;0
76;9,760347;CWIP;Estacionario;0,135628;0,05161373;0;0;0,001901081;0;0,06292288;0;0;0;( 1.025f, -0.151f );( 1.035f, 1.595f, -0.234f );0,46;0,46;0;0;0;0,001424624;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003607064;0;0;0,003607064;1,731511;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,05161373;True;0;0;0;0;0,4570223;0,4547305;0
77;10,04458;CWIP;Estacionario;0,8658597;0,1982163;0;0;0,001387492;0;0,04592388;0;0;0;( 1.004f, -0.119f );( 1.011f, 1.585f, -0.186f );0,462;0,458;0,004000008;0;0,004000008;0,001547546;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005655306;0;0;0,005655306;1,707586;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164511;1;29;03_Sc_CWIP_Passthrough;Event;0,1982163;True;0;0;0;0;0,458367;0,4556138;0
78;10,149892;CWIP;Estacionario;0;0,1055843;0;0;0,001012653;0;0,03351726;0;0;0;( 1.004f, -0.119f );( 1.011f, 1.585f, -0.186f );0,462;0,458;0,004000008;0;0,004000008;0,001613023;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,03827526;0;0;0,03827526;1,707586;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,1055843;True;0;0;0;0;0,4593485;0,4562584;0
79;10,246831;CWIP;Estacionario;0,446475;0,1442741;0;0;0,0007390782;0;0,02446236;0;0;0;( 0.996f, -0.104f );( 1.006f, 1.580f, -0.165f );0,459;0,45;0,009000003;0;0,009000003;0,00263376;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,701542;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,1442741;True;0;0;0;0;0,4592544;0,4545677;0
80;10,352832;CWIP;Estacionario;0,04937327;0,08658577;0;0;0,0005394117;0;0,0178537;0;0;0;( 0.995f, -0.102f );( 1.005f, 1.579f, -0.162f );0,459;0,448;0,01099998;0;0,01099998;0,003571816;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01699973;0;0;0,01699973;1,700828;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,08658577;True;0;0;0;0;0,4591856;0,4527934;0
82;10,634561;CWIP;Estacionario;0,06871022;0,05819104;0;0;0,0002873295;0;0,009510166;0;0;0;( 0.988f, -0.090f );( 1.001f, 1.573f, -0.146f );0,454;0,449;0,004999995;0;0,004999995;0,002734518;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01029615;0;0;0,01029615;1,698739;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,05819104;True;0;0;0;0;0,4569594;0,4508235;0
83;10,706718;CWIP;Estacionario;0,0376645;0,03842311;0;0;0,0002097056;0;0,006940936;0;0;0;( 0.987f, -0.088f );( 1.000f, 1.572f, -0.142f );0,452;0,451;0,0009999871;0;0,0009999871;0,001653771;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003604941;0;0;0,003604941;1,700686;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,03842311;True;0;0;0;0;0,4556196;0,4508712;0
84;11,105388;CWIP;Estacionario;0,06984572;0,03423852;0;0;0,0001530523;0;0,005065799;0;0;0;( 0.989f, -0.084f );( 1.005f, 1.573f, -0.135f );0,448;0,46;0;0,01199999;0,01199999;0,01795668;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235826;0;0;0,002235826;1,706072;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164512;1;29;03_Sc_CWIP_Passthrough;Event;0,03423852;True;0;0;0;0;0,4535611;0,4533374;0
85;11,32351;CWIP;Estacionario;0;0,0182379;0;0;0,0001117043;0;0,003697242;0;0;0;( 0.989f, -0.084f );( 1.005f, 1.573f, -0.135f );0,448;0,46;0;0,01199999;0,01199999;0,01193108;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004469941;0;0;0,004469941;1,706072;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,0182379;True;0;0;0;0;0,4520588;0,4551373;0
86;11,385767;CWIP;Estacionario;0,07095836;0,02370581;0;0;8,152669E-05;0;0,002698409;0;0;0;( 0.991f, -0.081f );( 1.008f, 1.576f, -0.132f );0,447;0,467;0;0,02000001;0,02000001;0,01029879;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,706329;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,02370581;True;0;0;0;0;0,4506921;0,4583421;0
87;11,502721;CWIP;Estacionario;0,01872032;0,01631854;0;0;5,950175E-05;0;0,001969417;0;0;0;( 0.991f, -0.080f );( 1.008f, 1.577f, -0.130f );0,447;0,468;0;0,021;0,021;0,009626484;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003604941;0;0;0,003604941;1,706888;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,01631854;True;0;0;0;0;0,4496947;0,4609512;0
88;11,859266;CWIP;Estacionario;0,3392915;0,07559116;0;0;4,342698E-05;0;0,001437367;0;0;0;( 0.989f, -0.069f );( 0.997f, 1.577f, -0.100f );0,461;0,471;0;0,00999999;0,00999999;0,007099475;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001000002;0;0;0,001000002;1,70058;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,07559116;True;0;0;0;0;0,4527489;0,463666;0
89;11,972843;CWIP;Estacionario;0,1251232;0,06493606;0;0;3,169491E-05;0;0,001049053;0;0;0;( 0.987f, -0.065f );( 0.993f, 1.575f, -0.090f );0,466;0,471;0;0,004999995;0,004999995;0,004767549;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01118083;0;0;0,01118083;1,700055;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,06493606;True;0;0;0;0;0,4563287;0,4656473;0
90;12,089409;CWIP;Estacionario;0,2439084;0,08268148;0;0;2,313234E-05;0;0,000765645;0;0;0;( 0.985f, -0.059f );( 0.983f, 1.573f, -0.072f );0,473;0,469;0,003999978;0;0,003999978;0,018068;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004469941;0;0;0,004469941;1,696569;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164513;1;29;03_Sc_CWIP_Passthrough;Event;0,08268148;True;0;0;0;0;0,4608326;0,4665531;0
91;12,308953;CWIP;Estacionario;0,106366;0,06501449;0;0;1,688299E-05;0;0,0005588012;0;0;0;( 0.985f, -0.055f );( 0.978f, 1.570f, -0.062f );0,474;0,466;0,008000016;0;0,008000016;0,01120169;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006325412;0;0;0,006325412;1,695878;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,06501449;True;0;0;0;0;0,4643898;0,4664036;0
92;12,361924;CWIP;Estacionario;0,07270961;0,04896768;0;0;1,232195E-05;0;0,0004078376;0;0;0;( 0.985f, -0.052f );( 0.977f, 1.567f, -0.055f );0,474;0,466;0,008000016;0;0,008000016;0,007544205;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,004000001;0;0;0,004000001;1,693349;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,04896768;True;0;0;0;0;0,4669861;0,4662946;0
93;12,407594;CWIP;Estacionario;0,09013955;0,04385669;0;0;8,993096E-06;0;0,0002976577;0;0;0;( 0.986f, -0.049f );( 0.976f, 1.565f, -0.049f );0,472;0,465;0,006999999;0;0,006999999;0,005398789;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002999999;0;0;0,002999999;1,689431;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,04385669;True;0;0;0;0;0,4683406;0,4659449;0
94;12,491222;CWIP;Estacionario;0,03563751;0,03038794;0;0;6,563555E-06;0;0,0002172437;0;0;0;( 0.987f, -0.048f );( 0.977f, 1.564f, -0.046f );0,469;0,465;0,004000008;0;0,004000008;0,003664473;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003162103;0;0;0,003162103;1,686918;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,03038794;True;0;0;0;0;0,4685188;0,4656896;0
95;12,675832;CWIP;Estacionario;0,287194;0,07281338;0;0;4,79037E-06;0;0,0001585539;0;0;0;( 0.992f, -0.041f );( 0.987f, 1.561f, -0.027f );0,463;0,454;0,009000003;0;0,009000003;0,003726509;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413827;0;0;0,001413827;1,693019;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,07281338;True;0;0;0;0;0,4670278;0,4625316;0
96;12,73168;CWIP;Estacionario;0,2166996;0,0815127;0;0;3,496222E-06;0;0,0001157196;0;0;0;( 0.996f, -0.033f );( 0.992f, 1.559f, -0.016f );0,458;0,447;0,01100001;0;0,01100001;0,004153898;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,008602945;0;0;0,008602945;1,712746;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T164514;1;29;03_Sc_CWIP_Passthrough;Event;0,0815127;True;0;0;0;0;0,4645889;0,4583356;0
