Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
2;0;02_Sc_CWIP_Passthrough;Passthrough;0,248794;0,085646;20170327T130614;174,4693;0;Estacionario;(0.009,1.650,0.003);(0.000,1.650,0.000);(-0.028,1.024,-0.085);(2.142,0.785,-0.547);(2.155,0.788,-0.541);(20.253,0.500,-20.000);0,009485768;0;0;0,009485768;0,01431782;0;0;0,01431782;28,45944;0;0;28,45944;0,06369347;0,3863637;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
3;0;02_Sc_CWIP_Passthrough;Passthrough;0,343001;0,094207;20170327T130614;128,0522;0;Estacionario;(-0.004,1.650,-0.003);(0.009,1.650,0.003);(-0.042,1.036,-0.052);(2.145,0.786,-0.545);(2.142,0.785,-0.547);(20.253,0.500,-20.000);0,01431826;0;0;0,01431826;0,003605554;0;0;0,003605554;28,46447;0;0;28,46447;0,05011459;0,3863637;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
4;0;02_Sc_CWIP_Passthrough;Passthrough;0,426053;0,083052;20170327T130614;105,3495;0;Estacionario;(-0.001,1.650,-0.001);(-0.004,1.650,-0.003);(-0.066,1.020,-0.045);(2.150,0.787,-0.543);(2.145,0.786,-0.545);(20.253,0.500,-20.000);0,00360734;0;0;0,00360734;0,005385283;0;0;0,005385283;28,46374;0;0;28,46374;0,05257798;0,3863637;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
5;0;02_Sc_CWIP_Passthrough;Passthrough;0,530012;0,103959;20170327T130614;92,12039;0;Estacionario;(0.004,1.650,0.001);(-0.001,1.650,-0.001);(-0.116,0.997,-0.015);(2.151,0.783,-0.542);(2.150,0.787,-0.543);(20.253,0.500,-20.000);0,005382627;0;0;0,005382627;0,001414153;0;0;0,001414153;28,46159;0;0;28,46159;0,03440721;0,2121212;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
6;0;02_Sc_CWIP_Passthrough;Passthrough;0,611055;0,081043;20170327T130614;83,61548;0;Estacionario;(0.005,1.650,0.002);(0.004,1.650,0.001);(-0.123,1.023,-0.003);(2.154,0.785,-0.541);(2.151,0.783,-0.542);(20.253,0.500,-20.000);0,001416515;0;0;0,001416515;0,003162293;0;0;0,003162293;28,46158;0;0;28,46158;0,03404723;0,2279502;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
7;0;02_Sc_CWIP_Passthrough;Passthrough;0,711711;0,100656;20170327T130614;75,55639;0;WIP;(0.008,1.650,0.003);(0.005,1.650,0.002);(-0.105,1.012,-0.004);(2.155,0.785,-0.539);(2.154,0.785,-0.541);(20.253,0.500,-20.000);0,00316071;0;0,00316071;0;0,002236066;0;0,002236066;0;28,46015;0;28,46015;0;0,035607;0,2279502;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
8;0;02_Sc_CWIP_Passthrough;Passthrough;0,747759;0,036048;20170327T130614;73,64692;0,054933;Estacionario;(0.020,1.650,0.004);(0.008,1.650,0.003);(-0.088,1.027,-0.024);(2.151,0.786,-0.542);(2.155,0.785,-0.539);(20.253,0.500,-20.000);0,01252208;0;0;0,01252208;0,004999971;0;0;0,004999971;28,45236;0;0;28,45236;0,04962377;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
9;0;02_Sc_CWIP_Passthrough;Passthrough;0,831816;0,084057;20170327T130614;70,59609;0,054933;Estacionario;(0.016,1.650,0.001);(0.020,1.650,0.004);(-0.105,0.996,-0.006);(2.147,0.784,-0.536);(2.151,0.786,-0.542);(20.253,0.500,-20.000);0,005001307;0;0;0,005001307;0,007211059;0;0;0,007211059;28,4531;0;0;28,4531;0,06090244;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
10;0;02_Sc_CWIP_Passthrough;Passthrough;0,894875;0,063059;20170327T130614;68,30419;0,054933;Estacionario;(0.012,1.650,0.007);(0.016,1.650,0.001);(-0.126,1.012,-0.062);(2.152,0.784,-0.540);(2.147,0.784,-0.536);(20.253,0.500,-20.000);0,007209869;0;0;0,007209869;0,006403032;0;0;0,006403032;28,46016;0;0;28,46016;0,07265694;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
11;0;02_Sc_CWIP_Passthrough;Passthrough;0,928688;0,033813;20170327T130615;67,37174;0,054933;Estacionario;(0.017,1.650,0.003);(0.012,1.650,0.007);(-0.093,1.039,-0.029);(2.146,0.784,-0.536);(2.152,0.784,-0.540);(20.253,0.500,-20.000);0,006400985;0;0;0,006400985;0,007211142;0;0;0,007211142;28,45379;0;0;28,45379;0,09394922;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
12;0;02_Sc_CWIP_Passthrough;Passthrough;0,995878;0,06719;20170327T130615;65,8349;0,054933;Estacionario;(0.011,1.650,0.007);(0.017,1.650,0.003);(-0.132,0.996,-0.045);(2.147,0.785,-0.537);(2.146,0.784,-0.536);(20.253,0.500,-20.000);0,007208365;0;0;0,007208365;0,001414322;0;0;0,001414322;28,46087;0;0;28,46087;0,05962379;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
13;0;02_Sc_CWIP_Passthrough;Passthrough;1,025463;0,029585;20170327T130615;65,20084;0,054933;Estacionario;(0.012,1.650,0.006);(0.011,1.650,0.007);(-0.132,0.990,-0.042);(2.148,0.785,-0.537);(2.147,0.785,-0.537);(20.253,0.500,-20.000);0,001413816;0;0;0,001413816;0,0009999275;0;0;0,0009999275;28,45945;0;0;28,45945;0,0408842;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
14;0;02_Sc_CWIP_Passthrough;Passthrough;1,148799;0,123336;20170327T130615;63,70439;0,054933;Estacionario;(0.013,1.650,0.006);(0.012,1.650,0.006);(-0.127,0.985,-0.070);(2.148,0.785,-0.537);(2.148,0.785,-0.537);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0;0;0;0;28,45874;0;0;28,45874;0,02177787;0,2279502;0,01252199;0,8;True;2;Unknown;Unknown;0;1;False;NULL
15;0;02_Sc_CWIP_Passthrough;Passthrough;1,214082;0,065283;20170327T130615;62,96576;0,054933;WIP;(0.013,1.650,0.006);(0.013,1.650,0.006);(-0.134,0.981,-0.073);(2.148,0.785,-0.538);(2.148,0.785,-0.537);(20.253,0.500,-20.000);0;0;0;0;0,0009999871;0;0,0009999871;0;28,45874;0;28,45874;0;0,01824721;0,2279502;0,01252199;0,8;False;2;Unknown;Unknown;0;1;False;NULL
16;0;02_Sc_CWIP_Passthrough;Passthrough;1,315078;0,100996;20170327T130615;62,13346;0,129641;Estacionario;(0.076,1.650,0.022);(0.013,1.650,0.006);(-0.018,1.012,-0.047);(2.146,0.784,-0.536);(2.148,0.785,-0.538);(20.253,0.500,-20.000);0,06469459;0;0;0,06469459;0,002828475;0;0;0,002828475;28,42474;0;0;28,42474;0,02562849;0,1804567;0,02339459;0,8;True;3;Unknown;Unknown;0;1;False;NULL
18;0;02_Sc_CWIP_Passthrough;Passthrough;1,415456;0,067195;20170327T130615;61,54045;0,093496;Estacionario;(0.103,1.650,0.058);(0.074,1.650,0.024);(0.098,1.054,0.013);(2.148,0.785,-0.537);(2.149,0.784,-0.539);(20.253,0.500,-20.000);0,04442134;0;0;0,04442134;0,002236013;0;0;0,002236013;28,43125;0;0;28,43125;0,03847222;0,2876507;0,02689419;0,8;True;4;Unknown;Unknown;0;1;False;NULL
19;0;02_Sc_CWIP_Passthrough;Passthrough;1,516157;0,100701;20170327T130615;61,11523;0,093496;WIP;(0.102,1.650,0.060);(0.103,1.650,0.058);(-0.038,0.985,-0.016);(2.148,0.784,-0.538);(2.148,0.785,-0.537);(20.253,0.500,-20.000);0,002235799;0;0,002235799;0;0,0009999871;0;0,0009999871;0;28,43337;0;28,43337;0;0,02792081;0,2876507;0,02689419;0,8;False;4;Unknown;Unknown;0;1;False;NULL
20;0;02_Sc_CWIP_Passthrough;Passthrough;1,549481;0,033324;20170327T130615;61,00184;0,059154;WIP;(0.113,1.650,0.073);(0.102,1.650,0.060);(0.082,1.038,0.024);(2.150,0.784,-0.539);(2.148,0.784,-0.538);(20.253,0.500,-20.000);0,01701493;0;0,01701493;0;0,002236146;0;0,002236146;0;28,43495;0;28,43495;0;0,03110505;0,280414;0,01658761;0,8;False;4;Unknown;Unknown;0;1;False;NULL
21;0;02_Sc_CWIP_Passthrough;Passthrough;1,612401;0,06292;20170327T130615;60,80892;0,089083;Estacionario;(0.144,1.650,0.102);(0.113,1.650,0.073);(0.199,1.086,0.072);(2.148,0.785,-0.537);(2.150,0.784,-0.539);(20.253,0.500,-20.000);0,04232728;0;0;0,04232728;0,002828475;0;0;0,002828475;28,43373;0;0;28,43373;0,03916585;0,406286;0,03619318;0,8;True;5;Unknown;Unknown;0;1;False;NULL
22;0;02_Sc_CWIP_Passthrough;Passthrough;1,649313;0,036912;20170327T130615;60,72705;0,089083;WIP;(0.142,1.650,0.104);(0.144,1.650,0.102);(-0.005,0.981,0.025);(2.149,0.785,-0.539);(2.148,0.785,-0.537);(20.253,0.500,-20.000);0,002827632;0;0,002827632;0;0,002236013;0;0,002236013;0;28,43656;0;28,43656;0;0,03528497;0,406286;0,03619318;0,8;False;5;Unknown;Unknown;0;1;False;NULL
23;0;02_Sc_CWIP_Passthrough;Passthrough;1,749929;0,100616;20170327T130615;60,52828;0,130311;Estacionario;(0.225,1.650,0.187);(0.142,1.650,0.104);(0.221,1.068,0.161);(2.148,0.786,-0.539);(2.149,0.785,-0.539);(20.253,0.500,-20.000);0,1181767;0;0;0,1181767;0,0009999275;0;0;0,0009999275;28,43685;0;0;28,43685;0,02627644;0,406286;0,05294354;0,8;False;5;Unknown;Unknown;0;1;False;NULL
24;0;02_Sc_CWIP_Passthrough;Passthrough;1,850029;0,1001;20170327T130615;60,38419;0,130311;Estacionario;(0.224,1.650,0.187);(0.225,1.650,0.187);(0.227,1.069,0.160);(2.146,0.785,-0.539);(2.148,0.786,-0.539);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,002000093;0;0;0,002000093;28,43756;0;0;28,43756;0,02987793;0,406286;0,05294354;0,8;False;5;Unknown;Unknown;0;1;False;NULL
25;0;02_Sc_CWIP_Passthrough;Passthrough;1,947033;0,097004;20170327T130616;60,27959;0,130311;Estacionario;(0.222,1.650,0.187);(0.224,1.650,0.187);(0.229,1.071,0.153);(2.145,0.785,-0.538);(2.146,0.785,-0.539);(20.253,0.500,-20.000);0,002002716;0;0;0,002002716;0,001414153;0;0;0,001414153;28,43897;0;0;28,43897;0,02954458;0,406286;0,05294354;0,8;False;5;Unknown;Unknown;0;1;False;NULL
26;0;02_Sc_CWIP_Passthrough;Passthrough;2,068009;0,120976;20170327T130616;60,20357;0,130311;WIP;(0.221,1.650,0.188);(0.222,1.650,0.187);(0.226,1.077,0.147);(2.147,0.784,-0.539);(2.145,0.785,-0.538);(20.253,0.500,-20.000);0,001411122;0;0,001411122;0;0,002236146;0;0,002236146;0;28,44038;0;28,44038;0;0,02756537;0,31899;0,0415679;0,8;False;5;Unknown;Unknown;0;1;False;NULL
27;0;02_Sc_CWIP_Passthrough;Passthrough;2,134982;0,066973;20170327T130616;60,16478;0,103474;WIP;(0.258,1.650,0.229);(0.221,1.650,0.188);(0.231,1.061,0.161);(2.149,0.785,-0.539);(2.147,0.784,-0.539);(20.253,0.500,-20.000);0,05525465;0;0,05525465;0;0,001999855;0;0,001999855;0;28,44329;0;28,44329;0;0,02818678;0,31899;0,03300717;0,8;False;5;Unknown;Unknown;0;1;False;NULL
28;0;02_Sc_CWIP_Passthrough;Passthrough;2,168507;0,033525;20170327T130616;60,14826;0,061887;WIP;(0.271,1.650,0.244);(0.258,1.650,0.229);(0.216,1.026,0.139);(2.149,0.785,-0.539);(2.149,0.785,-0.539);(20.253,0.500,-20.000);0,01974226;0;0,01974226;0;0;0;0;0;28,44441;0;28,44441;0;0,01501431;0,3117585;0,0192938;0,8;False;5;Unknown;Unknown;0;1;False;NULL
29;0;02_Sc_CWIP_Passthrough;Passthrough;2,235772;0,067265;20170327T130616;60,12003;0,096284;Estacionario;(0.304,1.650,0.280);(0.271,1.650,0.244);(0.249,1.026,0.175);(2.151,0.785,-0.540);(2.149,0.785,-0.539);(20.253,0.500,-20.000);0,04842281;0;0;0,04842281;0,002236173;0;0;0,002236173;28,44723;0;0;28,44723;0,02244762;0,3117585;0,03001736;0,8;True;6;Unknown;Unknown;0;1;False;NULL
30;0;02_Sc_CWIP_Passthrough;Passthrough;2,336876;0,101104;20170327T130616;60,08745;0,096284;WIP;(0.306,1.650,0.279);(0.304,1.650,0.280);(0.246,1.000,0.145);(2.149,0.785,-0.539);(2.151,0.785,-0.540);(20.253,0.500,-20.000);0,002238519;0;0,002238519;0;0,002236173;0;0,002236173;0;28,44511;0;28,44511;0;0,02880192;0,3117585;0,03001736;0,8;False;6;Unknown;Unknown;0;1;False;NULL
31;0;02_Sc_CWIP_Passthrough;Passthrough;2,369575;0,032699;20170327T130616;60,0787;0,05819;Estacionario;(0.323,1.650,0.284);(0.306,1.650,0.279);(0.274,1.021,0.178);(2.151,0.785,-0.540);(2.149,0.785,-0.539);(20.253,0.500,-20.000);0,01814104;0;0;0,01814104;0,002236173;0;0;0,002236173;28,43637;0;0;28,43637;0,03085279;0,3117585;0,01814123;0,8;True;7;Unknown;Unknown;0;1;False;NULL
32;0;02_Sc_CWIP_Passthrough;Passthrough;2,422307;0,052732;20170327T130616;60,06373;0,05819;WIP;(0.325,1.650,0.283);(0.323,1.650,0.284);(0.265,1.000,0.149);(2.149,0.785,-0.539);(2.151,0.785,-0.540);(20.253,0.500,-20.000);0,002235106;0;0,002235106;0;0,002236173;0;0,002236173;0;28,43426;0;28,43426;0;0,03795903;0,3117585;0,01814123;0,8;False;7;Unknown;Unknown;0;1;False;NULL
33;0;02_Sc_CWIP_Passthrough;Passthrough;2,45306;0,030753;20170327T130616;60,05735;0,050347;WIP;(0.340,1.650,0.287);(0.325,1.650,0.283);(0.291,1.021,0.181);(2.149,0.783,-0.540);(2.149,0.785,-0.539);(20.253,0.500,-20.000);0,01569607;0;0,01569607;0;0,001000047;0;0,001000047;0;28,4267;0;28,4267;0;0,02872696;0,3117585;0,01569611;0,8;False;7;Unknown;Unknown;0;1;False;NULL
34;0;02_Sc_CWIP_Passthrough;Passthrough;2,536812;0,083752;20170327T130616;60,04179;0,106163;WIP;(0.398,1.650,0.331);(0.340,1.650,0.287);(0.395,1.051,0.263);(2.149,0.783,-0.540);(2.149,0.783,-0.540);(20.253,0.500,-20.000);0,07225149;0;0,07225149;0;0;0;0;0;28,4178;0;28,4178;0;0,01530205;0,3117585;0,03309722;0,8;False;7;Unknown;Unknown;0;1;False;NULL
35;0;02_Sc_CWIP_Passthrough;Passthrough;2,566905;0,030093;20170327T130616;60,03761;0,057539;WIP;(0.412,1.650,0.342);(0.398,1.650,0.331);(0.408,1.068,0.278);(2.149,0.783,-0.540);(2.149,0.783,-0.540);(20.253,0.500,-20.000);0,01793763;0;0,01793763;0;0;0;0;0;28,41562;0;28,41562;0;0,008150971;0,2454798;0,01412466;0,8;False;7;Unknown;Unknown;0;1;False;NULL
36;0;02_Sc_CWIP_Passthrough;Passthrough;2,67091;0,104005;20170327T130616;60,02741;0,129632;WIP;(0.469,1.650,0.385);(0.412,1.650,0.342);(0.466,1.051,0.317);(2.148,0.783,-0.540);(2.149,0.783,-0.540);(20.253,0.500,-20.000);0,07137522;0;0,07137522;0;0,0009999275;0;0,0009999275;0;28,40705;0;28,40705;0;0,01189804;0,1953616;0,02532511;0,8;False;7;Unknown;Unknown;0;1;False;NULL
37;0;02_Sc_CWIP_Passthrough;Passthrough;2,734706;0,063796;20170327T130616;60,02219;0,088896;WIP;(0.491,1.650,0.403);(0.469,1.650,0.385);(0.488,1.087,0.342);(2.149,0.783,-0.540);(2.148,0.783,-0.540);(20.253,0.500,-20.000);0,02890366;0;0,02890366;0;0,0009999275;0;0,0009999275;0;28,40434;0;28,40434;0;0,01404765;0,1953616;0,01736686;0,8;False;7;Unknown;Unknown;0;1;False;NULL
38;0;02_Sc_CWIP_Passthrough;Passthrough;2,771227;0,036521;20170327T130616;60,01997;0,06146;WIP;(0.501,1.650,0.411);(0.491,1.650,0.403);(0.488,1.068,0.352);(2.149,0.783,-0.540);(2.149,0.783,-0.540);(20.253,0.500,-20.000);0,01200779;0;0,01200779;0;0;0;0;0;28,40314;0;28,40314;0;0,007482789;0,1953616;0,01200692;0,8;False;7;Unknown;Unknown;0;1;False;NULL
