Registo;Tempo Absoluto (Segundos);Tempo;Metodo;Is Inside;Raio Embate;Indicator (Indicator Limit 0) Name;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) Embate;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Name;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) Embate;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Name;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) Embate;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Name;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) Embate;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Name;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) Embate;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Name;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) Embate;Indicator (Indicator Obstacle 5) Count Embate;Total Embate
872;37,183767;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495009;False;0;Indicator Limit 1;1,504991;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767504;False;0;Indicator Obstacle 5;0,7138739;False;0;0
873;37,213312;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495005;False;0;Indicator Limit 1;1,504995;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767528;False;0;Indicator Obstacle 5;0,7138766;False;0;0
874;37,245571;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495005;False;0;Indicator Limit 1;1,504995;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767528;False;0;Indicator Obstacle 5;0,7138766;False;0;0
875;37,268271;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495009;False;0;Indicator Limit 1;1,504991;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767504;False;0;Indicator Obstacle 5;0,7138739;False;0;0
876;37,299973;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
877;37,329603;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
878;37,351434;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
879;37,380935;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495003;False;0;Indicator Limit 1;1,504997;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767541;False;0;Indicator Obstacle 5;0,7138783;False;0;0
880;37,413081;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
881;37,43482;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
883;37,497865;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
884;37,547666;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
885;37,589073;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
886;37,618092;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
887;37,662562;20170126T164538;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
888;37,718644;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495007;False;0;Indicator Limit 1;1,504993;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767518;False;0;Indicator Obstacle 5;0,7138754;False;0;0
889;37,752596;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
890;37,787028;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
891;37,818931;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
892;37,852948;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
893;37,885816;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
894;37,9162;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
895;37,936609;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
896;37,969668;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
897;38,000167;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
898;38,021039;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
899;38,054329;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
900;38,084032;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
901;38,104132;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
902;38,147579;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495008;False;0;Indicator Limit 1;1,504992;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767509;False;0;Indicator Obstacle 5;0,7138746;False;0;0
903;38,170253;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495004;False;0;Indicator Limit 1;1,504996;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767533;False;0;Indicator Obstacle 5;0,7138774;False;0;0
904;38,205217;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,49501;False;0;Indicator Limit 1;1,50499;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767496;False;0;Indicator Obstacle 5;0,7138729;False;0;0
905;38,252644;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
906;38,288997;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
907;38,32203;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
908;38,356437;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
909;38,388894;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
910;38,419441;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
911;38,440256;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
912;38,473485;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
913;38,502629;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
914;38,522822;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
915;38,559251;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
916;38,58688;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
917;38,606952;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
918;38,640696;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
919;38,670703;20170126T164539;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
920;38,690916;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,49501;False;0;Indicator Limit 1;1,50499;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767496;False;0;Indicator Obstacle 5;0,7138729;False;0;0
921;38,724383;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
922;38,75513;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
923;38,775242;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
924;38,807308;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
925;38,838274;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
926;38,857752;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
927;38,891635;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
928;38,939741;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
929;38,976625;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,776752;False;0;Indicator Obstacle 5;0,7138758;False;0;0
930;39,009088;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
931;39,041103;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,49501;False;0;Indicator Limit 1;1,50499;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767498;False;0;Indicator Obstacle 5;0,7138733;False;0;0
932;39,061452;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
933;39,092129;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
934;39,125351;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
935;39,164386;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
936;39,193724;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,49501;False;0;Indicator Limit 1;1,50499;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767498;False;0;Indicator Obstacle 5;0,7138733;False;0;0
938;39,279555;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
939;39,312978;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,495006;False;0;Indicator Limit 1;1,504994;False;0;Indicator Limit 2;1,591;False;0;Indicator Limit 3;1,409;False;0;Indicator Obstacle 4;0,7767522;False;0;Indicator Obstacle 5;0,7138761;False;0;0
941;39,395815;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041597;False;0;Indicator Obstacle 5;0,7727925;False;0;0
942;39,523644;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
943;39,600133;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
944;39,664232;20170126T164540;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041582;False;0;Indicator Obstacle 5;0,7727908;False;0;0
945;39,717423;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041582;False;0;Indicator Obstacle 5;0,7727908;False;0;0
946;39,792952;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
947;39,868096;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
948;39,949617;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,499997;False;0;Indicator Limit 1;1,500003;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041612;False;0;Indicator Obstacle 5;0,772794;False;0;0
949;40,033694;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041579;False;0;Indicator Obstacle 5;0,7727904;False;0;0
950;40,093313;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041596;False;0;Indicator Obstacle 5;0,7727923;False;0;0
951;40,164193;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041582;False;0;Indicator Obstacle 5;0,7727908;False;0;0
953;40,300505;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500003;False;0;Indicator Limit 1;1,499997;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041571;False;0;Indicator Obstacle 5;0,7727896;False;0;0
954;40,388603;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041596;False;0;Indicator Obstacle 5;0,7727923;False;0;0
955;40,440249;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041596;False;0;Indicator Obstacle 5;0,7727923;False;0;0
956;40,500102;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041579;False;0;Indicator Obstacle 5;0,7727906;False;0;0
957;40,551945;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,499998;False;0;Indicator Limit 1;1,500002;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041605;False;0;Indicator Obstacle 5;0,7727933;False;0;0
958;40,604719;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041579;False;0;Indicator Obstacle 5;0,7727906;False;0;0
959;40,660341;20170126T164541;Passthrough;True;0,1;Indicator Limit 0;1,500002;False;0;Indicator Limit 1;1,499998;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041579;False;0;Indicator Obstacle 5;0,7727906;False;0;0
960;40,714097;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,499998;False;0;Indicator Limit 1;1,500002;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041605;False;0;Indicator Obstacle 5;0,7727933;False;0;0
961;40,753681;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041594;False;0;Indicator Obstacle 5;0,7727922;False;0;0
962;40,784317;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,5;False;0;Indicator Limit 1;1,5;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041591;False;0;Indicator Obstacle 5;0,7727917;False;0;0
963;40,832876;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
964;40,88271;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041589;False;0;Indicator Obstacle 5;0,7727916;False;0;0
965;40,924115;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041588;False;0;Indicator Obstacle 5;0,7727915;False;0;0
966;40,963843;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,500003;False;0;Indicator Limit 1;1,499997;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041577;False;0;Indicator Obstacle 5;0,7727904;False;0;0
967;40,985945;20170126T164542;Passthrough;True;0,1;Indicator Limit 0;1,499999;False;0;Indicator Limit 1;1,500001;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,7041602;False;0;Indicator Obstacle 5;0,7727931;False;0;0
