Registo;Tempo Absoluto (Segundos);Tempo;Metodo;Is Inside;Raio Embate;Indicator (Indicator Limit 0) Name;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) Embate;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Name;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) Embate;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Name;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) Embate;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Name;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) Embate;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Name;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) Embate;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Name;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) Embate;Indicator (Indicator Obstacle 5) Count Embate;Total Embate
783;26,417057;20170201T124853;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
784;26,456648;20170201T124853;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118749;False;0;Indicator Obstacle 5;1,169406;False;0;1
785;26,484129;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118775;False;0;Indicator Obstacle 5;1,169407;False;0;1
786;26,517374;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411874;False;0;Indicator Obstacle 5;1,169405;False;0;1
787;26,552537;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118775;False;0;Indicator Obstacle 5;1,169407;False;0;1
788;26,581223;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118765;False;0;Indicator Obstacle 5;1,169407;False;0;1
789;26,60271;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,483001;False;0;Indicator Limit 1;1,516999;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411873;False;0;Indicator Obstacle 5;1,169405;False;0;1
790;26,635124;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
791;26,665208;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
792;26,686224;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
793;26,72316;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
794;26,752204;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
795;26,789065;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118759;False;0;Indicator Obstacle 5;1,169407;False;0;1
796;26,82143;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118759;False;0;Indicator Obstacle 5;1,169407;False;0;1
797;26,85271;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118759;False;0;Indicator Obstacle 5;1,169407;False;0;1
798;26,886163;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118759;False;0;Indicator Obstacle 5;1,169407;False;0;1
799;26,918008;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118759;False;0;Indicator Obstacle 5;1,169407;False;0;1
800;26,955593;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411874;False;0;Indicator Obstacle 5;1,169405;False;0;1
801;26,990164;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118775;False;0;Indicator Obstacle 5;1,169407;False;0;1
802;27,022998;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411874;False;0;Indicator Obstacle 5;1,169405;False;0;1
803;27,053744;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118764;False;0;Indicator Obstacle 5;1,169407;False;0;1
804;27,084776;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118764;False;0;Indicator Obstacle 5;1,169407;False;0;1
805;27,110416;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118764;False;0;Indicator Obstacle 5;1,169407;False;0;1
806;27,137583;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118745;False;0;Indicator Obstacle 5;1,169406;False;0;1
807;27,169317;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118745;False;0;Indicator Obstacle 5;1,169406;False;0;1
808;27,189335;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
809;27,222163;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
810;27,252835;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411876;False;0;Indicator Obstacle 5;1,169407;False;0;1
811;27,271619;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118775;False;0;Indicator Obstacle 5;1,169407;False;0;1
812;27,308511;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118741;False;0;Indicator Obstacle 5;1,169405;False;0;1
813;27,338302;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118775;False;0;Indicator Obstacle 5;1,169407;False;0;1
814;27,374884;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118751;False;0;Indicator Obstacle 5;1,169406;False;0;1
815;27,406729;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118751;False;0;Indicator Obstacle 5;1,169406;False;0;1
816;27,439578;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
817;27,47438;20170201T124854;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
818;27,502863;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118741;False;0;Indicator Obstacle 5;1,169405;False;0;1
819;27,522995;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
821;27,590567;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482995;False;0;Indicator Limit 1;1,517005;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411878;False;0;Indicator Obstacle 5;1,169408;False;0;1
822;27,621934;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118745;False;0;Indicator Obstacle 5;1,169406;False;0;1
823;27,640347;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118755;False;0;Indicator Obstacle 5;1,169406;False;0;1
824;27,673626;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118755;False;0;Indicator Obstacle 5;1,169406;False;0;1
825;27,70532;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118755;False;0;Indicator Obstacle 5;1,169406;False;0;1
826;27,744951;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411877;False;0;Indicator Obstacle 5;1,169407;False;0;1
827;27,779955;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118736;False;0;Indicator Obstacle 5;1,169405;False;0;1
828;27,807461;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482995;False;0;Indicator Limit 1;1,517005;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411878;False;0;Indicator Obstacle 5;1,169408;False;0;1
829;27,822224;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118746;False;0;Indicator Obstacle 5;1,169406;False;0;1
830;27,860038;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118746;False;0;Indicator Obstacle 5;1,169406;False;0;1
831;27,891681;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
832;27,930445;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
833;27,954985;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411877;False;0;Indicator Obstacle 5;1,169407;False;0;1
834;27,975065;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411877;False;0;Indicator Obstacle 5;1,169407;False;0;1
835;28,01105;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118736;False;0;Indicator Obstacle 5;1,169405;False;0;1
836;28,040232;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118751;False;0;Indicator Obstacle 5;1,169406;False;0;1
837;28,080007;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482995;False;0;Indicator Limit 1;1,517005;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118786;False;0;Indicator Obstacle 5;1,169408;False;0;1
838;28,109156;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,483001;False;0;Indicator Limit 1;1,516999;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118727;False;0;Indicator Obstacle 5;1,169405;False;0;1
839;28,144258;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
840;28,17622;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118771;False;0;Indicator Obstacle 5;1,169407;False;0;1
841;28,208581;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118771;False;0;Indicator Obstacle 5;1,169407;False;0;1
842;28,228481;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118747;False;0;Indicator Obstacle 5;1,169406;False;0;1
843;28,259852;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118747;False;0;Indicator Obstacle 5;1,169406;False;0;1
844;28,294017;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482995;False;0;Indicator Limit 1;1,517005;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,411878;False;0;Indicator Obstacle 5;1,169408;False;0;1
845;28,327131;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118756;False;0;Indicator Obstacle 5;1,169406;False;0;1
846;28,361859;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482998;False;0;Indicator Limit 1;1,517002;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118756;False;0;Indicator Obstacle 5;1,169406;False;0;1
847;28,399995;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,483001;False;0;Indicator Limit 1;1,516999;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118732;False;0;Indicator Obstacle 5;1,169405;False;0;1
848;28,427526;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
849;28,458127;20170201T124855;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
850;28,481315;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
851;28,51293;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118737;False;0;Indicator Obstacle 5;1,169405;False;0;1
852;28,543287;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118771;False;0;Indicator Obstacle 5;1,169407;False;0;1
853;28,561886;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118737;False;0;Indicator Obstacle 5;1,169405;False;0;1
854;28,601276;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118771;False;0;Indicator Obstacle 5;1,169407;False;0;1
855;28,626242;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
856;28,647481;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
857;28,680157;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
858;28,709172;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
859;28,729716;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
860;28,764658;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
861;28,793167;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
862;28,817819;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
863;28,846608;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
864;28,876638;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118776;False;0;Indicator Obstacle 5;1,169407;False;0;1
865;28,901326;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118742;False;0;Indicator Obstacle 5;1,169405;False;0;1
866;28,937611;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482996;False;0;Indicator Limit 1;1,517004;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118771;False;0;Indicator Obstacle 5;1,169407;False;0;1
867;28,962893;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483;False;0;Indicator Limit 1;1,517;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118737;False;0;Indicator Obstacle 5;1,169405;False;0;1
868;28,983222;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
869;29,013853;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
870;29,044544;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118766;False;0;Indicator Obstacle 5;1,169407;False;0;1
871;29,070231;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,483001;False;0;Indicator Limit 1;1,516999;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118732;False;0;Indicator Obstacle 5;1,169405;False;0;1
872;29,099156;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
873;29,128086;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
874;29,14794;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
875;29,187968;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482997;False;0;Indicator Limit 1;1,517003;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118761;False;0;Indicator Obstacle 5;1,169407;False;0;1
876;29,212286;20170201T124856;Passthrough;True;0,1;Indicator Limit 0;1,482999;False;0;Indicator Limit 1;1,517001;False;0;Indicator Limit 2;1,005;False;1;Indicator Limit 3;1,995;False;0;Indicator Obstacle 4;0,4118752;False;0;Indicator Obstacle 5;1,169406;False;0;1
