Registo;Tempo Absoluto (Segundos);Tempo;Metodo;Is Inside;Raio Embate;Indicator (Indicator Limit 0) Name;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) Embate;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Name;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) Embate;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Name;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) Embate;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Name;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) Embate;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Name;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) Embate;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Name;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) Embate;Indicator (Indicator Obstacle 5) Count Embate;Total Embate
209;40,542363;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
210;40,558496;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
211;40,578313;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
212;40,612845;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
213;40,642012;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
214;40,662683;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
215;40,697129;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
216;40,726248;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
217;40,747312;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
218;40,780284;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
219;40,813216;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
220;40,833185;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
221;40,863545;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
222;40,877823;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
223;40,89331;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
224;40,915552;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
225;40,948359;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
226;40,977322;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
227;40,997535;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
228;41,030663;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
229;41,04498;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
230;41,060995;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
231;41,081326;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
232;41,120799;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,500001;False;0;Indicator Limit 1;1,499999;False;0;Indicator Limit 2;1,5;False;0;Indicator Limit 3;1,5;False;0;Indicator Obstacle 4;0,704159;False;0;Indicator Obstacle 5;0,7727917;False;0;0
233;41,319302;20170201T122640;Passthrough;True;0,1;Indicator Limit 0;1,468001;False;0;Indicator Limit 1;1,531999;False;0;Indicator Limit 2;1,35;False;0;Indicator Limit 3;1,65;False;0;Indicator Obstacle 4;0,6201442;False;0;Indicator Obstacle 5;0,9039668;False;0;0
234;41,507274;20170201T122641;Passthrough;True;0,1;Indicator Limit 0;1,468001;False;0;Indicator Limit 1;1,531999;False;0;Indicator Limit 2;1,35;False;0;Indicator Limit 3;1,65;False;0;Indicator Obstacle 4;0,6201442;False;0;Indicator Obstacle 5;0,9039668;False;0;0
235;41,709156;20170201T122641;Passthrough;True;0,1;Indicator Limit 0;1,491001;False;0;Indicator Limit 1;1,508999;False;0;Indicator Limit 2;1,289;False;0;Indicator Limit 3;1,711;False;0;Indicator Obstacle 4;0,5626386;False;0;Indicator Obstacle 5;0,9354794;False;0;0
236;41,931816;20170201T122641;Passthrough;True;0,1;Indicator Limit 0;1,517001;False;0;Indicator Limit 1;1,482999;False;0;Indicator Limit 2;1,183;False;0;Indicator Limit 3;1,817;False;0;Indicator Obstacle 4;0,4762055;False;0;Indicator Obstacle 5;1,003588;False;0;0
237;42,128788;20170201T122641;Passthrough;True;0,1;Indicator Limit 0;1,552001;False;0;Indicator Limit 1;1,447999;False;0;Indicator Limit 2;1,059;False;0;Indicator Limit 3;1,941;False;0;Indicator Obstacle 4;0,3776013;False;0;Indicator Obstacle 5;1,086627;False;0;0
238;42,319453;20170201T122641;Passthrough;True;0,1;Indicator Limit 0;1,600001;False;0;Indicator Limit 1;1,399999;False;0;Indicator Limit 2;0,962;False;0;Indicator Limit 3;2,038;False;0;Indicator Obstacle 4;0,2880629;False;0;Indicator Obstacle 5;1,145553;False;0;0
239;42,497671;20170201T122642;Passthrough;True;0,1;Indicator Limit 0;1,620001;False;0;Indicator Limit 1;1,379999;False;0;Indicator Limit 2;0,9490001;False;0;Indicator Limit 3;2,051;False;0;Indicator Obstacle 4;0,2643299;False;0;Indicator Obstacle 5;1,147362;False;0;0
240;42,690052;20170201T122642;Passthrough;True;0,1;Indicator Limit 0;1,681001;False;0;Indicator Limit 1;1,318999;False;0;Indicator Limit 2;0,942;False;0;Indicator Limit 3;2,058;False;0;Indicator Obstacle 4;0,2071946;False;0;Indicator Obstacle 5;1,125646;False;0;0
241;42,880521;20170201T122642;Passthrough;True;0,1;Indicator Limit 0;1,722001;False;0;Indicator Limit 1;1,277999;False;0;Indicator Limit 2;0,946;False;0;Indicator Limit 3;2,054;False;0;Indicator Obstacle 4;0,1736463;False;0;Indicator Obstacle 5;1,104306;False;0;0
242;43,072631;20170201T122642;Passthrough;True;0,1;Indicator Limit 0;1,791001;False;0;Indicator Limit 1;1,208999;False;0;Indicator Limit 2;0,951;False;0;Indicator Limit 3;2,049;False;0;Indicator Obstacle 4;0,1182891;False;0;Indicator Obstacle 5;1,071776;False;0;0
243;43,275994;20170201T122642;Passthrough;True;0,1;Indicator Limit 0;1,825001;False;0;Indicator Limit 1;1,174999;False;0;Indicator Limit 2;0,957;False;0;Indicator Limit 3;2,043;False;0;Indicator Obstacle 4;0,09419984;True;1;Indicator Obstacle 5;1,053343;False;0;1
244;43,511411;20170201T122643;Passthrough;True;0,1;Indicator Limit 0;1,826001;False;0;Indicator Limit 1;1,173999;False;0;Indicator Limit 2;0,964;False;0;Indicator Limit 3;2,036;False;0;Indicator Obstacle 4;0,09763825;True;1;Indicator Obstacle 5;1,046471;False;0;1
245;43,704246;20170201T122643;Passthrough;True;0,1;Indicator Limit 0;1,801001;False;0;Indicator Limit 1;1,198999;False;0;Indicator Limit 2;0,985;False;0;Indicator Limit 3;2,015;False;0;Indicator Obstacle 4;0,1302581;False;1;Indicator Obstacle 5;1,036563;False;0;1
246;43,886365;20170201T122643;Passthrough;True;0,1;Indicator Limit 0;1,766001;False;0;Indicator Limit 1;1,233999;False;0;Indicator Limit 2;1,022;False;0;Indicator Limit 3;1,978;False;0;Indicator Obstacle 4;0,1806169;False;1;Indicator Obstacle 5;1,016852;False;0;1
247;44,101783;20170201T122643;Passthrough;True;0,1;Indicator Limit 0;1,705001;False;0;Indicator Limit 1;1,294999;False;0;Indicator Limit 2;1,101;False;0;Indicator Limit 3;1,899;False;0;Indicator Obstacle 4;0,2778337;False;1;Indicator Obstacle 5;0,9732363;False;0;1
248;44,305177;20170201T122643;Passthrough;True;0,1;Indicator Limit 0;1,656001;False;0;Indicator Limit 1;1,343999;False;0;Indicator Limit 2;1,187;False;0;Indicator Limit 3;1,813;False;0;Indicator Obstacle 4;0,3713806;False;1;Indicator Obstacle 5;0,9229913;False;0;1
250;44,747504;20170201T122644;Passthrough;True;0,1;Indicator Limit 0;1,644001;False;0;Indicator Limit 1;1,355999;False;0;Indicator Limit 2;1,271;False;0;Indicator Limit 3;1,729;False;0;Indicator Obstacle 4;0,4383903;False;1;Indicator Obstacle 5;0,8587406;False;0;1
251;44,959057;20170201T122644;Passthrough;True;0,1;Indicator Limit 0;1,782001;False;0;Indicator Limit 1;1,217999;False;0;Indicator Limit 2;1,004;False;0;Indicator Limit 3;1,996;False;0;Indicator Obstacle 4;0,1569166;False;1;Indicator Obstacle 5;1,026676;False;0;1
252;45,184992;20170201T122644;Passthrough;True;0,1;Indicator Limit 0;1,665001;False;0;Indicator Limit 1;1,334999;False;0;Indicator Limit 2;1,258;False;0;Indicator Limit 3;1,742;False;0;Indicator Obstacle 4;0,4144334;False;1;Indicator Obstacle 5;0,8580825;False;0;1
254;45,637102;20170201T122645;Passthrough;True;0,1;Indicator Limit 0;1,647001;False;0;Indicator Limit 1;1,352999;False;0;Indicator Limit 2;1,166;False;0;Indicator Limit 3;1,834;False;0;Indicator Obstacle 4;0,3641552;False;1;Indicator Obstacle 5;0,9456017;False;0;1
255;45,845316;20170201T122645;Passthrough;True;0,1;Indicator Limit 0;1,631001;False;0;Indicator Limit 1;1,368999;False;0;Indicator Limit 2;1,13;False;0;Indicator Limit 3;1,87;False;0;Indicator Obstacle 4;0,3534988;False;1;Indicator Obstacle 5;0,984675;False;0;1
256;46,064749;20170201T122645;Passthrough;True;0,1;Indicator Limit 0;1,654001;False;0;Indicator Limit 1;1,345999;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3305415;False;1;Indicator Obstacle 5;0,979797;False;0;1
257;46,291837;20170201T122645;Passthrough;True;0,1;Indicator Limit 0;1,669001;False;0;Indicator Limit 1;1,330999;False;0;Indicator Limit 2;1,127;False;0;Indicator Limit 3;1,873;False;0;Indicator Obstacle 4;0,3221248;False;1;Indicator Obstacle 5;0,967954;False;0;1
258;46,564706;20170201T122646;Passthrough;True;0,1;Indicator Limit 0;1,662001;False;0;Indicator Limit 1;1,337999;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243344;False;1;Indicator Obstacle 5;0,9757801;False;0;1
259;46,847102;20170201T122646;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
260;47,095769;20170201T122646;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243363;False;1;Indicator Obstacle 5;0,9757813;False;0;1
261;47,322;20170201T122646;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243359;False;1;Indicator Obstacle 5;0,9757811;False;0;1
262;47,543082;20170201T122647;Passthrough;True;0,1;Indicator Limit 0;1,661997;False;0;Indicator Limit 1;1,338003;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243375;False;1;Indicator Obstacle 5;0,9757822;False;0;1
264;48,007196;20170201T122647;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243358;False;1;Indicator Obstacle 5;0,9757811;False;0;1
265;48,241997;20170201T122647;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243366;False;1;Indicator Obstacle 5;0,9757816;False;0;1
266;48,476979;20170201T122648;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243346;False;1;Indicator Obstacle 5;0,9757802;False;0;1
267;48,692966;20170201T122648;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243358;False;1;Indicator Obstacle 5;0,9757811;False;0;1
269;49,220365;20170201T122648;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243362;False;1;Indicator Obstacle 5;0,9757813;False;0;1
270;49,462271;20170201T122649;Passthrough;True;0,1;Indicator Limit 0;1,661997;False;0;Indicator Limit 1;1,338003;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243371;False;1;Indicator Obstacle 5;0,9757819;False;0;1
271;49,699048;20170201T122649;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243355;False;1;Indicator Obstacle 5;0,9757808;False;0;1
272;49,928331;20170201T122649;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243346;False;1;Indicator Obstacle 5;0,9757802;False;0;1
273;50,151876;20170201T122649;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243363;False;1;Indicator Obstacle 5;0,9757813;False;0;1
274;50,396922;20170201T122649;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243362;False;1;Indicator Obstacle 5;0,9757813;False;0;1
275;50,637861;20170201T122650;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
276;50,89947;20170201T122650;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243366;False;1;Indicator Obstacle 5;0,9757816;False;0;1
277;51,15349;20170201T122650;Passthrough;True;0,1;Indicator Limit 0;1,661997;False;0;Indicator Limit 1;1,338003;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243371;False;1;Indicator Obstacle 5;0,9757819;False;0;1
278;51,402217;20170201T122650;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243346;False;1;Indicator Obstacle 5;0,9757802;False;0;1
279;51,654973;20170201T122651;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
280;51,910789;20170201T122651;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243363;False;1;Indicator Obstacle 5;0,9757813;False;0;1
281;52,127682;20170201T122651;Passthrough;True;0,1;Indicator Limit 0;1,661997;False;0;Indicator Limit 1;1,338003;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243371;False;1;Indicator Obstacle 5;0,9757819;False;0;1
282;52,372516;20170201T122651;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243358;False;1;Indicator Obstacle 5;0,9757811;False;0;1
283;52,607199;20170201T122652;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243346;False;1;Indicator Obstacle 5;0,9757802;False;0;1
284;52,830525;20170201T122652;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243358;False;1;Indicator Obstacle 5;0,9757811;False;0;1
285;53,059857;20170201T122652;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243354;False;1;Indicator Obstacle 5;0,9757807;False;0;1
286;53,296253;20170201T122652;Passthrough;True;0,1;Indicator Limit 0;1,661997;False;0;Indicator Limit 1;1,338003;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324337;False;1;Indicator Obstacle 5;0,9757818;False;0;1
287;53,551972;20170201T122653;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243362;False;1;Indicator Obstacle 5;0,9757813;False;0;1
288;53,786638;20170201T122653;Passthrough;True;0,1;Indicator Limit 0;1,662001;False;0;Indicator Limit 1;1,337999;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243341;False;1;Indicator Obstacle 5;0,97578;False;0;1
289;54,003218;20170201T122653;Passthrough;True;0,1;Indicator Limit 0;1,661996;False;0;Indicator Limit 1;1,338004;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324338;False;1;Indicator Obstacle 5;0,9757825;False;0;1
290;54,238622;20170201T122653;Passthrough;True;0,1;Indicator Limit 0;1,661998;False;0;Indicator Limit 1;1,338002;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243362;False;1;Indicator Obstacle 5;0,9757813;False;0;1
291;54,472855;20170201T122654;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243358;False;1;Indicator Obstacle 5;0,9757811;False;0;1
292;54,690737;20170201T122654;Passthrough;True;0,1;Indicator Limit 0;1,661999;False;0;Indicator Limit 1;1,338001;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,3243354;False;1;Indicator Obstacle 5;0,9757807;False;0;1
293;54,925116;20170201T122654;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
294;55,142444;20170201T122654;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
295;55,361291;20170201T122654;Passthrough;True;0,1;Indicator Limit 0;1,661996;False;0;Indicator Limit 1;1,338004;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324338;False;1;Indicator Obstacle 5;0,9757825;False;0;1
296;55,607638;20170201T122655;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
297;55,845244;20170201T122655;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
298;56,064043;20170201T122655;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
299;56,298849;20170201T122655;Passthrough;True;0,1;Indicator Limit 0;1,661996;False;0;Indicator Limit 1;1,338004;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324338;False;1;Indicator Obstacle 5;0,9757825;False;0;1
300;56,561239;20170201T122656;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
301;56,783497;20170201T122656;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
302;57,030498;20170201T122656;Passthrough;True;0,1;Indicator Limit 0;1,661996;False;0;Indicator Limit 1;1,338004;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324338;False;1;Indicator Obstacle 5;0,9757825;False;0;1
303;57,286783;20170201T122656;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
304;57,531981;20170201T122657;Passthrough;True;0,1;Indicator Limit 0;1,662;False;0;Indicator Limit 1;1,338;False;0;Indicator Limit 2;1,122;False;0;Indicator Limit 3;1,878;False;0;Indicator Obstacle 4;0,324335;False;1;Indicator Obstacle 5;0,9757805;False;0;1
