Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
100;2;01_Sc_CWIP_AVR_Inicio;AVR;10,031125;0,105049;20170324T132942;60,00002;0;Estacionario;(-0.044,1.650,-0.038);(-0.044,1.650,-0.038);(-0.048,1.019,-0.008);(2.011,0.657,-0.753);(1.995,0.692,-0.769);(20.266,0.500,-20.000);0;0;0;0;0,02262734;0;0;0,02262734;28,47767;0;0;28,47767;0,1744302;0,163034;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,319;Normal;0;0,681;Warning;0;2,865176;Normal;0;2,394133;Normal;0;0;1;False;NULL
101;2;01_Sc_CWIP_AVR_Inicio;AVR;10,127054;0,095929;20170324T132942;60,00002;0;Estacionario;(-0.028,1.650,-0.022);(-0.044,1.650,-0.038);(-0.027,0.971,0.019);(2.011,0.657,-0.753);(2.011,0.657,-0.753);(20.266,0.500,-20.000);0,02262928;0;0;0,02262928;0;0;0;0;28,47748;0;0;28,47748;0,0929141;0,163034;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5089998;Warning;0;3,509;Normal;0;2,303;Normal;0;0,697;Warning;0;2,870829;Normal;0;2,410616;Normal;0;0;1;False;NULL
102;2;01_Sc_CWIP_AVR_Inicio;AVR;10,159711;0,032657;20170324T132942;60,00002;0;Estacionario;(-0.028,1.650,-0.022);(-0.028,1.650,-0.022);(-0.027,0.971,0.019);(2.009,0.664,-0.751);(2.011,0.657,-0.753);(20.266,0.500,-20.000);0;0;0;0;0,002828348;0;0;0,002828348;28,47748;0;0;28,47748;0,06954201;0,1718978;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5089998;Warning;0;3,509;Normal;0;2,303;Normal;0;0,697;Warning;0;2,870829;Normal;0;2,410616;Normal;0;0;1;False;NULL
103;2;01_Sc_CWIP_AVR_Inicio;AVR;10,226962;0,067251;20170324T132942;60,00002;0;Estacionario;(-0.030,1.650,-0.020);(-0.028,1.650,-0.022);(-0.031,0.981,0.017);(2.005,0.675,-0.753);(2.009,0.664,-0.751);(20.266,0.500,-20.000);0,002830372;0;0;0,002830372;0,004472105;0;0;0,004472105;28,48031;0;0;28,48031;0,06546262;0,1361537;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,507;Warning;0;3,507;Normal;0;2,301;Normal;0;0,699;Warning;0;2,868093;Normal;0;2,408685;Normal;0;0;1;False;NULL
105;2;01_Sc_CWIP_AVR_Inicio;AVR;10,361723;0,033245;20170324T132942;60,00002;0;Estacionario;(-0.040,1.650,-0.026);(-0.034,1.650,-0.022);(-0.043,1.014,0.002);(1.993,0.708,-0.760);(1.999,0.692,-0.757);(20.266,0.500,-20.000);0,007211538;0;0;0,007211538;0,006708118;0;0;0,006708118;28,48323;0;0;28,48323;0,08951505;0,1361537;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,503;Warning;0;3,503;Normal;0;2,303;Normal;0;0,697;Warning;0;2,865653;Normal;0;2,40462;Normal;0;0;1;False;NULL
106;2;01_Sc_CWIP_AVR_Inicio;AVR;10,429132;0,067409;20170324T132942;60,00002;0;Estacionario;(-0.046,1.650,-0.029);(-0.040,1.650,-0.026);(-0.057,1.039,-0.003);(1.990,0.717,-0.762);(1.993,0.708,-0.760);(20.266,0.500,-20.000);0,006705239;0;0;0,006705239;0,003605587;0;0;0,003605587;28,4854;0;0;28,4854;0,07040325;0,1361537;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,31;Normal;0;0,69;Warning;0;2,858866;Normal;0;2,392401;Normal;0;0;1;False;NULL
107;2;01_Sc_CWIP_AVR_Inicio;AVR;10,529699;0,100567;20170324T132942;60,00002;0;Estacionario;(-0.049,1.650,-0.031);(-0.046,1.650,-0.029);(-0.064,1.051,-0.006);(1.994,0.707,-0.760);(1.990,0.717,-0.762);(20.266,0.500,-20.000);0,003607373;0;0;0,003607373;0,004472105;0;0;0,004472105;28,48614;0;0;28,48614;0,06688546;0,1361537;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,312;Normal;0;0,688;Warning;0;2,857303;Normal;0;2,38934;Normal;0;0;1;False;NULL
108;2;01_Sc_CWIP_AVR_Inicio;AVR;10,630007;0,100308;20170324T132942;60,00002;0;Estacionario;(-0.045,1.650,-0.029);(-0.049,1.650,-0.031);(-0.063,1.041,-0.008);(2.001,0.689,-0.754);(1.994,0.707,-0.760);(20.266,0.500,-20.000);0,004473598;0;0;0,004473598;0,00921951;0;0;0,00921951;28,48469;0;0;28,48469;0,09830091;0,1361537;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,31;Normal;0;0,69;Warning;0;2,859727;Normal;0;2,3934;Normal;0;0;1;False;NULL
109;2;01_Sc_CWIP_AVR_Inicio;AVR;10,730659;0,100652;20170324T132942;60,00002;0;Estacionario;(-0.038,1.650,-0.023);(-0.045,1.650,-0.029);(-0.050,1.022,-0.013);(1.994,0.708,-0.758);(2.001,0.689,-0.754);(20.266,0.500,-20.000);0,009216614;0;0;0,009216614;0,008062235;0;0;0,008062235;28,48391;0;0;28,48391;0,1164168;0,1673605;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,304;Normal;0;0,696;Warning;0;2,86271;Normal;0;2,400589;Normal;0;0;1;False;NULL
110;2;01_Sc_CWIP_AVR_Inicio;AVR;10,864792;0,134133;20170324T132942;60,00002;0;Estacionario;(-0.045,1.650,-0.027);(-0.038,1.650,-0.023);(-0.064,1.040,-0.018);(1.994,0.708,-0.758);(1.994,0.708,-0.758);(20.266,0.500,-20.000);0,008062235;0;0;0,008062235;0;0;0;0;28,48609;0;0;28,48609;0,06201199;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,308;Normal;0;0,692;Warning;0;2,858709;Normal;0;2,393463;Normal;0;0;1;False;NULL
111;2;01_Sc_CWIP_AVR_Inicio;AVR;10,931278;0,066486;20170324T132942;60,00002;0;Estacionario;(-0.045,1.650,-0.027);(-0.045,1.650,-0.027);(-0.064,1.040,-0.018);(1.996,0.704,-0.757);(1.994,0.708,-0.758);(20.266,0.500,-20.000);0;0;0;0;0,002236146;0;0;0,002236146;28,48609;0;0;28,48609;0,04763348;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,308;Normal;0;0,692;Warning;0;2,858709;Normal;0;2,393463;Normal;0;0;1;False;NULL
112;2;01_Sc_CWIP_AVR_Inicio;AVR;10,9651;0,033822;20170324T132943;60,00002;0;Estacionario;(-0.043,1.650,-0.026);(-0.045,1.650,-0.027);(-0.057,1.034,-0.015);(1.992,0.713,-0.759);(1.996,0.704,-0.757);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,004472185;0;0;0,004472185;28,48537;0;0;28,48537;0,0616472;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,308;Normal;0;0,692;Warning;0;2,858709;Normal;0;2,393463;Normal;0;0;1;False;NULL
114;2;01_Sc_CWIP_AVR_Inicio;AVR;11,132628;0,100823;20170324T132943;60,00002;0;Estacionario;(-0.049,1.650,-0.029);(-0.047,1.650,-0.028);(-0.065,1.047,-0.013);(1.987,0.725,-0.762);(1.990,0.718,-0.760);(20.266,0.500,-20.000);0,002241906;0;0;0,002241906;0,003605587;0;0;0,003605587;28,48755;0;0;28,48755;0,04861505;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,31;Normal;0;0,69;Warning;0;2,856284;Normal;0;2,389402;Normal;0;0;1;False;NULL
115;2;01_Sc_CWIP_AVR_Inicio;AVR;11,166007;0,033379;20170324T132943;60,00002;0;Estacionario;(-0.052,1.650,-0.031);(-0.049,1.650,-0.029);(-0.067,1.055,-0.016);(2.003,0.681,-0.753);(1.987,0.725,-0.762);(20.266,0.500,-20.000);0,003601026;0;0;0,003601026;0,01835759;0;0;0,01835759;28,48828;0;0;28,48828;0,1747465;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,31;Normal;0;0,69;Warning;0;2,856284;Normal;0;2,389402;Normal;0;0;1;False;NULL
116;2;01_Sc_CWIP_AVR_Inicio;AVR;11,199932;0,033925;20170324T132943;60,00002;0;Estacionario;(-0.036,1.650,-0.022);(-0.052,1.650,-0.031);(-0.048,1.010,-0.011);(2.009,0.664,-0.748);(2.003,0.681,-0.753);(20.266,0.500,-20.000);0,01835655;0;0;0,01835655;0,007810279;0;0;0,007810279;28,48318;0;0;28,48318;0,1463483;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,312;Normal;0;0,688;Warning;0;2,854723;Normal;0;2,386342;Normal;0;0;1;False;NULL
117;2;01_Sc_CWIP_AVR_Inicio;AVR;11,232489;0,032557;20170324T132943;60,00002;0;Estacionario;(-0.030,1.650,-0.017);(-0.036,1.650,-0.022);(-0.039,0.994,-0.008);(2.006,0.672,-0.750);(2.009,0.664,-0.748);(20.266,0.500,-20.000);0,007807715;0;0;0,007807715;0,003605554;0;0;0,003605554;28,48242;0;0;28,48242;0,1039194;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5009999;Warning;0;3,501;Normal;0;2,303;Normal;0;0,697;Warning;0;2,863928;Normal;0;2,402621;Normal;0;0;1;False;NULL
119;2;01_Sc_CWIP_AVR_Inicio;AVR;11,40061;0,067226;20170324T132943;60,00002;0;Estacionario;(-0.038,1.650,-0.022);(-0.033,1.650,-0.019);(-0.037,1.014,-0.005);(1.996,0.696,-0.757);(2.001,0.684,-0.753);(20.266,0.500,-20.000);0,005831879;0;0;0,005831879;0,006403032;0;0;0,006403032;28,48461;0;0;28,48461;0,09104548;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4989998;Warning;0;3,499;Normal;0;2,303;Normal;0;0,697;Warning;0;2,862203;Normal;0;2,400622;Normal;0;0;1;False;NULL
120;2;01_Sc_CWIP_AVR_Inicio;AVR;11,46746;0,06685;20170324T132943;60,00002;0;Estacionario;(-0.043,1.650,-0.026);(-0.038,1.650,-0.022);(-0.040,1.027,-0.004);(1.991,0.708,-0.760);(1.996,0.696,-0.757);(20.266,0.500,-20.000);0,006400985;0;0;0,006400985;0,005830928;0;0;0,005830928;28,48537;0;0;28,48537;0,08566583;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,494;Warning;0;3,494;Normal;0;2,307;Normal;0;0,693;Warning;0;2,859923;Normal;0;2,395494;Normal;0;0;1;False;NULL
121;2;01_Sc_CWIP_AVR_Inicio;AVR;11,534661;0,067201;20170324T132943;60,00002;0;Estacionario;(-0.048,1.650,-0.029);(-0.043,1.650,-0.026);(-0.047,1.038,-0.004);(1.987,0.718,-0.763);(1.991,0.708,-0.760);(20.266,0.500,-20.000);0,005831848;0;0;0,005831848;0,005000066;0;0;0,005000066;28,48683;0;0;28,48683;0,07764063;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,489;Warning;0;3,489;Normal;0;2,31;Normal;0;0,69;Warning;0;2,857145;Normal;0;2,390401;Normal;0;0;1;False;NULL
122;2;01_Sc_CWIP_AVR_Inicio;AVR;11,602524;0,067863;20170324T132943;60,00002;0;Estacionario;(-0.052,1.650,-0.032);(-0.048,1.650,-0.029);(-0.054,1.046,-0.001);(1.984,0.727,-0.765);(1.987,0.718,-0.763);(20.266,0.500,-20.000);0,005001307;0;0;0,005001307;0,003605554;0;0;0,003605554;28,48758;0;0;28,48758;0,06463511;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,313;Normal;0;0,687;Warning;0;2,855234;Normal;0;2,386311;Normal;0;0;1;False;NULL
123;2;01_Sc_CWIP_AVR_Inicio;AVR;11,66834;0,065816;20170324T132943;60,00002;0;Estacionario;(-0.055,1.650,-0.034);(-0.052,1.650,-0.032);(-0.061,1.053,0.001);(1.982,0.731,-0.766);(1.984,0.727,-0.765);(20.266,0.500,-20.000);0,003604166;0;0;0,003604166;0,002236039;0;0;0,002236039;28,48832;0;0;28,48832;0,04900784;0,1011714;0;0,8;False;0;Open;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,315;Normal;0;0,685;Warning;0;2,853677;Normal;0;2,383253;Normal;0;0;1;False;NULL
124;2;01_Sc_CWIP_AVR_Inicio;AVR;11,769242;0,100902;20170324T132943;60,00002;0;Estacionario;(-0.057,1.650,-0.035);(-0.055,1.650,-0.034);(-0.059,1.048,0.014);(1.980,0.736,-0.768);(1.982,0.731,-0.766);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,002828433;0;0;0,002828433;28,48904;0;0;28,48904;0,04386641;0,1011714;0;0,8;False;0;Open;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,316;Normal;0;0,684;Warning;0;2,85247;Normal;0;2,381224;Normal;0;0;1;False;NULL
125;2;01_Sc_CWIP_AVR_Inicio;AVR;11,86953;0,100288;20170324T132943;60,00002;0;Estacionario;(-0.059,1.650,-0.037);(-0.057,1.650,-0.035);(-0.060,1.038,0.034);(1.979,0.738,-0.769);(1.980,0.736,-0.768);(20.266,0.500,-20.000);0,002830372;0;0;0,002830372;0,001414238;0;0;0,001414238;28,48907;0;0;28,48907;0,0324067;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4779999;Warning;0;3,478;Normal;0;2,318;Normal;0;0,682;Warning;0;2,851777;Normal;0;2,379168;Normal;0;0;1;False;NULL
126;2;01_Sc_CWIP_AVR_Inicio;AVR;11,970503;0,100973;20170324T132944;60,00002;0;Estacionario;(-0.060,1.650,-0.038);(-0.059,1.650,-0.037);(-0.061,1.038,0.035);(1.998,0.692,-0.758);(1.979,0.738,-0.769);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0,02195453;0;0;0,02195453;28,48908;0;0;28,48908;0,1658655;0,1011714;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4769999;Warning;0;3,477;Normal;0;2,319;Normal;0;0,681;Warning;0;2,851431;Normal;0;2,37814;Normal;0;0;1;False;NULL
127;2;01_Sc_CWIP_AVR_Inicio;AVR;12,070597;0,100094;20170324T132944;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.060,1.650,-0.038);(-0.045,0.998,0.025);(1.998,0.692,-0.758);(1.998,0.692,-0.758);(20.266,0.500,-20.000);0,02195536;0;0;0,02195536;0;0;0;0;28,48324;0;0;28,48324;0,08835189;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
128;2;01_Sc_CWIP_AVR_Inicio;AVR;12,170065;0,099468;20170324T132944;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.041,1.650,-0.027);(-0.045,0.998,0.025);(1.998,0.695,-0.758);(1.998,0.692,-0.758);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0;0;0;0;28,48324;0;0;28,48324;0,04706257;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
129;2;01_Sc_CWIP_AVR_Inicio;AVR;12,254646;0,084581;20170324T132944;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.041,1.650,-0.027);(-0.043,0.989,0.028);(1.998,0.695,-0.758);(1.998,0.695,-0.758);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0;0;0;0;28,48324;0;0;28,48324;0,02506891;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
130;2;01_Sc_CWIP_AVR_Inicio;AVR;12,371917;0,117271;20170324T132944;60,00002;0;Estacionario;(-0.041,1.650,-0.027);(-0.041,1.650,-0.027);(-0.043,0.989,0.028);(1.992,0.709,-0.762);(1.998,0.695,-0.758);(20.266,0.500,-20.000);0;0;0;0;0,007211142;0;0;0,007211142;28,48324;0;0;28,48324;0,05782751;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
131;2;01_Sc_CWIP_AVR_Inicio;AVR;12,405702;0,033785;20170324T132944;60,00002;0;Estacionario;(-0.047,1.650,-0.031);(-0.041,1.650,-0.027);(-0.065,1.008,0.018);(1.997,0.696,-0.759);(1.992,0.709,-0.762);(20.266,0.500,-20.000);0,007208365;0;0;0,007208365;0,005830958;0;0;0,005830958;28,48471;0;0;28,48471;0,06980244;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,308;Normal;0;0,692;Warning;0;2,862154;Normal;0;2,397461;Normal;0;0;1;False;NULL
132;2;01_Sc_CWIP_AVR_Inicio;AVR;12,47632;0,070618;20170324T132944;60,00002;0;Estacionario;(-0.042,1.650,-0.028);(-0.047,1.650,-0.031);(-0.059,1.003,0.014);(1.993,0.705,-0.761);(1.997,0.696,-0.759);(20.266,0.500,-20.000);0,005828608;0;0;0,005828608;0,004472078;0;0;0,004472078;28,48325;0;0;28,48325;0,06315894;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,309;Normal;0;0,691;Warning;0;2,861801;Normal;0;2,39643;Normal;0;0;1;False;NULL
133;2;01_Sc_CWIP_AVR_Inicio;AVR;12,506091;0,029771;20170324T132944;60,00002;0;Estacionario;(-0.046,1.650,-0.030);(-0.042,1.650,-0.028);(-0.061,1.020,0.006);(1.990,0.714,-0.764);(1.993,0.705,-0.761);(20.266,0.500,-20.000);0,004473571;0;0;0,004473571;0,00424267;0;0;0,00424267;28,4847;0;0;28,4847;0,06793565;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,309;Normal;0;0,691;Warning;0;2,861801;Normal;0;2,39643;Normal;0;0;1;False;NULL
134;2;01_Sc_CWIP_AVR_Inicio;AVR;12,574031;0,06794;20170324T132944;60,00002;0;Estacionario;(-0.049,1.650,-0.033);(-0.046,1.650,-0.030);(-0.063,1.035,-0.005);(1.988,0.719,-0.764);(1.990,0.714,-0.764);(20.266,0.500,-20.000);0,004241491;0;0;0,004241491;0,001999974;0;0;0,001999974;28,48474;0;0;28,48474;0,04866175;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,314;Normal;0;0,686;Warning;0;2,858324;Normal;0;2,38928;Normal;0;0;1;False;NULL
135;2;01_Sc_CWIP_AVR_Inicio;AVR;12,67338;0,099349;20170324T132944;60,00002;0;Estacionario;(-0.051,1.650,-0.033);(-0.049,1.650,-0.033);(-0.066,1.045,-0.010);(1.993,0.705,-0.761);(1.988,0.719,-0.764);(20.266,0.500,-20.000);0,001998901;0;0;0,001998901;0,005830958;0;0;0,005830958;28,48616;0;0;28,48616;0,06362451;0,1579342;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,314;Normal;0;0,686;Warning;0;2,856604;Normal;0;2,387281;Normal;0;0;1;False;NULL
136;2;01_Sc_CWIP_AVR_Inicio;AVR;12,774485;0,101105;20170324T132944;60,00002;0;Estacionario;(-0.046,1.650,-0.030);(-0.051,1.650,-0.033);(-0.060,1.034,-0.013);(1.988,0.716,-0.765);(1.993,0.705,-0.761);(20.266,0.500,-20.000);0,005828608;0;0;0,005828608;0,006403126;0;0;0,006403126;28,4847;0;0;28,4847;0,07771009;0,1579342;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,311;Normal;0;0,689;Warning;0;2,859375;Normal;0;2,39237;Normal;0;0;1;False;NULL
137;2;01_Sc_CWIP_AVR_Inicio;AVR;12,908387;0,133902;20170324T132944;60,00002;0;Estacionario;(-0.051,1.650,-0.034);(-0.046,1.650,-0.030);(-0.060,1.049,-0.014);(1.985,0.724,-0.768);(1.988,0.716,-0.765);(20.266,0.500,-20.000);0,006403963;0;0;0,006403963;0,00424267;0;0;0,00424267;28,48547;0;0;28,48547;0,07050504;0,1579342;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,315;Normal;0;0,685;Warning;0;2,857115;Normal;0;2,387251;Normal;0;0;1;False;NULL
138;2;01_Sc_CWIP_AVR_Inicio;AVR;12,991765;0,083378;20170324T132945;60,00002;0;Estacionario;(-0.054,1.650,-0.037);(-0.051,1.650,-0.034);(-0.067,1.060,-0.021);(1.985,0.724,-0.768);(1.985,0.724,-0.768);(20.266,0.500,-20.000);0,004241491;0;0;0,004241491;0;0;0;0;28,4855;0;0;28,4855;0,03755606;0,1579342;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4829999;Warning;0;3,483;Normal;0;2,318;Normal;0;0,682;Warning;0;2,856071;Normal;0;2,384166;Normal;0;0;1;False;NULL
139;2;01_Sc_CWIP_AVR_Inicio;AVR;13,092186;0,100421;20170324T132945;60,00002;0;Estacionario;(-0.054,1.650,-0.037);(-0.054,1.650,-0.037);(-0.067,1.060,-0.021);(2.017,0.645,-0.747);(1.985,0.724,-0.768);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,03827529;0;0;0,03827529;28,4855;0;0;28,4855;0,284425;0,2210844;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4829999;Warning;0;3,483;Normal;0;2,318;Normal;0;0,682;Warning;0;2,856071;Normal;0;2,384166;Normal;0;0;1;False;NULL
140;2;01_Sc_CWIP_AVR_Inicio;AVR;13,192885;0,100699;20170324T132945;60,00002;0;Estacionario;(-0.022,1.650,-0.016);(-0.054,1.650,-0.037);(-0.030,0.976,-0.009);(2.017,0.645,-0.747);(2.017,0.645,-0.747);(20.266,0.500,-20.000);0,03827339;0;0;0,03827339;0;0;0;0;28,47742;0;0;28,47742;0,1515052;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,297;Normal;0;0,703;Warning;0;2,872986;Normal;0;2,416819;Normal;0;0;1;False;NULL
141;2;01_Sc_CWIP_AVR_Inicio;AVR;13,293948;0,101063;20170324T132945;60,00002;0;Estacionario;(-0.022,1.650,-0.016);(-0.022,1.650,-0.016);(-0.030,0.976,-0.009);(2.042,0.578,-0.728);(2.017,0.645,-0.747);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,03140071;0;0;0,03140071;28,47742;0;0;28,47742;0,2970391;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,297;Normal;0;0,703;Warning;0;2,872986;Normal;0;2,416819;Normal;0;0;1;False;NULL
142;2;01_Sc_CWIP_AVR_Inicio;AVR;13,39404;0,100092;20170324T132945;60,00002;0;Estacionario;(0.003,1.650,0.003);(-0.022,1.650,-0.016);(0.001,0.905,0.005);(2.042,0.578,-0.728);(2.042,0.578,-0.728);(20.266,0.500,-20.000);0,03140488;0;0;0,03140488;0;0;0;0;28,47295;0;0;28,47295;0,1582244;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,54;Warning;0;3,54;Normal;0;2,278;Normal;0;0,722;Warning;0;2,885156;Normal;0;2,44253;Normal;0;0;1;False;NULL
143;2;01_Sc_CWIP_AVR_Inicio;AVR;13,49462;0,10058;20170324T132945;60,00002;0;Estacionario;(0.003,1.650,0.003);(0.003,1.650,0.003);(0.001,0.905,0.005);(2.051,0.556,-0.721);(2.042,0.578,-0.728);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,01140178;0;0;0,01140178;28,47296;0;0;28,47296;0,1574219;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,54;Warning;0;3,54;Normal;0;2,278;Normal;0;0,722;Warning;0;2,885156;Normal;0;2,44253;Normal;0;0;1;False;NULL
144;2;01_Sc_CWIP_AVR_Inicio;AVR;13,528705;0,034085;20170324T132945;60,00002;0;Estacionario;(0.012,1.650,0.010);(0.003,1.650,0.003);(0.011,0.882,0.011);(2.051,0.553,-0.720);(2.051,0.556,-0.721);(20.266,0.500,-20.000);0,01140386;0;0;0,01140386;0,0009999871;0;0;0,0009999871;28,47147;0;0;28,47147;0,09070896;0,1263395;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,54;Warning;0;3,54;Normal;0;2,278;Normal;0;0,722;Warning;0;2,885156;Normal;0;2,44253;Normal;0;0;1;False;NULL
