Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra
60;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,605026;0,066175;20170327T130754;60,00002;0;Direct;(0.208,1.650,0.055);(0.265,1.650,0.065);(0.070,1.014,0.014);(2.213,0.732,-0.549);(2.150,0.746,-0.560);(20.253,0.500,-20.000);0,05786988;0,05786988;0;0;0,06395306;0,06395306;0;0;28,35498;28,35498;0;0;2,222598;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
61;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,718686;0,11366;20170327T130754;60,00002;0;Direct;(0.271,1.650,0.066);(0.208,1.650,0.055);(0.092,0.981,0.037);(2.125,0.755,-0.565);(2.213,0.732,-0.549);(20.253,0.500,-20.000);0,06395306;0,06395306;0;0;0,08944277;0,08944277;0;0;28,31828;28,31828;0;0;2,739486;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
62;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,802488;0,083802;20170327T130754;60,00002;0;Direct;(0.183,1.650,0.050);(0.271,1.650,0.066);(0.063,1.014,0.027);(2.206,0.749,-0.541);(2.125,0.755,-0.565);(20.253,0.500,-20.000);0,08944406;0,08944406;0;0;0,08448085;0,08448085;0;0;28,36913;28,36913;0;0;3,000056;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
63;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,906611;0,104123;20170327T130755;60,00002;0;Direct;(0.264,1.650,0.074);(0.183,1.650,0.050);(0.070,0.973,0.035);(2.149,0.756,-0.558);(2.206,0.749,-0.541);(20.253,0.500,-20.000);0,0844821;0,0844821;0;0;0,05948125;0,05948125;0;0;28,32888;28,32888;0;0;3,091324;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
64;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,007496;0,100885;20170327T130755;60,00002;0;Direct;(0.207,1.650,0.057);(0.264,1.650,0.074);(0.060,1.000,0.024);(2.051,0.771,-0.588);(2.149,0.756,-0.558);(20.253,0.500,-20.000);0,05948045;0,05948045;0;0;0,1024888;0,1024888;0;0;28,3571;28,3571;0;0;3,253626;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
65;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,107659;0,100163;20170327T130755;60,00002;0;Direct;(0.109,1.650,0.027);(0.207,1.650,0.057);(0.034,1.052,0.009);(2.004,0.777,-0.602);(2.051,0.771,-0.588);(20.253,0.500,-20.000);0,1024886;0,1024886;0;0;0,04904096;0,04904096;0;0;28,40531;28,40531;0;0;2,853468;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
66;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,137683;0,030024;20170327T130755;60,00002;0;Direct;(0.062,1.650,0.013);(0.109,1.650,0.027);(0.022,1.078,0.002);(2.206,0.749,-0.541);(2.004,0.777,-0.602);(20.253,0.500,-20.000);0,04904165;0,04904165;0;0;0,2110096;0,2110096;0;0;28,4288;28,4288;0;0;4,243114;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
67;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,241916;0,104233;20170327T130755;60,00002;0;Direct;(0.264,1.650,0.074);(0.062,1.650,0.013);(0.070,0.973,0.035);(1.971,0.775,-0.638);(2.206,0.749,-0.541);(20.253,0.500,-20.000);0,2110093;0,2110093;0;0;0,2542323;0,2542323;0;0;28,32888;28,32888;0;0;4,835123;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
68;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,342269;0,100353;20170327T130755;60,00002;0;Direct;(0.029,1.650,-0.023);(0.264,1.650,0.074);(0.012,1.092,-0.003);(1.950,0.782,-0.630);(1.971,0.775,-0.638);(20.253,0.500,-20.000);0,2542329;0,2542329;0;0;0,02247212;0,02247212;0;0;28,42694;28,42694;0;0;3,727952;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
69;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,409468;0,067199;20170327T130755;60,00002;0;Direct;(0.008,1.650,-0.015);(0.029,1.650,-0.023);(0.008,1.107,-0.008);(2.064,0.766,-0.592);(1.950,0.782,-0.630);(20.253,0.500,-20.000);0,02246856;0,02246856;0;0;0,1201664;0,1201664;0;0;28,4475;28,4475;0;0;3,862143;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
70;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,442719;0,033251;20170327T130755;60,00002;0;Direct;(0.122,1.650,0.023);(0.008,1.650,-0.015);(0.035,1.054,0.023);(1.991,0.785,-0.607);(2.064,0.766,-0.592);(20.253,0.500,-20.000);0,1201614;0,1201614;0;0;0,074525;0,074525;0;0;28,39327;28,39327;0;0;3,576938;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
71;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,543287;0,100568;20170327T130755;60,00002;0;Direct;(0.049,1.650,0.008);(0.122,1.650,0.023);(0.009,1.079,0.015);(2.059,0.786,-0.582);(1.991,0.785,-0.607);(20.253,0.500,-20.000);0,07452325;0,07452325;0;0;0,07244994;0,07244994;0;0;28,43451;28,43451;0;0;3,264537;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
72;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,64496;0,101673;20170327T130755;60,00002;0;Direct;(0.117,1.650,0.033);(0.049,1.650,0.008);(0.010,1.036,0.051);(2.150,0.784,-0.552);(2.059,0.786,-0.582);(20.253,0.500,-20.000);0,07245072;0,07245072;0;0;0,09581762;0,09581762;0;0;28,40387;28,40387;0;0;3,004078;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
73;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,712145;0,067185;20170327T130755;60,00002;0;Direct;(0.208,1.650,0.063);(0.117,1.650,0.033);(0.065,1.035,0.077);(2.075,0.786,-0.582);(2.150,0.784,-0.552);(20.253,0.500,-20.000);0,09581705;0,09581705;0;0;0,08077753;0,08077753;0;0;28,36064;28,36064;0;0;2,896098;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
74;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,744861;0,032716;20170327T130755;60,00002;0;Direct;(0.133,1.650,0.033);(0.208,1.650,0.063);(0.041,1.054,0.063);(2.189,0.777,-0.543);(2.075,0.786,-0.582);(20.253,0.500,-20.000);0,08077808;0,08077808;0;0;0,1204864;0,1204864;0;0;28,39253;28,39253;0;0;3,215898;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
75;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,807957;0,063096;20170327T130755;60,00002;0;Direct;(0.247,1.650,0.072);(0.133,1.650,0.033);(0.100,1.038,0.067);(2.119,0.781,-0.570);(2.189,0.777,-0.543);(20.253,0.500,-20.000);0,120485;0,120485;0;0;0,0750266;0,0750266;0;0;28,33947;28,33947;0;0;3,078225;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
76;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,844889;0,036932;20170327T130755;60,00002;0;Direct;(0.177,1.650,0.045);(0.247,1.650,0.072);(0.065,1.047,0.064);(2.198,0.772,-0.543);(2.119,0.781,-0.570);(20.253,0.500,-20.000);0,07502282;0,07502282;0;0;0,08348653;0,08348653;0;0;28,36984;28,36984;0;0;2,997511;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
77;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;5,965086;0,120197;20170327T130756;60,00002;0;Direct;(0.256,1.650,0.072);(0.177,1.650,0.045);(0.117,1.046,0.055);(2.187,0.771,-0.550);(2.198,0.772,-0.543);(20.253,0.500,-20.000);0,08348517;0,08348517;0;0;0,01303835;0,01303835;0;0;28,33311;28,33311;0;0;2,263995;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
78;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,029609;0,064523;20170327T130756;60,00002;0;Direct;(0.245,1.650,0.065);(0.256,1.650,0.072);(0.121,1.072,0.026);(2.189,0.773,-0.550);(2.187,0.771,-0.550);(20.253,0.500,-20.000);0,01303654;0,01303654;0;0;0,001999855;0,001999855;0;0;28,33592;28,33592;0;0;1,669815;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
79;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,153335;0,123726;20170327T130756;60,00002;0;Direct;(0.247,1.650,0.065);(0.245,1.650,0.065);(0.108,1.047,0.058);(2.203,0.772,-0.546);(2.189,0.773,-0.550);(20.253,0.500,-20.000);0,001995087;0,001995087;0;0;0,01456039;0,01456039;0;0;28,33451;28,33451;0;0;1,294324;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
80;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,197027;0,043692;20170327T130756;60,00002;0;Direct;(0.261,1.650,0.069);(0.247,1.650,0.065);(0.117,1.062,0.034);(2.156,0.779,-0.559);(2.203,0.772,-0.546);(20.253,0.500,-20.000);0,01456383;0,01456383;0;0;0,04876491;0,04876491;0;0;28,32746;28,32746;0;0;1,299858;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
81;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,226945;0,029918;20170327T130756;60,00002;0;Direct;(0.214,1.650,0.056);(0.261,1.650,0.069);(0.080,1.088,-0.035);(2.198,0.775,-0.545);(2.156,0.779,-0.559);(20.253,0.500,-20.000);0,0487656;0,0487656;0;0;0,04427194;0,04427194;0;0;28,35145;28,35145;0;0;1,426686;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
82;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,2636;0,036655;20170327T130756;60,00002;0;Direct;(0.256,1.650,0.070);(0.214,1.650,0.056);(0.105,1.079,0.014);(2.198,0.775,-0.545);(2.198,0.775,-0.545);(20.253,0.500,-20.000);0,04426809;0,04426809;0;0;0;0;0;0;28,3317;28,3317;0;0;1,041258;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
83;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,331453;0,067853;20170327T130756;60,00002;0;Direct;(0.256,1.650,0.070);(0.256,1.650,0.070);(0.105,1.079,0.014);(2.052,0.796,-0.650);(2.198,0.775,-0.545);(20.253,0.500,-20.000);3,814697E-06;3,814697E-06;0;0;0,1798359;0,1798359;0;0;28,33169;28,33169;0;0;2,422475;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
84;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,38102;0,049567;20170327T130756;60,00002;0;Direct;(0.110,1.650,-0.035);(0.256,1.650,0.070);(-0.002,1.062,-0.050);(2.052,0.796,-0.650);(2.052,0.796,-0.650);(20.253,0.500,-20.000);0,1798359;0,1798359;0;0;0;0;0;0;28,36092;28,36092;0;0;1,768028;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
85;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,448273;0,067253;20170327T130756;60,00002;0;Direct;(0.110,1.650,-0.035);(0.110,1.650,-0.035);(-0.002,1.062,-0.050);(2.060,0.800,-0.644);(2.052,0.796,-0.650);(20.253,0.500,-20.000);0;0;0;0;0,009999907;0,009999907;0;0;28,36092;28,36092;0;0;1,39971;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
86;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,548809;0,100536;20170327T130756;60,00002;0;Direct;(0.118,1.650,-0.029);(0.110,1.650,-0.035);(-0.081,1.055,-0.004);(2.077,0.803,-0.600);(2.060,0.800,-0.644);(20.253,0.500,-20.000);0,009999526;0,009999526;0;0;0,04716986;0,04716986;0;0;28,35946;28,35946;0;0;1,510303;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
87;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,648852;0,100043;20170327T130756;60,00002;0;Direct;(0.135,1.650,0.015);(0.118,1.650,-0.029);(-0.081,1.066,-0.029);(2.085,0.804,-0.580);(2.077,0.803,-0.600);(20.253,0.500,-20.000);0,04717064;0,04717064;0;0;0,02154075;0,02154075;0;0;28,37841;28,37841;0;0;1,343283;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
88;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,68;0,031148;20170327T130756;60,00002;0;Direct;(0.143,1.650,0.035);(0.135,1.650,0.015);(-0.083,1.079,-0.046);(2.069,0.802,-0.619);(2.085,0.804,-0.580);(20.253,0.500,-20.000);0,02153907;0,02153907;0;0;0,04215452;0,04215452;0;0;28,38685;28,38685;0;0;1,398797;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
89;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,733276;0,053276;20170327T130756;60,00002;0;Direct;(0.127,1.650,-0.004);(0.143,1.650,0.035);(-0.085,1.060,-0.014);(2.079,0.792,-0.590);(2.069,0.802,-0.619);(20.253,0.500,-20.000);0,04215407;0,04215407;0;0;0,03067576;0,03067576;0;0;28,37069;28,37069;0;0;1,483465;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
90;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,762861;0,029585;20170327T130756;60,00002;0;Direct;(0.137,1.650,0.025);(0.127,1.650,-0.004);(-0.074,1.078,-0.069);(2.077,0.803,-0.600);(2.079,0.792,-0.590);(20.253,0.500,-20.000);0,03067646;0,03067646;0;0;0,01019811;0,01019811;0;0;28,38405;28,38405;0;0;1,189104;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
91;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;6,848171;0,08531;20170327T130756;60,00002;0;Direct;(0.135,1.650,0.015);(0.137,1.650,0.025);(-0.081,1.066,-0.029);(1.861,0.818,-0.584);(2.077,0.803,-0.600);(20.253,0.500,-20.000);0,01019862;0,01019862;0;0;0,2165917;0,2165917;0;0;28,37841;28,37841;0;0;3,676289;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
92;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,126052;0,277881;20170327T130757;60,00002;0;Direct;(-0.081,1.650,0.031);(0.135,1.650,0.015);(-0.158,1.138,-0.025);(1.956,0.804,-0.616);(1.861,0.818,-0.584);(20.253,0.500,-20.000);0,2165914;0,2165914;0;0;0,1002447;0,1002447;0;0;28,54317;28,54317;0;0;3,749285;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
93;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,168704;0,042652;20170327T130757;60,00002;0;Direct;(0.014,1.650,-0.001);(-0.081,1.650,0.031);(-0.155,1.144,-0.004);(2.014,0.804,-0.595);(1.956,0.804,-0.616);(20.253,0.500,-20.000);0,1002459;0,1002459;0;0;0,06168464;0,06168464;0;0;28,45307;28,45307;0;0;3,360928;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
94;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,253385;0,084681;20170327T130757;60,00002;0;Direct;(0.072,1.650,0.020);(0.014,1.650,-0.001);(-0.131,1.141,0.010);(2.034,0.804,-0.585);(2.014,0.804,-0.595);(20.253,0.500,-20.000);0,06168341;0,06168341;0;0;0,02236069;0,02236069;0;0;28,42663;28,42663;0;0;2,666238;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
95;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,289514;0,036129;20170327T130757;60,00002;0;Direct;(0.092,1.650,0.030);(0.072,1.650,0.020);(-0.120,1.139,0.016);(2.048,0.805,-0.577);(2.034,0.804,-0.585);(20.253,0.500,-20.000);0,02236111;0,02236111;0;0;0,01612465;0,01612465;0;0;28,41948;28,41948;0;0;2,090607;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
96;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,349484;0,05997;20170327T130757;60,00002;0;Direct;(0.106,1.650,0.038);(0.092,1.650,0.030);(-0.112,1.138,0.017);(1.801,0.823,-0.661);(2.048,0.805,-0.577);(20.253,0.500,-20.000);0,01612444;0,01612444;0;0;0,2608928;0,2608928;0;0;28,41519;28,41519;0;0;4,59692;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
97;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,370231;0,020747;20170327T130757;60,00002;0;Direct;(-0.141,1.650,-0.046);(0.106,1.650,0.038);(-0.228,1.151,-0.030);(1.801,0.823,-0.661);(1.801,0.823,-0.661);(20.253,0.500,-20.000);0,2608906;0,2608906;0;0;0;0;0;0;28,53204;28,53204;0;0;3,355033;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
98;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,453521;0,08329;20170327T130757;60,00002;0;Direct;(-0.141,1.650,-0.046);(-0.141,1.650,-0.046);(-0.228,1.151,-0.030);(1.818,0.819,-0.681);(1.801,0.823,-0.661);(20.253,0.500,-20.000);0;0;0;0;0,02624877;0,02624877;0;0;28,53204;28,53204;0;0;2,691643;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
99;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,486918;0,033397;20170327T130757;60,00002;0;Direct;(-0.124,1.650,-0.066);(-0.141,1.650,-0.046);(-0.228,1.165,-0.033);(1.793,0.815,-0.665);(1.818,0.819,-0.681);(20.253,0.500,-20.000);0,02624769;0,02624769;0;0;0,02968161;0,02968161;0;0;28,5059;28,5059;0;0;2,242886;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
100;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,587332;0,100414;20170327T130757;60,00002;0;Direct;(-0.149,1.650,-0.050);(-0.124,1.650,-0.066);(-0.227,1.152,-0.028);(1.964,0.787,-0.611);(1.793,0.815,-0.665);(20.253,0.500,-20.000);0,02968292;0,02968292;0;0;0,1793237;0,1793237;0;0;28,53496;28,53496;0;0;3,060691;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
101;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,662958;0,075626;20170327T130757;60,00002;0;Direct;(0.022,1.650,0.004);(-0.149,1.650,-0.050);(-0.119,1.110,-0.025);(1.781,0.812,-0.656);(1.964,0.787,-0.611);(20.253,0.500,-20.000);0,1793251;0,1793251;0;0;0,1884516;0,1884516;0;0;28,4509;28,4509;0;0;3,533116;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
102;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,68407;0,021112;20170327T130757;60,00002;0;Direct;(-0.161,1.650,-0.041);(0.022,1.650,0.004);(-0.225,1.145,-0.026);(1.755,0.804,-0.632);(1.781,0.812,-0.656);(20.253,0.500,-20.000);0,1884503;0,1884503;0;0;0,03538362;0,03538362;0;0;28,54983;28,54983;0;0;3,294125;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
103;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,790875;0,106805;20170327T130757;60,00002;0;Direct;(-0.187,1.650,-0.017);(-0.161,1.650,-0.041);(-0.216,1.124,-0.024);(1.984,0.801,-0.623);(1.755,0.804,-0.632);(20.253,0.500,-20.000);0,03538432;0,03538432;0;0;0,2291768;0,2291768;0;0;28,5852;28,5852;0;0;4,724532;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
104;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,885109;0,094234;20170327T130758;60,00002;0;Direct;(0.042,1.650,-0.008);(-0.187,1.650,-0.017);(-0.112,1.123,-0.028);(1.858,0.812,-0.683);(1.984,0.801,-0.623);(20.253,0.500,-20.000);0,2291769;0,2291769;0;0;0,1395564;0,1395564;0;0;28,42824;28,42824;0;0;5,463459;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
105;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;7,989312;0,104203;20170327T130758;60,00002;0;Direct;(-0.084,1.650,-0.068);(0.042,1.650,-0.008);(-0.165,1.106,-0.082);(2.006,0.807,-0.674);(1.858,0.812,-0.683);(20.253,0.500,-20.000);0,1395559;0,1395559;0;0;0,1482734;0,1482734;0;0;28,47592;28,47592;0;0;5,457183;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
106;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,052784;0,063472;20170327T130758;60,00002;0;Direct;(0.064,1.650,-0.059);(-0.084,1.650,-0.068);(-0.073,1.103,-0.049);(1.991,0.796,-0.657);(2.006,0.807,-0.674);(20.253,0.500,-20.000);0,1482722;0,1482722;0;0;0,02267157;0,02267157;0;0;28,37674;28,37674;0;0;4,514194;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
108;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,156796;0,083687;20170327T130758;60,00002;0;Direct;(0.057,1.650,-0.111);(0.049,1.650,-0.042);(-0.095,1.065,-0.075);(1.919,0.812,-0.684);(1.999,0.827,-0.726);(20.253,0.500,-20.000);0,06946216;0,06946216;0;0;0,09035479;0,09035479;0;0;28,34521;28,34521;0;0;5,24177;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
109;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,193202;0,036406;20170327T130758;60,00002;0;Direct;(-0.023,1.650,-0.069);(0.057,1.650,-0.111);(-0.130,1.096,-0.085);(2.019,0.822,-0.695);(1.919,0.812,-0.684);(20.253,0.500,-20.000);0,09035309;0,09035309;0;0;0,1006032;0,1006032;0;0;28,43169;28,43169;0;0;4,736789;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
110;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,273981;0,080779;20170327T130758;60,00002;0;Direct;(0.077,1.650,-0.080);(-0.023,1.650,-0.069);(-0.069,1.056,-0.065);(2.050,0.812,-0.633);(2.019,0.822,-0.695);(20.253,0.500,-20.000);0,1006017;0,1006017;0;0;0,06931804;0,06931804;0;0;28,35273;28,35273;0;0;4,330604;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
111;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,30421;0,030229;20170327T130758;60,00002;0;Direct;(0.108,1.650,-0.018);(0.077,1.650,-0.080);(-0.022,1.049,-0.050);(2.019,0.822,-0.695);(2.050,0.812,-0.633);(20.253,0.500,-20.000);0,069319;0,069319;0;0;0,06931804;0,06931804;0;0;28,37431;28,37431;0;0;3,866799;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
114;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,49218;0,020106;20170327T130758;60,00002;0;Direct;(0.110,1.650,-0.041);(0.140,1.650,-0.057);(0.009,1.072,-0.053);(2.050,0.798,-0.673);(2.052,0.800,-0.656);(20.253,0.500,-20.000);0,03400564;0,03400564;0;0;0,01711721;0,01711721;0;0;28,3567;28,3567;0;0;2,640499;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
115;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,575536;0,083356;20170327T130758;60,00002;0;Direct;(0.108,1.650,-0.058);(0.110,1.650,-0.041);(0.018,1.090,-0.069);(2.087,0.801,-0.685);(2.050,0.798,-0.673);(20.253,0.500,-20.000);0,01711708;0,01711708;0;0;0,03889725;0,03889725;0;0;28,34615;28,34615;0;0;2,655885;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
116;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,727478;0,151942;20170327T130758;60,00002;0;Direct;(0.145,1.650,-0.070);(0.108,1.650,-0.058);(0.014,1.083,-0.065);(2.090,0.792,-0.605);(2.087,0.801,-0.685);(20.253,0.500,-20.000);0,03889975;0,03889975;0;0;0,08005621;0,08005621;0;0;28,31142;28,31142;0;0;2,605552;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
117;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,793495;0,066017;20170327T130758;60,00002;0;Direct;(0.148,1.650,0.010);(0.145,1.650,-0.070);(0.049,1.083,-0.037);(2.089,0.794,-0.653);(2.090,0.792,-0.605);(20.253,0.500,-20.000);0,08005615;0,08005615;0;0;0,04801039;0,04801039;0;0;28,36567;28,36567;0;0;2,412973;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
118;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,827271;0,033776;20170327T130758;60,00002;0;Direct;(0.147,1.650,-0.038);(0.148,1.650,0.010);(0.042,1.095,-0.044);(2.073,0.798,-0.707);(2.089,0.794,-0.653);(20.253,0.500,-20.000);0,04801038;0,04801038;0;0;0,05632054;0,05632054;0;0;28,33254;28,33254;0;0;2,269797;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
119;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;8,890565;0,063294;20170327T130759;60,00002;0;Direct;(0.131,1.650,-0.092);(0.147,1.650,-0.038);(0.019,1.103,-0.075);(2.111,0.791,-0.566);(2.073,0.798,-0.707);(20.253,0.500,-20.000);0,05632129;0,05632129;0;0;0,1460309;0,1460309;0;0;28,30589;28,30589;0;0;4,172615;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
