Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
2;6;02_Sc_CWIP_AVR;AVR;0,221409;0,043265;20170327T130358;174,4693;0;Estacionario;(0.001,1.650,0.000);(0.000,1.650,0.000);(-0.036,1.129,-0.078);(2.238,0.870,-0.535);(2.238,0.870,-0.534);(20.266,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,001000047;0;0;0,001000047;28,47227;0;0;28,47227;0,008995917;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7359998;Warning;0;3,736;Normal;0;2,084;Normal;0;0,916;PreWarning;0;2,969402;Normal;0;2,651881;Normal;0;0;1;False;NULL
3;6;02_Sc_CWIP_AVR;AVR;0,322105;0,100696;20170327T130358;115,0079;0;Estacionario;(0.001,1.650,-0.001);(0.001,1.650,0.000);(-0.025,1.143,-0.050);(2.237,0.867,-0.534);(2.238,0.870,-0.535);(20.266,0.500,-20.000);0,001000047;0;0;0,001000047;0,001414195;0;0;0,001414195;28,47157;0;0;28,47157;0,01416704;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,158;Normal;0;0,8419999;PreWarning;0;3,051933;Normal;0;2,70116;Normal;0;0;1;False;NULL
5;6;02_Sc_CWIP_AVR;AVR;0,422658;0,067159;20170327T130358;92,12039;0;Estacionario;(0.001,1.650,0.000);(0.000,1.650,0.000);(-0.010,1.174,-0.010);(2.238,0.871,-0.534);(2.238,0.871,-0.534);(20.266,0.500,-20.000);0,0009994507;0;0;0,0009994507;0;0;0;0;28,47227;0;0;28,47227;0,008447271;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7359998;Warning;0;3,736;Normal;0;2,084;Normal;0;0,916;PreWarning;0;2,969402;Normal;0;2,651881;Normal;0;0;1;False;NULL
6;6;02_Sc_CWIP_AVR;AVR;0,507111;0,084453;20170327T130358;80,44907;0;Estacionario;(0.001,1.650,0.000);(0.001,1.650,0.000);(-0.001,1.168,-0.015);(2.238,0.871,-0.533);(2.238,0.871,-0.534);(20.266,0.500,-20.000);0;0;0;0;0,0009999871;0;0;0,0009999871;28,47227;0;0;28,47227;0,01136033;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,051494;Normal;0;2,701236;Normal;0;0;1;False;NULL
7;6;02_Sc_CWIP_AVR;AVR;0,539731;0,03262;20170327T130358;77,79759;0;Estacionario;(0.001,1.650,0.001);(0.001,1.650,0.000);(-0.004,1.178,0.002);(2.237,0.868,-0.534);(2.238,0.871,-0.533);(20.266,0.500,-20.000);0,0009999871;0;0;0,0009999871;0,001414153;0;0;0,001414153;28,47297;0;0;28,47297;0,01609756;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,156;Normal;0;0,844;PreWarning;0;3,051056;Normal;0;2,701312;Normal;0;0;1;False;NULL
8;6;02_Sc_CWIP_AVR;AVR;0,606994;0,067263;20170327T130358;72,00908;0;Estacionario;(0.000,1.650,0.000);(0.001,1.650,0.001);(-0.028,1.135,-0.097);(2.238,0.869,-0.531);(2.237,0.868,-0.534);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0,003162218;0;0;0,003162218;28,47298;0;0;28,47298;0,03282355;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7909999;Warning;0;3,791;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,050596;Normal;0;2,700239;Normal;0;0;1;False;NULL
9;6;02_Sc_CWIP_AVR;AVR;0,640234;0,03324;20170327T130358;70,59609;0;Estacionario;(0.001,1.650,0.003);(0.000,1.650,0.000);(-0.004,1.202,0.045);(2.238,0.870,-0.534);(2.238,0.869,-0.531);(20.266,0.500,-20.000);0,003162067;0;0;0,003162067;0,002999961;0;0;0,002999961;28,47438;0;0;28,47438;0,03821272;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7359998;Warning;0;3,736;Normal;0;2,081;Normal;0;0,919;PreWarning;0;2,96812;Normal;0;2,652183;Normal;0;0;1;False;NULL
10;6;02_Sc_CWIP_AVR;AVR;0,740898;0,100664;20170327T130358;66,55405;0;Estacionario;(0.001,1.650,0.000);(0.001,1.650,0.003);(-0.036,1.129,-0.078);(2.238,0.871,-0.534);(2.238,0.870,-0.534);(20.266,0.500,-20.000);0,002999961;0;0;0,002999961;0;0;0;0;28,47227;0;0;28,47227;0,02035482;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,051494;Normal;0;2,701236;Normal;0;0;1;False;NULL
11;6;02_Sc_CWIP_AVR;AVR;0,824769;0,083871;20170327T130358;64,64053;0;Estacionario;(0.001,1.650,0.000);(0.001,1.650,0.000);(-0.026,1.147,-0.053);(2.238,0.868,-0.530);(2.238,0.871,-0.534);(20.266,0.500,-20.000);0;0;0;0;0,004000008;0;0;0,004000008;28,47227;0;0;28,47227;0,04752054;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,051494;Normal;0;2,701236;Normal;0;0;1;False;NULL
13;6;02_Sc_CWIP_AVR;AVR;0,94477;0,086683;20170327T130358;62,96576;0;Estacionario;(0.001,1.650,0.000);(0.001,1.650,0.004);(-0.010,1.174,-0.010);(2.238,0.867,-0.531);(2.238,0.871,-0.534);(20.266,0.500,-20.000);0,004000008;0;0;0,004000008;0,002999961;0;0;0,002999961;28,47227;0;0;28,47227;0,04712418;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,051494;Normal;0;2,701236;Normal;0;0;1;False;NULL
14;6;02_Sc_CWIP_AVR;AVR;1,028886;0,084116;20170327T130358;62,13346;0;Estacionario;(0.001,1.650,0.003);(0.001,1.650,0.000);(0.000,1.219,0.028);(2.238,0.867,-0.531);(2.238,0.867,-0.531);(20.266,0.500,-20.000);0,002999961;0;0;0,002999961;0;0;0;0;28,47438;0;0;28,47438;0,02510173;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,154;Normal;0;0,846;PreWarning;0;3,05018;Normal;0;2,701465;Normal;0;0;1;False;NULL
15;6;02_Sc_CWIP_AVR;AVR;1,109342;0,080456;20170327T130359;61,38285;0;Estacionario;(0.001,1.650,0.003);(0.001,1.650,0.003);(-0.005,1.219,0.029);(2.238,0.869,-0.531);(2.238,0.867,-0.531);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0;0;0;0;28,47438;0;0;28,47438;0,01337099;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7359998;Warning;0;3,736;Normal;0;2,081;Normal;0;0,919;PreWarning;0;2,96812;Normal;0;2,652183;Normal;0;0;1;False;NULL
16;6;02_Sc_CWIP_AVR;AVR;1,142928;0,033586;20170327T130359;61,2417;0;Estacionario;(0.001,1.650,0.003);(0.001,1.650,0.003);(-0.004,1.202,0.045);(2.239,0.867,-0.530);(2.238,0.869,-0.531);(20.266,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,001414364;0;0;0,001414364;28,47438;0;0;28,47438;0,01770014;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,154;Normal;0;0,846;PreWarning;0;3,05018;Normal;0;2,701465;Normal;0;0;1;False;NULL
17;6;02_Sc_CWIP_AVR;AVR;1,243593;0,100665;20170327T130359;60,80892;0;Estacionario;(0.002,1.650,0.004);(0.001,1.650,0.003);(-0.004,1.214,0.050);(2.238,0.866,-0.533);(2.239,0.867,-0.530);(20.266,0.500,-20.000);0,001413858;0;0;0,001413858;0,00316235;0;0;0,00316235;28,47437;0;0;28,47437;0,03189212;0,1391509;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,737;Warning;0;3,737;Normal;0;2,08;Normal;0;0,92;PreWarning;0;2,968597;Normal;0;2,653279;Normal;0;0;1;False;NULL
18;6;02_Sc_CWIP_AVR;AVR;1,327016;0,083423;20170327T130359;60,58755;0;Estacionario;(0.001,1.650,0.001);(0.002,1.650,0.004);(-0.041,1.182,-0.035);(2.237,0.867,-0.535);(2.238,0.866,-0.533);(20.266,0.500,-20.000);0,003162124;0;0;0,003162124;0,002236066;0;0;0,002236066;28,47297;0;0;28,47297;0,0360461;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7359998;Warning;0;3,736;Normal;0;2,083;Normal;0;0,917;PreWarning;0;2,968974;Normal;0;2,651981;Normal;0;0;1;False;NULL
19;6;02_Sc_CWIP_AVR;AVR;1,427823;0,100807;20170327T130359;60,34555;0;Estacionario;(0.000,1.650,-0.001);(0.001,1.650,0.001);(-0.055,1.189,-0.023);(2.237,0.867,-0.535);(2.237,0.867,-0.535);(20.266,0.500,-20.000);0,002235853;0;0;0,002235853;0;0;0;0;28,47228;0;0;28,47228;0,01920075;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7909999;Warning;0;3,791;Normal;0;2,158;Normal;0;0,8419999;PreWarning;0;3,051034;Normal;0;2,700163;Normal;0;0;1;False;NULL
20;6;02_Sc_CWIP_AVR;AVR;1,528266;0,100443;20170327T130359;60,20357;0;Estacionario;(0.000,1.650,-0.001);(0.000,1.650,-0.001);(-0.013,1.201,-0.012);(2.239,0.868,-0.534);(2.237,0.867,-0.535);(20.266,0.500,-20.000);0;0;0;0;0,002236173;0;0;0,002236173;28,47228;0;0;28,47228;0,02590228;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7349999;Warning;0;3,735;Normal;0;2,085;Normal;0;0,915;PreWarning;0;2,968926;Normal;0;2,650785;Normal;0;0;1;False;NULL
21;6;02_Sc_CWIP_AVR;AVR;1,561452;0,033186;20170327T130359;60,18315;0;Estacionario;(0.002,1.650,0.000);(0.000,1.650,-0.001);(0.002,1.210,-0.006);(2.238,0.867,-0.535);(2.239,0.868,-0.534);(20.266,0.500,-20.000);0,002238519;0;0;0,002238519;0,001414364;0;0;0,001414364;28,47156;0;0;28,47156;0,02449285;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,737;Warning;0;3,737;Normal;0;2,084;Normal;0;0,916;PreWarning;0;2,970306;Normal;0;2,652876;Normal;0;0;1;False;NULL
22;6;02_Sc_CWIP_AVR;AVR;1,645251;0,083799;20170327T130359;60,12003;0;Estacionario;(0.001,1.650,-0.001);(0.002,1.650,0.000);(-0.021,1.196,-0.028);(2.240,0.868,-0.533);(2.238,0.867,-0.535);(20.266,0.500,-20.000);0,001416557;0;0;0,001416557;0,002828517;0;0;0,002828517;28,47157;0;0;28,47157;0,0363835;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7919998;Warning;0;3,792;Normal;0;2,158;Normal;0;0,8419999;PreWarning;0;3,051933;Normal;0;2,70116;Normal;0;0;1;False;NULL
23;6;02_Sc_CWIP_AVR;AVR;1,745998;0,100747;20170327T130359;60,07082;0;Estacionario;(0.003,1.650,0.001);(0.001,1.650,-0.001);(0.032,1.212,0.007);(2.239,0.867,-0.534);(2.240,0.868,-0.533);(20.266,0.500,-20.000);0,002827674;0;0;0,002827674;0,001414153;0;0;0,001414153;28,47155;0;0;28,47155;0,03141669;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7379999;Warning;0;3,738;Normal;0;2,083;Normal;0;0,917;PreWarning;0;2,970783;Normal;0;2,653971;Normal;0;0;1;False;NULL
24;6;02_Sc_CWIP_AVR;AVR;1,830478;0,08448;20170327T130359;60,04179;0;Estacionario;(0.002,1.650,0.000);(0.003,1.650,0.001);(0.014,1.205,-0.008);(2.239,0.868,-0.534);(2.239,0.867,-0.534);(20.266,0.500,-20.000);0,001413816;0;0;0,001413816;0;0;0;0;28,47156;0;0;28,47156;0,01673479;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,793;Warning;0;3,793;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,052393;Normal;0;2,702233;Normal;0;0;1;False;NULL
25;6;02_Sc_CWIP_AVR;AVR;1,863325;0,032847;20170327T130359;60,03761;0;Estacionario;(0.002,1.650,0.000);(0.002,1.650,0.000);(0.018,1.209,-0.011);(2.239,0.868,-0.534);(2.239,0.868,-0.534);(20.266,0.500,-20.000);0;0;0;0;0;0;0;0;28,47156;0;0;28,47156;0,008914154;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,793;Warning;0;3,793;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,052393;Normal;0;2,702233;Normal;0;0;1;False;NULL
26;6;02_Sc_CWIP_AVR;AVR;1,946836;0,083511;20170327T130359;60,02466;0;Estacionario;(0.002,1.650,0.000);(0.002,1.650,0.000);(0.018,1.209,-0.011);(2.236,0.866,-0.535);(2.239,0.868,-0.534);(20.266,0.500,-20.000);0;0;0;0;0,003162312;0;0;0,003162312;28,47156;0;0;28,47156;0,03042233;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,793;Warning;0;3,793;Normal;0;2,157;Normal;0;0,843;PreWarning;0;3,052393;Normal;0;2,702233;Normal;0;0;1;False;NULL
27;6;02_Sc_CWIP_AVR;AVR;2,03139;0,084554;20170327T130359;60,01456;0;Estacionario;(-0.001,1.650,-0.001);(0.002,1.650,0.000);(-0.064,1.201,-0.105);(2.237,0.867,-0.535);(2.236,0.866,-0.535);(20.266,0.500,-20.000);0,003160729;0;0;0,003160729;0,0009999275;0;0;0,0009999275;28,47299;0;0;28,47299;0,03213575;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,734;Warning;0;3,734;Normal;0;2,085;Normal;0;0,915;PreWarning;0;2,968022;Normal;0;2,649791;Normal;0;0;1;False;NULL
28;6;02_Sc_CWIP_AVR;AVR;2,047403;0,016013;20170327T130359;60,0131;0;Estacionario;(0.000,1.650,-0.001);(-0.001,1.650,-0.001);(-0.035,1.200,-0.072);(2.239,0.867,-0.534);(2.237,0.867,-0.535);(20.266,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,002236173;0;0;0,002236173;28,47228;0;0;28,47228;0,05596111;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7909999;Warning;0;3,791;Normal;0;2,158;Normal;0;0,8419999;PreWarning;0;3,051034;Normal;0;2,700163;Normal;0;0;1;False;NULL
29;6;02_Sc_CWIP_AVR;AVR;2,148099;0,100696;20170327T130400;60,00774;0;Estacionario;(0.002,1.650,0.000);(0.000,1.650,-0.001);(-0.009,1.216,-0.040);(2.233,0.863,-0.537);(2.239,0.867,-0.534);(20.266,0.500,-20.000);0,002235106;0;0;0,002235106;0,006708251;0;0;0,006708251;28,47156;0;0;28,47156;0,08026585;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,737;Warning;0;3,737;Normal;0;2,084;Normal;0;0,916;PreWarning;0;2,970306;Normal;0;2,652876;Normal;0;0;1;False;NULL
30;6;02_Sc_CWIP_AVR;AVR;2,231961;0,083862;20170327T130400;60,00456;0;Estacionario;(-0.004,1.650,-0.003);(0.002,1.650,0.000);(-0.084,1.121,-0.103);(2.237,0.867,-0.535);(2.233,0.863,-0.537);(20.266,0.500,-20.000);0,006705265;0;0;0,006705265;0,004472078;0;0;0,004472078;28,47372;0;0;28,47372;0,1071462;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7869999;Warning;0;3,787;Normal;0;2,16;Normal;0;0,84;PreWarning;0;3,048319;Normal;0;2,696024;Normal;0;0;1;False;NULL
31;6;02_Sc_CWIP_AVR;AVR;2,265349;0,033388;20170327T130400;60,00411;0;Estacionario;(0.000,1.650,-0.001);(-0.004,1.650,-0.003);(-0.035,1.200,-0.072);(2.221,0.851,-0.545);(2.237,0.867,-0.535);(20.266,0.500,-20.000);0,004470159;0;0;0,004470159;0,01886798;0;0;0,01886798;28,47228;0;0;28,47228;0,1958781;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7909999;Warning;0;3,791;Normal;0;2,158;Normal;0;0,8419999;PreWarning;0;3,051034;Normal;0;2,700163;Normal;0;0;1;False;NULL
32;6;02_Sc_CWIP_AVR;AVR;2,333154;0,067805;20170327T130400;60,00269;0;Estacionario;(-0.016,1.650,-0.011);(0.000,1.650,-0.001);(-0.141,1.082,-0.121);(2.219,0.850,-0.546);(2.221,0.851,-0.545);(20.266,0.500,-20.000);0,01887021;0;0;0,01887021;0,002235933;0;0;0,002235933;28,47665;0;0;28,47665;0,1400362;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7189999;Warning;0;3,719;Normal;0;2,095;Normal;0;0,905;PreWarning;0;2,958784;Normal;0;2,633877;Normal;0;0;1;False;NULL
33;6;02_Sc_CWIP_AVR;AVR;2,349102;0,015948;20170327T130400;60,00243;0;Estacionario;(-0.018,1.650,-0.012);(-0.016,1.650,-0.011);(-0.119,1.113,-0.124);(2.221,0.851,-0.545);(2.219,0.850,-0.546);(20.266,0.500,-20.000);0,002231669;0;0;0,002231669;0,002235933;0;0;0,002235933;28,47737;0;0;28,47737;0,1132317;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,717;Warning;0;3,717;Normal;0;2,096;Normal;0;0,904;PreWarning;0;2,957413;Normal;0;2,631789;Normal;0;0;1;False;NULL
34;6;02_Sc_CWIP_AVR;AVR;2,449978;0,100876;20170327T130400;60,00143;0;Estacionario;(-0.016,1.650,-0.011);(-0.018,1.650,-0.012);(-0.141,1.082,-0.121);(2.219,0.850,-0.546);(2.221,0.851,-0.545);(20.266,0.500,-20.000);0,002231669;0;0;0,002231669;0,002235933;0;0;0,002235933;28,47665;0;0;28,47665;0,07643757;0,1449999;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,7749999;Warning;0;3,775;Normal;0;2,168;Normal;0;0,832;PreWarning;0;3,04108;Normal;0;2,683465;Normal;0;0;1;False;NULL
35;6;02_Sc_CWIP_AVR;AVR;2,484208;0,03423;20170327T130400;60,00116;0;Estacionario;(-0.018,1.650,-0.012);(-0.016,1.650,-0.011);(-0.119,1.113,-0.124);(2.219,0.850,-0.548);(2.219,0.850,-0.546);(20.266,0.500,-20.000);0,00223508;0;0;0,00223508;0,001999974;0;0;0,001999974;28,47738;0;0;28,47738;0,07312399;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,717;Warning;0;3,717;Normal;0;2,096;Normal;0;0,904;PreWarning;0;2,957413;Normal;0;2,631789;Normal;0;0;1;False;NULL
36;6;02_Sc_CWIP_AVR;AVR;2,534297;0,050089;20170327T130400;60,00085;0;Estacionario;(-0.018,1.650,-0.014);(-0.018,1.650,-0.012);(-0.086,1.137,-0.149);(2.219,0.850,-0.548);(2.219,0.850,-0.548);(20.266,0.500,-20.000);0,001999974;0;0;0,001999974;0;0;0;0;28,47597;0;0;28,47597;0,0389511;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,773;Warning;0;3,773;Normal;0;2,171;Normal;0;0,829;PreWarning;0;3,040617;Normal;0;2,681253;Normal;0;0;1;False;NULL
